full_id,osm_id,osm_type,landuse,name,place,place_se,type,admin_leve,boundary,wikidata,wikipedia,official_n,operator,alt_name,wood,designatio,constructi,leaf_cycle,leaf_type,leisure,info,info1,block area,block name,left,top,right,bottom,id,fishnet-area,fishnet-ID
w98662472,"98662472",way,residential,Kemin,city_block,kvarter,,,,,,,,,,,,,,,,,"4152",Kemin,863463.0750757124042138,-3668728.7063381741754711,863663.0750757124042138,-3668928.7063381741754711,"1272",39999.987752821,"1272"
w98662472,"98662472",way,residential,Kemin,city_block,kvarter,,,,,,,,,,,,,,,,,"4152",Kemin,863463.0750757124042138,-3668928.7063381741754711,863663.0750757124042138,-3669128.7063381741754711,"1273",39999.9848142652,"1273"
w98662474,"98662474",way,residential,Grekiskan,city_block,kvarter,,,,,,,,,,,,,,,,,"23651",Grekiskan,863263.0750757124042138,-3668728.7063381741754711,863463.0750757124042138,-3668928.7063381741754711,"1234",40000.0332642498,"1234"
w98662474,"98662474",way,residential,Grekiskan,city_block,kvarter,,,,,,,,,,,,,,,,,"23651",Grekiskan,863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",40000.0087423882,"1235"
w98662474,"98662474",way,residential,Grekiskan,city_block,kvarter,,,,,,,,,,,,,,,,,"23651",Grekiskan,863463.0750757124042138,-3668728.7063381741754711,863663.0750757124042138,-3668928.7063381741754711,"1272",39999.987752821,"1272"
w98662479,"98662479",way,residential,Latinet,city_block,kvarter,,,,,,,,,,,,,,,,,"5756",Latinet,863463.0750757124042138,-3668728.7063381741754711,863663.0750757124042138,-3668928.7063381741754711,"1272",39999.987752821,"1272"
w98662481,"98662481",way,residential,Matematiken,city_block,kvarter,,,,,,,,,,,,,,,,,"4288",Matematiken,863663.0750757124042138,-3668928.7063381741754711,863863.0750757124042138,-3669128.7063381741754711,"1311",39999.9995521044,"1311"
w98662481,"98662481",way,residential,Matematiken,city_block,kvarter,,,,,,,,,,,,,,,,,"4288",Matematiken,863463.0750757124042138,-3668728.7063381741754711,863663.0750757124042138,-3668928.7063381741754711,"1272",39999.987752821,"1272"
w98662481,"98662481",way,residential,Matematiken,city_block,kvarter,,,,,,,,,,,,,,,,,"4288",Matematiken,863463.0750757124042138,-3668928.7063381741754711,863663.0750757124042138,-3669128.7063381741754711,"1273",39999.9848142652,"1273"
w98662488,"98662488",way,residential,Biologin,city_block,kvarter,,,,,,,,,,,,,,,,,"2483",Biologin,863663.0750757124042138,-3668928.7063381741754711,863863.0750757124042138,-3669128.7063381741754711,"1311",39999.9995521044,"1311"
w98662488,"98662488",way,residential,Biologin,city_block,kvarter,,,,,,,,,,,,,,,,,"2483",Biologin,863463.0750757124042138,-3668928.7063381741754711,863663.0750757124042138,-3669128.7063381741754711,"1273",39999.9848142652,"1273"
w98662492,"98662492",way,residential,Fysiken,city_block,kvarter,,,,,,,,,,,,,,,,,"7145",Fysiken,863663.0750757124042138,-3668728.7063381741754711,863863.0750757124042138,-3668928.7063381741754711,"1310",40000.0013970682,"1310"
w98662492,"98662492",way,residential,Fysiken,city_block,kvarter,,,,,,,,,,,,,,,,,"7145",Fysiken,863463.0750757124042138,-3668728.7063381741754711,863663.0750757124042138,-3668928.7063381741754711,"1272",39999.987752821,"1272"
w98662492,"98662492",way,residential,Fysiken,city_block,kvarter,,,,,,,,,,,,,,,,,"7145",Fysiken,863463.0750757124042138,-3668928.7063381741754711,863663.0750757124042138,-3669128.7063381741754711,"1273",39999.9848142652,"1273"
w98666296,"98666296",way,residential,Modersmålet,city_block,kvarter,,,,,,,,,,,,,,,,,"26599",Modersmålet,863263.0750757124042138,-3668728.7063381741754711,863463.0750757124042138,-3668928.7063381741754711,"1234",40000.0332642498,"1234"
w98666296,"98666296",way,residential,Modersmålet,city_block,kvarter,,,,,,,,,,,,,,,,,"26599",Modersmålet,863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",40000.0087423882,"1235"
w98666296,"98666296",way,residential,Modersmålet,city_block,kvarter,,,,,,,,,,,,,,,,,"26599",Modersmålet,863463.0750757124042138,-3668728.7063381741754711,863663.0750757124042138,-3668928.7063381741754711,"1272",39999.987752821,"1272"
w98666296,"98666296",way,residential,Modersmålet,city_block,kvarter,,,,,,,,,,,,,,,,,"26599",Modersmålet,863463.0750757124042138,-3668928.7063381741754711,863663.0750757124042138,-3669128.7063381741754711,"1273",39999.9848142652,"1273"
w98667172,"98667172",way,residential,Skolmössan,city_block,kvarter,,,,,,,,,,,,,,,,,"9952",Skolmössan,862863.0750757124042138,-3668928.7063381741754711,863063.0750757124042138,-3669128.7063381741754711,"1159",39999.9717912752,"1159"
w98667172,"98667172",way,residential,Skolmössan,city_block,kvarter,,,,,,,,,,,,,,,,,"9952",Skolmössan,863063.0750757124042138,-3668728.7063381741754711,863263.0750757124042138,-3668928.7063381741754711,"1196",39999.9658873979,"1196"
w98667172,"98667172",way,residential,Skolmössan,city_block,kvarter,,,,,,,,,,,,,,,,,"9952",Skolmössan,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98667173,"98667173",way,residential,Hörsalen,city_block,kvarter,,,,,,,,,,,,,,,,,"16972",Hörsalen,863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",40000.0087423882,"1235"
w98667173,"98667173",way,residential,Hörsalen,city_block,kvarter,,,,,,,,,,,,,,,,,"16972",Hörsalen,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98667175,"98667175",way,residential,Rektorn,city_block,kvarter,,,,,,,,,,,,,,,,,"11544",Rektorn,863263.0750757124042138,-3668728.7063381741754711,863463.0750757124042138,-3668928.7063381741754711,"1234",40000.0332642498,"1234"
w98667175,"98667175",way,residential,Rektorn,city_block,kvarter,,,,,,,,,,,,,,,,,"11544",Rektorn,863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",40000.0087423882,"1235"
w98667175,"98667175",way,residential,Rektorn,city_block,kvarter,,,,,,,,,,,,,,,,,"11544",Rektorn,863063.0750757124042138,-3668728.7063381741754711,863263.0750757124042138,-3668928.7063381741754711,"1196",39999.9658873979,"1196"
w98667175,"98667175",way,residential,Rektorn,city_block,kvarter,,,,,,,,,,,,,,,,,"11544",Rektorn,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98668200,"98668200",way,residential,Kulramen,city_block,kvarter,,,,,,,,,,,,,,,,,"1798",Kulramen,862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",40000.0377607233,"1160"
w98668200,"98668200",way,residential,Kulramen,city_block,kvarter,,,,,,,,,,,,,,,,,"1798",Kulramen,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w98668200,"98668200",way,residential,Kulramen,city_block,kvarter,,,,,,,,,,,,,,,,,"1798",Kulramen,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98668200,"98668200",way,residential,Kulramen,city_block,kvarter,,,,,,,,,,,,,,,,,"1798",Kulramen,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98668201,"98668201",way,residential,Hartassen,city_block,kvarter,,,,,,,,,,,,,,,,,"15943",Hartassen,862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",40000.0377607233,"1160"
w98668201,"98668201",way,residential,Hartassen,city_block,kvarter,,,,,,,,,,,,,,,,,"15943",Hartassen,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98668201,"98668201",way,residential,Hartassen,city_block,kvarter,,,,,,,,,,,,,,,,,"15943",Hartassen,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98668202,"98668202",way,residential,Kritan,city_block,kvarter,,,,,,,,,,,,,,,,,"2771",Kritan,862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",40000.0377607233,"1160"
w98668205,"98668205",way,residential,Slöjden,city_block,kvarter,,,,,,,,,,,,,,,,,"12960",Slöjden,863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",40000.0087423882,"1235"
w98668205,"98668205",way,residential,Slöjden,city_block,kvarter,,,,,,,,,,,,,,,,,"12960",Slöjden,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98668205,"98668205",way,residential,Slöjden,city_block,kvarter,,,,,,,,,,,,,,,,,"12960",Slöjden,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98668206,"98668206",way,residential,Gymnastiken,city_block,kvarter,,,,,,,,,,,,,,,,,"6218",Gymnastiken,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w98668206,"98668206",way,residential,Gymnastiken,city_block,kvarter,,,,,,,,,,,,,,,,,"6218",Gymnastiken,863263.0750757124042138,-3668928.7063381741754711,863463.0750757124042138,-3669128.7063381741754711,"1235",40000.0087423882,"1235"
w98668206,"98668206",way,residential,Gymnastiken,city_block,kvarter,,,,,,,,,,,,,,,,,"6218",Gymnastiken,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98668206,"98668206",way,residential,Gymnastiken,city_block,kvarter,,,,,,,,,,,,,,,,,"6218",Gymnastiken,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98668207,"98668207",way,residential,Pekpinnen,city_block,kvarter,,,,,,,,,,,,,,,,,"3280",Pekpinnen,862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",40000.0377607233,"1160"
w98668207,"98668207",way,residential,Pekpinnen,city_block,kvarter,,,,,,,,,,,,,,,,,"3280",Pekpinnen,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w98668207,"98668207",way,residential,Pekpinnen,city_block,kvarter,,,,,,,,,,,,,,,,,"3280",Pekpinnen,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98668208,"98668208",way,residential,Svarta Tavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"14243",Svarta Tavlan,862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",40000.0377607233,"1160"
w98668208,"98668208",way,residential,Svarta Tavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"14243",Svarta Tavlan,862863.0750757124042138,-3668928.7063381741754711,863063.0750757124042138,-3669128.7063381741754711,"1159",39999.9717912752,"1159"
w98668208,"98668208",way,residential,Svarta Tavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"14243",Svarta Tavlan,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98668208,"98668208",way,residential,Svarta Tavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"14243",Svarta Tavlan,863063.0750757124042138,-3668928.7063381741754711,863263.0750757124042138,-3669128.7063381741754711,"1197",40000.0220862065,"1197"
w98670428,"98670428",way,residential,Psalmversen,city_block,kvarter,,,,,,,,,,,,,,,,,"4592",Psalmversen,862863.0750757124042138,-3669728.7063381741754711,863063.0750757124042138,-3669928.7063381741754711,"1163",39999.9556867284,"1163"
w98670428,"98670428",way,residential,Psalmversen,city_block,kvarter,,,,,,,,,,,,,,,,,"4592",Psalmversen,862663.0750757124042138,-3669528.7063381741754711,862863.0750757124042138,-3669728.7063381741754711,"1124",39999.9900889446,"1124"
w98670428,"98670428",way,residential,Psalmversen,city_block,kvarter,,,,,,,,,,,,,,,,,"4592",Psalmversen,862663.0750757124042138,-3669728.7063381741754711,862863.0750757124042138,-3669928.7063381741754711,"1125",40000.001934332,"1125"
w98670429,"98670429",way,residential,Läxan,city_block,kvarter,,,,,,,,,,,,,,,,,"2185",Läxan,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670429,"98670429",way,residential,Läxan,city_block,kvarter,,,,,,,,,,,,,,,,,"2185",Läxan,862663.0750757124042138,-3669528.7063381741754711,862863.0750757124042138,-3669728.7063381741754711,"1124",39999.9900889446,"1124"
w98670430,"98670430",way,residential,Orgeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6942",Orgeln,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670430,"98670430",way,residential,Orgeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6942",Orgeln,862863.0750757124042138,-3669728.7063381741754711,863063.0750757124042138,-3669928.7063381741754711,"1163",39999.9556867284,"1163"
w98670430,"98670430",way,residential,Orgeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6942",Orgeln,862663.0750757124042138,-3669528.7063381741754711,862863.0750757124042138,-3669728.7063381741754711,"1124",39999.9900889446,"1124"
w98670430,"98670430",way,residential,Orgeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6942",Orgeln,862663.0750757124042138,-3669728.7063381741754711,862863.0750757124042138,-3669928.7063381741754711,"1125",40000.001934332,"1125"
w98670876,"98670876",way,residential,Överläraren,city_block,kvarter,,,,,,,,,,,,,,,,,"2657",Överläraren,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670876,"98670876",way,residential,Överläraren,city_block,kvarter,,,,,,,,,,,,,,,,,"2657",Överläraren,862663.0750757124042138,-3669528.7063381741754711,862863.0750757124042138,-3669728.7063381741754711,"1124",39999.9900889446,"1124"
w98670879,"98670879",way,residential,Inspektören,city_block,kvarter,,,,,,,,,,,,,,,,,"2346",Inspektören,862663.0750757124042138,-3669528.7063381741754711,862863.0750757124042138,-3669728.7063381741754711,"1124",39999.9900889446,"1124"
w98670880,"98670880",way,residential,Skolkamraten,city_block,kvarter,,,,,,,,,,,,,,,,,"6671",Skolkamraten,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670881,"98670881",way,residential,Lärljungen,city_block,kvarter,,,,,,,,,,,,,,,,,"2137",Lärljungen,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670881,"98670881",way,residential,Lärljungen,city_block,kvarter,,,,,,,,,,,,,,,,,"2137",Lärljungen,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w98670884,"98670884",way,residential,Alfabetet,city_block,kvarter,,,,,,,,,,,,,,,,,"2155",Alfabetet,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670885,"98670885",way,residential,Eleven,city_block,kvarter,,,,,,,,,,,,,,,,,"1858",Eleven,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670886,"98670886",way,residential,Skolväskan,city_block,kvarter,,,,,,,,,,,,,,,,,"4121",Skolväskan,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670886,"98670886",way,residential,Skolväskan,city_block,kvarter,,,,,,,,,,,,,,,,,"4121",Skolväskan,863063.0750757124042138,-3669528.7063381741754711,863263.0750757124042138,-3669728.7063381741754711,"1200",39999.9945174601,"1200"
w98670887,"98670887",way,residential,Skolsalen,city_block,kvarter,,,,,,,,,,,,,,,,,"8995",Skolsalen,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98670887,"98670887",way,residential,Skolsalen,city_block,kvarter,,,,,,,,,,,,,,,,,"8995",Skolsalen,862863.0750757124042138,-3669728.7063381741754711,863063.0750757124042138,-3669928.7063381741754711,"1163",39999.9556867284,"1163"
w98670887,"98670887",way,residential,Skolsalen,city_block,kvarter,,,,,,,,,,,,,,,,,"8995",Skolsalen,862663.0750757124042138,-3669528.7063381741754711,862863.0750757124042138,-3669728.7063381741754711,"1124",39999.9900889446,"1124"
w98671862,"98671862",way,residential,Långkatekesen,city_block,kvarter,,,,,,,,,,,,,,,,,"19713",Långkatekesen,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98671862,"98671862",way,residential,Långkatekesen,city_block,kvarter,,,,,,,,,,,,,,,,,"19713",Långkatekesen,862863.0750757124042138,-3669728.7063381741754711,863063.0750757124042138,-3669928.7063381741754711,"1163",39999.9556867284,"1163"
w98671862,"98671862",way,residential,Långkatekesen,city_block,kvarter,,,,,,,,,,,,,,,,,"19713",Långkatekesen,863063.0750757124042138,-3669528.7063381741754711,863263.0750757124042138,-3669728.7063381741754711,"1200",39999.9945174601,"1200"
w98671862,"98671862",way,residential,Långkatekesen,city_block,kvarter,,,,,,,,,,,,,,,,,"19713",Långkatekesen,862663.0750757124042138,-3669728.7063381741754711,862863.0750757124042138,-3669928.7063381741754711,"1125",40000.001934332,"1125"
w98673074,"98673074",way,residential,Jullovet,city_block,kvarter,,,,,,,,,,,,,,,,,"7385",Jullovet,862863.0750757124042138,-3669528.7063381741754711,863063.0750757124042138,-3669728.7063381741754711,"1162",40000.0143365781,"1162"
w98673074,"98673074",way,residential,Jullovet,city_block,kvarter,,,,,,,,,,,,,,,,,"7385",Jullovet,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w98673074,"98673074",way,residential,Jullovet,city_block,kvarter,,,,,,,,,,,,,,,,,"7385",Jullovet,863063.0750757124042138,-3669528.7063381741754711,863263.0750757124042138,-3669728.7063381741754711,"1200",39999.9945174601,"1200"
w98673074,"98673074",way,residential,Jullovet,city_block,kvarter,,,,,,,,,,,,,,,,,"7385",Jullovet,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674638,"98674638",way,residential,Betyget,city_block,kvarter,,,,,,,,,,,,,,,,,"6414",Betyget,863263.0750757124042138,-3669328.7063381741754711,863463.0750757124042138,-3669528.7063381741754711,"1237",39999.9309339533,"1237"
w98674638,"98674638",way,residential,Betyget,city_block,kvarter,,,,,,,,,,,,,,,,,"6414",Betyget,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674639,"98674639",way,residential,Ringklockan,city_block,kvarter,,,,,,,,,,,,,,,,,"3698",Ringklockan,862863.0750757124042138,-3669128.7063381741754711,863063.0750757124042138,-3669328.7063381741754711,"1160",40000.0377607233,"1160"
w98674639,"98674639",way,residential,Ringklockan,city_block,kvarter,,,,,,,,,,,,,,,,,"3698",Ringklockan,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w98674641,"98674641",way,residential,Frikvarten,city_block,kvarter,,,,,,,,,,,,,,,,,"6207",Frikvarten,863063.0750757124042138,-3669528.7063381741754711,863263.0750757124042138,-3669728.7063381741754711,"1200",39999.9945174601,"1200"
w98674641,"98674641",way,residential,Frikvarten,city_block,kvarter,,,,,,,,,,,,,,,,,"6207",Frikvarten,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674642,"98674642",way,residential,Riset,city_block,kvarter,,,,,,,,,,,,,,,,,"2431",Riset,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674643,"98674643",way,residential,Sommarloven,city_block,kvarter,,,,,,,,,,,,,,,,,"9450",Sommarloven,863263.0750757124042138,-3669328.7063381741754711,863463.0750757124042138,-3669528.7063381741754711,"1237",39999.9309339533,"1237"
w98674643,"98674643",way,residential,Sommarloven,city_block,kvarter,,,,,,,,,,,,,,,,,"9450",Sommarloven,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674645,"98674645",way,residential,Betyget,city_block,kvarter,,,,,,,,,,,,,,,,,"2325",Betyget,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674646,"98674646",way,residential,Rottingen,city_block,kvarter,,,,,,,,,,,,,,,,,"4695",Rottingen,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w98674646,"98674646",way,residential,Rottingen,city_block,kvarter,,,,,,,,,,,,,,,,,"4695",Rottingen,863263.0750757124042138,-3669328.7063381741754711,863463.0750757124042138,-3669528.7063381741754711,"1237",39999.9309339533,"1237"
w98674646,"98674646",way,residential,Rottingen,city_block,kvarter,,,,,,,,,,,,,,,,,"4695",Rottingen,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w98674646,"98674646",way,residential,Rottingen,city_block,kvarter,,,,,,,,,,,,,,,,,"4695",Rottingen,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w98674647,"98674647",way,residential,Lärarinnan,city_block,kvarter,,,,,,,,,,,,,,,,,"2899",Lärarinnan,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w98674648,"98674648",way,residential,Läraren,city_block,kvarter,,,,,,,,,,,,,,,,,"2840",Läraren,862863.0750757124042138,-3669328.7063381741754711,863063.0750757124042138,-3669528.7063381741754711,"1161",39999.9908516627,"1161"
w99056989,"99056989",way,residential,Pennskrinet,city_block,kvarter,,,,,,,,,,,,,,,,,"11867",Pennskrinet,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w99056989,"99056989",way,residential,Pennskrinet,city_block,kvarter,,,,,,,,,,,,,,,,,"11867",Pennskrinet,863263.0750757124042138,-3669328.7063381741754711,863463.0750757124042138,-3669528.7063381741754711,"1237",39999.9309339533,"1237"
w99056989,"99056989",way,residential,Pennskrinet,city_block,kvarter,,,,,,,,,,,,,,,,,"11867",Pennskrinet,863463.0750757124042138,-3669128.7063381741754711,863663.0750757124042138,-3669328.7063381741754711,"1274",39999.9871516381,"1274"
w99056989,"99056989",way,residential,Pennskrinet,city_block,kvarter,,,,,,,,,,,,,,,,,"11867",Pennskrinet,863463.0750757124042138,-3669328.7063381741754711,863663.0750757124042138,-3669528.7063381741754711,"1275",40000.0654052144,"1275"
w99056991,"99056991",way,residential,Historien,city_block,kvarter,,,,,,,,,,,,,,,,,"7596",Historien,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w99056991,"99056991",way,residential,Historien,city_block,kvarter,,,,,,,,,,,,,,,,,"7596",Historien,863463.0750757124042138,-3669128.7063381741754711,863663.0750757124042138,-3669328.7063381741754711,"1274",39999.9871516381,"1274"
w99056993,"99056993",way,residential,Färlan,city_block,kvarter,,,,,,,,,,,,,,,,,"9133",Färlan,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w99056993,"99056993",way,residential,Färlan,city_block,kvarter,,,,,,,,,,,,,,,,,"9133",Färlan,863463.0750757124042138,-3669128.7063381741754711,863663.0750757124042138,-3669328.7063381741754711,"1274",39999.9871516381,"1274"
w99056997,"99056997",way,residential,Griffeltavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"17068",Griffeltavlan,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w99056997,"99056997",way,residential,Griffeltavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"17068",Griffeltavlan,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w99056997,"99056997",way,residential,Griffeltavlan,city_block,kvarter,,,,,,,,,,,,,,,,,"17068",Griffeltavlan,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w99056998,"99056998",way,residential,ABC-boken,city_block,kvarter,,,,,,,,,,,,,,,,,"5971",ABC-boken,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w99056998,"99056998",way,residential,ABC-boken,city_block,kvarter,,,,,,,,,,,,,,,,,"5971",ABC-boken,863263.0750757124042138,-3669328.7063381741754711,863463.0750757124042138,-3669528.7063381741754711,"1237",39999.9309339533,"1237"
w99057000,"99057000",way,residential,Griffeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6168",Griffeln,863263.0750757124042138,-3669128.7063381741754711,863463.0750757124042138,-3669328.7063381741754711,"1236",40000.0220393666,"1236"
w99057000,"99057000",way,residential,Griffeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6168",Griffeln,863063.0750757124042138,-3669128.7063381741754711,863263.0750757124042138,-3669328.7063381741754711,"1198",39999.970099632,"1198"
w99057000,"99057000",way,residential,Griffeln,city_block,kvarter,,,,,,,,,,,,,,,,,"6168",Griffeln,863063.0750757124042138,-3669328.7063381741754711,863263.0750757124042138,-3669528.7063381741754711,"1199",39999.9996439701,"1199"
w99057582,"99057582",way,residential,Kristendomen,city_block,kvarter,,,,,,,,,,,,,,,,,"33058",Kristendomen,863663.0750757124042138,-3669128.7063381741754711,863863.0750757124042138,-3669328.7063381741754711,"1312",39999.9695541195,"1312"
w99057582,"99057582",way,residential,Kristendomen,city_block,kvarter,,,,,,,,,,,,,,,,,"33058",Kristendomen,863663.0750757124042138,-3668928.7063381741754711,863863.0750757124042138,-3669128.7063381741754711,"1311",39999.9995521044,"1311"
w99057582,"99057582",way,residential,Kristendomen,city_block,kvarter,,,,,,,,,,,,,,,,,"33058",Kristendomen,863463.0750757124042138,-3669128.7063381741754711,863663.0750757124042138,-3669328.7063381741754711,"1274",39999.9871516381,"1274"
w99057582,"99057582",way,residential,Kristendomen,city_block,kvarter,,,,,,,,,,,,,,,,,"33058",Kristendomen,863463.0750757124042138,-3668928.7063381741754711,863663.0750757124042138,-3669128.7063381741754711,"1273",39999.9848142652,"1273"
w99058041,"99058041",way,residential,Kung Christian,city_block,kvarter,,,,,,,,,,,,,,,,,"7968",Kung Christian,859063.0750757124042138,-3668328.7063381741754711,859263.0750757124042138,-3668528.7063381741754711,"434",40000.0658618218,"434"
w99058041,"99058041",way,residential,Kung Christian,city_block,kvarter,,,,,,,,,,,,,,,,,"7968",Kung Christian,859063.0750757124042138,-3668128.7063381741754711,859263.0750757124042138,-3668328.7063381741754711,"433",39999.9301772592,"433"
