,left,top,right,bottom,Unnamed: 4,fishnet-ID,building-area-sum,building_density,building_type,bu-sum-in-block,block area,bu_den_N,bu_typ_N,blo_sum_N
286,858263.0751,,858463.0751,,286,287,10948,0.2737,2.0,2.0,56334.0,0.1377070640954635,0.2,0.08333333333333333
287,858263.0751,,858463.0751,,287,288,8412,0.2103,1.0,2.0,47042.0,0.10578520718997028,0.0,0.08333333333333333
288,858263.0751,,858463.0751,,288,289,12052,0.3013,1.0,1.0,70129.0,0.1516036453350788,0.0,0.0
289,858263.0751,,858463.0751,,289,290,10181,0.254525,2.0,2.0,65517.0,0.12805246462917277,0.2,0.08333333333333333
290,858263.0751,,858463.0751,,290,291,6433,0.160825,1.0,2.0,44442.0,0.08087457831931927,0.0,0.08333333333333333
291,858263.0751,,858463.0751,,291,292,4717,0.117925,1.0,4.0,39079.0,0.0592744574794824,0.0,0.25
292,858263.0751,,858463.0751,,292,293,5686,0.14215,2.0,2.0,45298.0,0.07147172851316651,0.2,0.08333333333333333
293,858263.0751,,858463.0751,,293,294,1983,0.049575,1.0,3.0,10815.0,0.024860278938623435,0.0,0.16666666666666666
294,858263.0751,,858463.0751,,294,295,0,0.0,0.0,1.0,5074.0,,,0.0
295,858263.0751,,858463.0751,,295,296,0,0.0,0.0,0.0,0.0,,,
296,858263.0751,,858463.0751,,296,297,417,0.010425,1.0,0.0,0.0,0.005148280549821258,0.0,
297,858263.0751,,858463.0751,,297,298,0,0.0,0.0,0.0,0.0,,,
298,858263.0751,,858463.0751,,298,299,0,0.0,0.0,0.0,0.0,,,
299,858263.0751,,858463.0751,,299,300,0,0.0,0.0,0.0,0.0,,,
300,858263.0751,,858463.0751,,300,301,0,0.0,0.0,0.0,0.0,,,
301,858263.0751,,858463.0751,,301,302,0,0.0,0.0,0.0,0.0,,,
302,858263.0751,,858463.0751,,302,303,0,0.0,0.0,0.0,0.0,,,
303,858263.0751,,858463.0751,,303,304,0,0.0,0.0,0.0,0.0,,,
304,858463.0751,,858663.0751,,304,305,0,0.0,0.0,0.0,0.0,,,
305,858463.0751,,858663.0751,,305,306,0,0.0,0.0,0.0,0.0,,,
306,858463.0751,,858663.0751,,306,307,0,0.0,0.0,0.0,0.0,,,
307,858463.0751,,858663.0751,,307,308,0,0.0,0.0,0.0,0.0,,,
308,858463.0751,,858663.0751,,308,309,0,0.0,0.0,0.0,0.0,,,
309,858463.0751,,858663.0751,,309,310,0,0.0,0.0,0.0,0.0,,,
310,858463.0751,,858663.0751,,310,311,0,0.0,0.0,0.0,0.0,,,
311,858463.0751,,858663.0751,,311,312,0,0.0,0.0,0.0,0.0,,,
312,858463.0751,,858663.0751,,312,313,0,0.0,0.0,0.0,0.0,,,
313,858463.0751,,858663.0751,,313,314,334,0.00835,1.0,2.0,8371.0,0.004103519460248728,0.0,0.08333333333333333
314,858463.0751,,858663.0751,,314,315,3255,0.081375,1.0,5.0,14220.0,0.04087155732339761,0.0,0.3333333333333333
315,858463.0751,,858663.0751,,315,316,11568,0.2892,1.0,2.0,27008.0,0.1455113035597402,0.0,0.08333333333333333
316,858463.0751,,858663.0751,,316,317,11275,0.281875,2.0,3.0,59933.0,0.1418231710387191,0.2,0.16666666666666666
317,858463.0751,,858663.0751,,317,318,7417,0.185425,1.0,5.0,26963.0,0.09326066159810685,0.0,0.3333333333333333
318,858463.0751,,858663.0751,,318,319,13578,0.33945,1.0,9.0,5856.0,0.17081214440360507,0.0,0.6666666666666666
319,858463.0751,,858663.0751,,319,320,2885,0.072125,1.0,7.0,10870.0,0.03621418861084537,0.0,0.5
320,858463.0751,,858663.0751,,320,321,4403,0.110075,2.0,2.0,16529.0,0.05532198781531645,0.2,0.08333333333333333
321,858463.0751,,858663.0751,,321,322,3728,0.0932,2.0,6.0,7941.0,0.04682543678566034,0.2,0.4166666666666667
322,858463.0751,,858663.0751,,322,323,5688,0.1422,2.0,7.0,5149.0,0.0714969034791803,0.2,0.5
323,858463.0751,,858663.0751,,323,324,8430,0.21075,2.0,3.0,31885.0,0.10601178188409445,0.2,0.16666666666666666
324,858463.0751,,858663.0751,,324,325,17244,0.4311,1.0,0.0,0.0,0.21695785710689292,0.0,
325,858463.0751,,858663.0751,,325,326,11916,0.2979,1.0,4.0,28049.0,0.1498917476461407,0.0,0.25
326,858463.0751,,858663.0751,,326,327,13737,0.343425,1.0,4.0,35938.0,0.17281355420170183,0.0,0.25
327,858463.0751,,858663.0751,,327,328,11819,0.295475,2.0,3.0,30475.0,0.14867076179447158,0.2,0.16666666666666666
328,858463.0751,,858663.0751,,328,329,13696,0.3424,1.0,4.0,29851.0,0.17229746739841903,0.0,0.25
329,858463.0751,,858663.0751,,329,330,10213,0.255325,2.0,3.0,31806.0,0.1284552640853935,0.2,0.16666666666666666
330,858463.0751,,858663.0751,,330,331,9204,0.2301,1.0,7.0,14086.0,0.11575449373143346,0.0,0.5
331,858463.0751,,858663.0751,,331,332,8041,0.201025,1.0,12.0,7312.0,0.10111525099441115,0.0,0.9166666666666666
332,858463.0751,,858663.0751,,332,333,3857,0.096425,1.0,2.0,91022.0,0.04844922209355017,0.0,0.08333333333333333
333,858463.0751,,858663.0751,,333,334,0,0.0,0.0,0.0,0.0,,,
334,858463.0751,,858663.0751,,334,335,2640,0.066,1.0,0.0,0.0,0.033130255274155376,0.0,
335,858463.0751,,858663.0751,,335,336,3284,0.0821,1.0,0.0,0.0,0.041236594330597655,0.0,
336,858463.0751,,858663.0751,,336,337,0,0.0,0.0,0.0,0.0,,,
337,858463.0751,,858663.0751,,337,338,0,0.0,0.0,0.0,0.0,,,
338,858463.0751,,858663.0751,,338,339,0,0.0,0.0,0.0,0.0,,,
339,858463.0751,,858663.0751,,339,340,0,0.0,0.0,0.0,0.0,,,
340,858463.0751,,858663.0751,,340,341,0,0.0,0.0,0.0,0.0,,,
341,858463.0751,,858663.0751,,341,342,0,0.0,0.0,0.0,0.0,,,
342,858663.0751,,858863.0751,,342,343,0,0.0,0.0,0.0,0.0,,,
343,858663.0751,,858863.0751,,343,344,0,0.0,0.0,0.0,0.0,,,
344,858663.0751,,858863.0751,,344,345,0,0.0,0.0,0.0,0.0,,,
345,858663.0751,,858863.0751,,345,346,0,0.0,0.0,0.0,0.0,,,
346,858663.0751,,858863.0751,,346,347,0,0.0,0.0,0.0,0.0,,,
347,858663.0751,,858863.0751,,347,348,0,0.0,0.0,0.0,0.0,,,
348,858663.0751,,858863.0751,,348,349,0,0.0,0.0,0.0,0.0,,,
349,858663.0751,,858863.0751,,349,350,0,0.0,0.0,0.0,0.0,,,
350,858663.0751,,858863.0751,,350,351,0,0.0,0.0,0.0,0.0,,,
351,858663.0751,,858863.0751,,351,352,0,0.0,0.0,0.0,0.0,,,
352,858663.0751,,858863.0751,,352,353,762,0.01905,1.0,0.0,0.0,0.009490962187201048,0.0,
353,858663.0751,,858863.0751,,353,354,731,0.018275,1.0,1.0,36160.0,0.009100750213987211,0.0,0.0
354,858663.0751,,858863.0751,,354,355,8375,0.209375,3.0,3.0,59933.0,0.10531947031871507,0.4,0.16666666666666666
355,858663.0751,,858863.0751,,355,356,11746,0.29365,1.0,2.0,71820.0,0.14775187553496805,0.0,0.08333333333333333
356,858663.0751,,858863.0751,,356,357,10666,0.26665,1.0,4.0,34350.0,0.13415739388751827,0.0,0.25
357,858663.0751,,858863.0751,,357,358,7301,0.182525,1.0,6.0,7136.0,0.09180051356930667,0.0,0.4166666666666667
358,858663.0751,,858863.0751,,358,359,4606,0.11515,1.0,4.0,6851.0,0.05787724686571673,0.0,0.25
359,858663.0751,,858863.0751,,359,360,4053,0.101325,1.0,7.0,5671.0,0.05091636876290217,0.0,0.5
360,858663.0751,,858863.0751,,360,361,5227,0.130675,1.0,12.0,5822.0,0.06569407381300035,0.0,0.9166666666666666
361,858663.0751,,858863.0751,,361,362,11414,0.28535,3.0,7.0,19275.0,0.14357283117667793,0.4,0.5
362,858663.0751,,858863.0751,,362,363,17526,0.43815,1.0,0.0,0.0,0.22050752731483814,0.0,
363,858663.0751,,858863.0751,,363,364,14147,0.353675,2.0,2.0,20469.0,0.17797442223453,0.2,0.08333333333333333
364,858663.0751,,858863.0751,,364,365,10067,0.251675,1.0,5.0,34286.0,0.12661749156638638,0.0,0.3333333333333333
365,858663.0751,,858863.0751,,365,366,11856,0.2964,1.0,5.0,42945.0,0.1491364986657268,0.0,0.3333333333333333
366,858663.0751,,858863.0751,,366,367,19127,0.478175,1.0,3.0,34813.0,0.24066008760888175,0.0,0.16666666666666666
367,858663.0751,,858863.0751,,367,368,9956,0.2489,2.0,4.0,26561.0,0.12522028095262072,0.2,0.25
368,858663.0751,,858863.0751,,368,369,7461,0.186525,1.0,4.0,15227.0,0.09381451085041034,0.0,0.25
369,858663.0751,,858863.0751,,369,370,6301,0.157525,1.0,11.0,5657.0,0.07921303056240873,0.0,0.8333333333333334
370,858663.0751,,858863.0751,,370,371,8356,0.2089,1.0,1.0,176970.0,0.105080308141584,0.0,0.0
371,858663.0751,,858863.0751,,371,372,0,0.0,0.0,1.0,176970.0,,,0.0
372,858663.0751,,858863.0751,,372,373,2519,0.062975,1.0,1.0,176970.0,0.031607169830320726,0.0,0.0
373,858663.0751,,858863.0751,,373,374,1570,0.03925,1.0,0.0,0.0,0.019661648456774584,0.0,
374,858663.0751,,858863.0751,,374,375,0,0.0,0.0,0.0,0.0,,,
375,858663.0751,,858863.0751,,375,376,0,0.0,0.0,0.0,0.0,,,
376,858663.0751,,858863.0751,,376,377,0,0.0,0.0,0.0,0.0,,,
377,858663.0751,,858863.0751,,377,378,0,0.0,0.0,0.0,0.0,,,
378,858663.0751,,858863.0751,,378,379,0,0.0,0.0,0.0,0.0,,,
379,858663.0751,,858863.0751,,379,380,0,0.0,0.0,0.0,0.0,,,
380,858863.0751,,859063.0751,,380,381,0,0.0,0.0,0.0,0.0,,,
381,858863.0751,,859063.0751,,381,382,0,0.0,0.0,0.0,0.0,,,
382,858863.0751,,859063.0751,,382,383,0,0.0,0.0,0.0,0.0,,,
383,858863.0751,,859063.0751,,383,384,0,0.0,0.0,0.0,0.0,,,
384,858863.0751,,859063.0751,,384,385,0,0.0,0.0,0.0,0.0,,,
385,858863.0751,,859063.0751,,385,386,0,0.0,0.0,0.0,0.0,,,
386,858863.0751,,859063.0751,,386,387,0,0.0,0.0,0.0,0.0,,,
387,858863.0751,,859063.0751,,387,388,0,0.0,0.0,0.0,0.0,,,
388,858863.0751,,859063.0751,,388,389,0,0.0,0.0,0.0,0.0,,,
389,858863.0751,,859063.0751,,389,390,0,0.0,0.0,0.0,0.0,,,
390,858863.0751,,859063.0751,,390,391,0,0.0,0.0,0.0,0.0,,,
391,858863.0751,,859063.0751,,391,392,114,0.00285,1.0,0.0,0.0,0.0013342731987311817,0.0,
392,858863.0751,,859063.0751,,392,393,1057,0.026425,1.0,1.0,120745.0,0.01320426967423594,0.0,0.0
393,858863.0751,,859063.0751,,393,394,9651,0.241275,1.0,1.0,120745.0,0.12138109863551684,0.0,0.0
394,858863.0751,,859063.0751,,394,395,8589,0.214725,1.0,7.0,22952.0,0.10801319168219123,0.0,0.5
395,858863.0751,,859063.0751,,395,396,10966,0.27415,1.0,10.0,6898.0,0.13793363878958764,0.0,0.75
396,858863.0751,,859063.0751,,396,397,9088,0.2272,1.0,7.0,6642.0,0.1142943457026333,0.0,0.5
397,858863.0751,,859063.0751,,397,398,4952,0.1238,1.0,8.0,7434.0,0.062232515986103416,0.0,0.5833333333333334
398,858863.0751,,859063.0751,,398,399,11191,0.279775,1.0,9.0,9646.0,0.1407658224661397,0.0,0.6666666666666666
399,858863.0751,,859063.0751,,399,400,10359,0.258975,1.0,4.0,31714.0,0.1302930366044006,0.0,0.25
400,858863.0751,,859063.0751,,400,401,19324,0.4831,1.0,1.0,88713.0,0.24313982176124063,0.0,0.0
401,858863.0751,,859063.0751,,401,402,10103,0.252575,1.0,3.0,16537.0,0.12707064095463472,0.0,0.16666666666666666
402,858863.0751,,859063.0751,,402,403,5145,0.128625,2.0,5.0,22783.0,0.06466190020643471,0.2,0.3333333333333333
403,858863.0751,,859063.0751,,403,404,11103,0.277575,3.0,4.0,23329.0,0.13965812396153268,0.4,0.25
404,858863.0751,,859063.0751,,404,405,5987,0.149675,1.0,5.0,37892.0,0.07526056089824279,0.0,0.3333333333333333
405,858863.0751,,859063.0751,,405,406,7059,0.176475,1.0,8.0,25642.0,0.08875434268163737,0.0,0.5833333333333334
406,858863.0751,,859063.0751,,406,407,8231,0.205775,1.0,7.0,13621.0,0.10350687276572178,0.0,0.5
407,858863.0751,,859063.0751,,407,408,7517,0.187925,2.0,9.0,4102.0,0.09451940989879663,0.2,0.6666666666666666
408,858863.0751,,859063.0751,,408,409,72012,1.8003,2.0,1.0,176970.0,0.9063491264286794,0.2,0.0
409,858863.0751,,859063.0751,,409,410,69104,1.7276,1.0,1.0,176970.0,0.8697447258446201,0.0,0.0
410,858863.0751,,859063.0751,,410,411,61720,1.5430000000000001,1.0,1.0,176970.0,0.7767987513216859,0.0,0.0
411,858863.0751,,859063.0751,,411,412,0,0.0,0.0,1.0,176970.0,,,0.0
412,858863.0751,,859063.0751,,412,413,54,0.00135,1.0,0.0,0.0,0.0005790242183173052,0.0,
413,858863.0751,,859063.0751,,413,414,0,0.0,0.0,0.0,0.0,,,
414,858863.0751,,859063.0751,,414,415,0,0.0,0.0,0.0,0.0,,,
415,858863.0751,,859063.0751,,415,416,0,0.0,0.0,0.0,0.0,,,
416,858863.0751,,859063.0751,,416,417,0,0.0,0.0,0.0,0.0,,,
417,858863.0751,,859063.0751,,417,418,0,0.0,0.0,0.0,0.0,,,
418,859063.0751,,859263.0751,,418,419,0,0.0,0.0,0.0,0.0,,,
419,859063.0751,,859263.0751,,419,420,0,0.0,0.0,0.0,0.0,,,
420,859063.0751,,859263.0751,,420,421,0,0.0,0.0,0.0,0.0,,,
421,859063.0751,,859263.0751,,421,422,0,0.0,0.0,0.0,0.0,,,
422,859063.0751,,859263.0751,,422,423,0,0.0,0.0,0.0,0.0,,,
423,859063.0751,,859263.0751,,423,424,0,0.0,0.0,0.0,0.0,,,
424,859063.0751,,859263.0751,,424,425,0,0.0,0.0,0.0,0.0,,,
425,859063.0751,,859263.0751,,425,426,0,0.0,0.0,0.0,0.0,,,
426,859063.0751,,859263.0751,,426,427,0,0.0,0.0,0.0,0.0,,,
427,859063.0751,,859263.0751,,427,428,0,0.0,0.0,0.0,0.0,,,
428,859063.0751,,859263.0751,,428,429,613,0.015325,1.0,2.0,9401.0,0.007615427219173254,0.0,0.08333333333333333
429,859063.0751,,859263.0751,,429,430,1528,0.0382,1.0,0.0,0.0,0.01913297417048487,0.0,
430,859063.0751,,859263.0751,,430,431,0,0.0,0.0,0.0,0.0,,,
431,859063.0751,,859263.0751,,431,432,1125,0.028125,1.0,1.0,9458.0,0.014060218518705,0.0,0.0
432,859063.0751,,859263.0751,,432,433,3960,0.099,1.0,5.0,7003.0,0.049745732843260664,0.0,0.3333333333333333
433,859063.0751,,859263.0751,,433,434,6013,0.150325,1.0,8.0,6073.0,0.07558783545642213,0.0,0.5833333333333334
434,859063.0751,,859263.0751,,434,435,4680,0.11699999999999999,1.0,9.0,9027.0,0.05880872060822717,0.0,0.6666666666666666
435,859063.0751,,859263.0751,,435,436,3713,0.092825,1.0,8.0,9962.0,0.04663662454055687,0.0,0.5833333333333334
436,859063.0751,,859263.0751,,436,437,8374,0.20935,1.0,4.0,10800.0,0.10530688283570817,0.0,0.25
437,859063.0751,,859263.0751,,437,438,5495,0.137375,1.0,1.0,5532.0,0.06906751925884899,0.0,0.0
438,859063.0751,,859263.0751,,438,439,17775,0.444375,1.0,0.0,0.0,0.22364181058355573,0.0,
439,859063.0751,,859263.0751,,439,440,33750,0.84375,2.0,4.0,11174.0,0.42472685161875035,0.2,0.25
440,859063.0751,,859263.0751,,440,441,4615,0.115375,1.0,6.0,13180.0,0.05799053421277881,0.0,0.4166666666666667
441,859063.0751,,859263.0751,,441,442,8690,0.21725,3.0,13.0,15212.0,0.10928452746588792,0.4,1.0
442,859063.0751,,859263.0751,,442,443,8817,0.220425,1.0,6.0,14136.0,0.11088313780776396,0.0,0.4166666666666667
443,859063.0751,,859263.0751,,443,444,7863,0.196575,1.0,6.0,22305.0,0.09887467901918333,0.0,0.4166666666666667
444,859063.0751,,859263.0751,,444,445,4736,0.1184,1.0,7.0,13324.0,0.05951361965661346,0.0,0.5
445,859063.0751,,859263.0751,,445,446,6925,0.173125,2.0,9.0,6421.0,0.08706761995871305,0.2,0.6666666666666666
446,859063.0751,,859263.0751,,446,447,64293,1.607325,2.0,2.0,91950.0,0.8091863450984341,0.2,0.08333333333333333
447,859063.0751,,859263.0751,,447,448,60177,1.504425,1.0,1.0,176970.0,0.7573762650420421,0.0,0.0
448,859063.0751,,859263.0751,,448,449,60106,1.50265,1.0,1.0,176970.0,0.7564825537485524,0.0,0.0
449,859063.0751,,859263.0751,,449,450,3138,0.07845,1.0,1.0,3487.0,0.03939882181159055,0.0,0.0
450,859063.0751,,859263.0751,,450,451,15,0.000375,1.0,0.0,0.0,8.811238104828559e-05,0.0,
451,859063.0751,,859263.0751,,451,452,434,0.01085,1.0,0.0,0.0,0.005362267760938523,0.0,
452,859063.0751,,859263.0751,,452,453,0,0.0,0.0,0.0,0.0,,,
453,859063.0751,,859263.0751,,453,454,0,0.0,0.0,0.0,0.0,,,
454,859063.0751,,859263.0751,,454,455,0,0.0,0.0,0.0,0.0,,,
455,859063.0751,,859263.0751,,455,456,0,0.0,0.0,0.0,0.0,,,
456,859263.0751,,859463.0751,,456,457,0,0.0,0.0,0.0,0.0,,,
457,859263.0751,,859463.0751,,457,458,0,0.0,0.0,0.0,0.0,,,
458,859263.0751,,859463.0751,,458,459,0,0.0,0.0,0.0,0.0,,,
459,859263.0751,,859463.0751,,459,460,0,0.0,0.0,0.0,0.0,,,
460,859263.0751,,859463.0751,,460,461,0,0.0,0.0,0.0,0.0,,,
461,859263.0751,,859463.0751,,461,462,0,0.0,0.0,0.0,0.0,,,
462,859263.0751,,859463.0751,,462,463,0,0.0,0.0,0.0,0.0,,,
463,859263.0751,,859463.0751,,463,464,0,0.0,0.0,0.0,0.0,,,
464,859263.0751,,859463.0751,,464,465,0,0.0,0.0,0.0,0.0,,,
465,859263.0751,,859463.0751,,465,466,1145,0.028625,1.0,3.0,10019.0,0.014311968178842959,0.0,0.16666666666666666
466,859263.0751,,859463.0751,,466,467,6866,0.17165,1.0,8.0,15669.0,0.08632495846130607,0.0,0.5833333333333334
467,859263.0751,,859463.0751,,467,468,6159,0.153975,1.0,3.0,19144.0,0.07742560797542923,0.0,0.16666666666666666
468,859263.0751,,859463.0751,,468,469,1453,0.036325,1.0,1.0,42084.0,0.018188912944967526,0.0,0.0
469,859263.0751,,859463.0751,,469,470,0,0.0,0.0,0.0,0.0,,,
470,859263.0751,,859463.0751,,470,471,58,0.00145,1.0,0.0,0.0,0.0006293741503448969,0.0,
471,859263.0751,,859463.0751,,471,472,0,0.0,0.0,0.0,0.0,,,
472,859263.0751,,859463.0751,,472,473,2579,0.064475,1.0,4.0,11108.0,0.03236241881073461,0.0,0.25
473,859263.0751,,859463.0751,,473,474,4040,0.10099999999999999,1.0,8.0,7310.0,0.05075273148381249,0.0,0.5833333333333334
474,859263.0751,,859463.0751,,474,475,2132,0.0533,1.0,4.0,6051.0,0.026735813906651227,0.0,0.25
475,859263.0751,,859463.0751,,475,476,10639,0.265975,2.0,0.0,0.0,0.13381753184633202,0.2,
476,859263.0751,,859463.0751,,476,477,13088,0.3272,3.0,2.0,18346.0,0.16464427773022508,0.4,0.08333333333333333
477,859263.0751,,859463.0751,,477,478,23596,0.5899,3.0,6.0,10663.0,0.29691354916670865,0.4,0.4166666666666667
478,859263.0751,,859463.0751,,478,479,7787,0.194675,1.0,8.0,12509.0,0.09791803031065907,0.0,0.5833333333333334
479,859263.0751,,859463.0751,,479,480,5870,0.14675,1.0,10.0,12480.0,0.07378782538643572,0.0,0.75
480,859263.0751,,859463.0751,,480,481,7052,0.1763,2.0,5.0,11497.0,0.0886662303005891,0.2,0.3333333333333333
481,859263.0751,,859463.0751,,481,482,15662,0.39155,4.0,5.0,11612.0,0.19704445898998038,0.6,0.3333333333333333
482,859263.0751,,859463.0751,,482,483,11108,0.2777,2.0,4.0,13352.0,0.13972106137656715,0.2,0.25
483,859263.0751,,859463.0751,,483,484,5401,0.135025,1.0,7.0,9923.0,0.0678842958562006,0.0,0.5
484,859263.0751,,859463.0751,,484,485,664,0.0166,1.0,3.0,8440.0,0.00825738885252505,0.0,0.16666666666666666
485,859263.0751,,859463.0751,,485,486,2450,0.06125,1.0,1.0,26388.0,0.03073863350284477,0.0,0.0
486,859263.0751,,859463.0751,,486,487,4062,0.10155,1.0,2.0,9726.0,0.05102965610996425,0.0,0.08333333333333333
487,859263.0751,,859463.0751,,487,488,13333,0.333325,1.0,4.0,9289.0,0.16772821106691507,0.0,0.25
488,859263.0751,,859463.0751,,488,489,8048,0.2012,2.0,2.0,40679.0,0.10120336337545943,0.2,0.08333333333333333
489,859263.0751,,859463.0751,,489,490,1584,0.0396,1.0,1.0,35435.0,0.019837873218871156,0.0,0.0
490,859263.0751,,859463.0751,,490,491,0,0.0,0.0,0.0,0.0,,,
491,859263.0751,,859463.0751,,491,492,0,0.0,0.0,1.0,78935.0,,,0.0
492,859263.0751,,859463.0751,,492,493,0,0.0,0.0,0.0,0.0,,,
493,859263.0751,,859463.0751,,493,494,0,0.0,0.0,0.0,0.0,,,
494,859463.0751,,859663.0751,,494,495,0,0.0,0.0,0.0,0.0,,,
495,859463.0751,,859663.0751,,495,496,0,0.0,0.0,0.0,0.0,,,
496,859463.0751,,859663.0751,,496,497,0,0.0,0.0,0.0,0.0,,,
497,859463.0751,,859663.0751,,497,498,0,0.0,0.0,0.0,0.0,,,
498,859463.0751,,859663.0751,,498,499,0,0.0,0.0,0.0,0.0,,,
499,859463.0751,,859663.0751,,499,500,0,0.0,0.0,0.0,0.0,,,
500,859463.0751,,859663.0751,,500,501,0,0.0,0.0,0.0,0.0,,,
501,859463.0751,,859663.0751,,501,502,0,0.0,0.0,0.0,0.0,,,
502,859463.0751,,859663.0751,,502,503,0,0.0,0.0,0.0,0.0,,,
503,859463.0751,,859663.0751,,503,504,6148,0.1537,1.0,7.0,10103.0,0.07728714566235335,0.0,0.5
504,859463.0751,,859663.0751,,504,505,9344,0.2336,1.0,8.0,13770.0,0.11751674135239917,0.0,0.5833333333333334
505,859463.0751,,859663.0751,,505,506,8810,0.22025,1.0,5.0,23264.0,0.11079502542671567,0.0,0.3333333333333333
506,859463.0751,,859663.0751,,506,507,7877,0.196925,1.0,6.0,15238.0,0.09905090378127988,0.0,0.4166666666666667
507,859463.0751,,859663.0751,,507,508,907,0.022675,1.0,2.0,3564.0,0.01131614722320125,0.0,0.08333333333333333
508,859463.0751,,859663.0751,,508,509,0,0.0,0.0,0.0,0.0,,,
509,859463.0751,,859663.0751,,509,510,3081,0.077025,2.0,1.0,21390.0,0.03868133528019737,0.2,0.0
510,859463.0751,,859663.0751,,510,511,5549,0.138725,1.0,3.0,18050.0,0.06974724334122148,0.0,0.16666666666666666
511,859463.0751,,859663.0751,,511,512,2748,0.0687,1.0,4.0,11992.0,0.03448970343890035,0.0,0.25
512,859463.0751,,859663.0751,,512,513,1650,0.04125,1.0,5.0,7776.0,0.02066864709732642,0.0,0.3333333333333333
513,859463.0751,,859663.0751,,513,514,6781,0.169525,2.0,1.0,15616.0,0.08525502240571975,0.2,0.0
514,859463.0751,,859663.0751,,514,515,5150,0.12875,2.0,2.0,18346.0,0.06472483762146922,0.2,0.08333333333333333
515,859463.0751,,859663.0751,,515,516,14793,0.369825,3.0,7.0,11433.0,0.18610593625698607,0.4,0.5
516,859463.0751,,859663.0751,,516,517,9157,0.228925,3.0,8.0,10276.0,0.11516288203010926,0.4,0.5833333333333334
517,859463.0751,,859663.0751,,517,518,10499,0.262475,2.0,9.0,10719.0,0.1320552842253663,0.2,0.6666666666666666
518,859463.0751,,859663.0751,,518,519,10425,0.260625,1.0,6.0,16135.0,0.13112381048285585,0.0,0.4166666666666667
519,859463.0751,,859663.0751,,519,520,17320,0.433,2.0,8.0,9991.0,0.21791450581541716,0.2,0.5833333333333334
520,859463.0751,,859663.0751,,520,521,8987,0.224675,2.0,3.0,10453.0,0.11302300991893661,0.2,0.16666666666666666
521,859463.0751,,859663.0751,,521,522,11460,0.2865,3.0,1.0,20337.0,0.14415185539499523,0.4,0.0
522,859463.0751,,859663.0751,,522,523,11574,0.28935,2.0,0.0,0.0,0.1455868284577816,0.2,
523,859463.0751,,859663.0751,,523,524,6642,0.16605,3.0,1.0,26388.0,0.08350536226776094,0.4,0.0
524,859463.0751,,859663.0751,,524,525,7087,0.177175,1.0,2.0,10015.0,0.08910679220583052,0.0,0.08333333333333333
525,859463.0751,,859663.0751,,525,526,14080,0.35200000000000004,1.0,4.0,12109.0,0.17713106087306785,0.0,0.25
526,859463.0751,,859663.0751,,526,527,15785,0.394625,2.0,3.0,33346.0,0.19859271939982884,0.2,0.16666666666666666
527,859463.0751,,859663.0751,,527,528,7698,0.19245,2.0,2.0,27070.0,0.09679774432304517,0.2,0.08333333333333333
528,859463.0751,,859663.0751,,528,529,556,0.0139,1.0,1.0,78935.0,0.006897940687780071,0.0,0.0
529,859463.0751,,859663.0751,,529,530,5457,0.136425,1.0,2.0,47829.0,0.06858919490458687,0.0,0.08333333333333333
530,859463.0751,,859663.0751,,530,531,0,0.0,0.0,2.0,47829.0,,,0.08333333333333333
531,859463.0751,,859663.0751,,531,532,0,0.0,0.0,0.0,0.0,,,
532,859663.0751,,859863.0751,,532,533,0,0.0,0.0,0.0,0.0,,,
533,859663.0751,,859863.0751,,533,534,0,0.0,0.0,0.0,0.0,,,
534,859663.0751,,859863.0751,,534,535,0,0.0,0.0,0.0,0.0,,,
535,859663.0751,,859863.0751,,535,536,0,0.0,0.0,0.0,0.0,,,
536,859663.0751,,859863.0751,,536,537,0,0.0,0.0,0.0,0.0,,,
537,859663.0751,,859863.0751,,537,538,0,0.0,0.0,0.0,0.0,,,
538,859663.0751,,859863.0751,,538,539,0,0.0,0.0,0.0,0.0,,,
539,859663.0751,,859863.0751,,539,540,0,0.0,0.0,0.0,0.0,,,
540,859663.0751,,859863.0751,,540,541,0,0.0,0.0,1.0,5581.0,,,0.0
541,859663.0751,,859863.0751,,541,542,4669,0.116725,1.0,5.0,22983.0,0.058670258295151295,0.0,0.3333333333333333
542,859663.0751,,859863.0751,,542,543,14795,0.369875,1.0,3.0,19410.0,0.18613111122299986,0.0,0.16666666666666666
543,859663.0751,,859863.0751,,543,544,9060,0.2265,1.0,5.0,14756.0,0.11394189617844017,0.0,0.3333333333333333
544,859663.0751,,859863.0751,,544,545,8034,0.20085,1.0,8.0,11157.0,0.10102713861336288,0.0,0.5833333333333334
545,859663.0751,,859863.0751,,545,546,202,0.00505,1.0,2.0,8200.0,0.0024419717033382004,0.0,0.08333333333333333
546,859663.0751,,859863.0751,,546,547,0,0.0,0.0,0.0,0.0,,,
547,859663.0751,,859863.0751,,547,548,2736,0.0684,1.0,2.0,79995.0,0.03433865364281758,0.0,0.08333333333333333
548,859663.0751,,859863.0751,,548,549,14162,0.35405,1.0,3.0,57120.0,0.17816323447963345,0.0,0.16666666666666666
549,859663.0751,,859863.0751,,549,550,12966,0.32415,1.0,3.0,58803.0,0.16310860480338352,0.0,0.16666666666666666
550,859663.0751,,859863.0751,,550,551,3389,0.084725,1.0,3.0,26463.0,0.04255828004632193,0.0,0.16666666666666666
551,859663.0751,,859863.0751,,551,552,5223,0.130575,1.0,4.0,25545.0,0.06564372388097275,0.0,0.25
