fishnet-ID,osm_id,admin_leve,block area,left,top,right,bottom,id,fishnet-area
923,251335712.25,,10902.25,861663.0750757123,-3667328.7063381746,861863.0750757124,-3667528.706338175,923,40000.0196079033
924,232351379.66666666,,31312.666666666668,861663.0750757122,-3667528.706338175,861863.0750757124,-3667728.706338175,924,40000.0273170066
925,232319172.66666666,,40647.0,861663.0750757124,-3667728.706338176,861863.0750757124,-3667928.706338175,925,39999.981561144705
926,168075862.0,,45687.666666666664,861663.0750757124,-3667928.706338175,861863.0750757124,-3668128.7063381746,926,40000.0324263346
927,157653271.0,,78869.5,861663.0750757123,-3668128.7063381746,861863.0750757124,-3668328.706338175,927,39999.997241634104
928,157653568.5,,140885.5,861663.0750757123,-3668328.706338175,861863.0750757124,-3668528.706338175,928,40000.0046377985
929,157653870.0,,198412.0,861663.0750757123,-3668528.706338175,861863.0750757124,-3668728.7063381746,929,39999.989410031696
930,157653870.0,,198412.0,861663.0750757123,-3668728.7063381746,861863.0750757124,-3668928.7063381746,930,40000.051138358
931,185457069.0,,85614.25,861663.0750757123,-3668928.7063381746,861863.0750757124,-3669128.706338175,931,39999.9756997604
932,231795465.66666666,,31008.666666666668,861663.0750757124,-3669128.706338175,861863.0750757124,-3669328.706338175,932,39999.965155723905
933,129452884.0,,12900.8,861663.0750757123,-3669328.7063381756,861863.0750757124,-3669528.7063381756,933,39999.9934018942
934,94599576.5,,7356.3,861663.0750757123,-3669528.7063381756,861863.0750757123,-3669728.7063381756,934,39999.9934322024
935,95404281.33333333,,9235.0,861663.0750757122,-3669728.706338175,861863.0750757124,-3669928.706338175,935,40000.0471864557
936,98823529.125,,6221.5,861663.0750757122,-3669928.706338175,861863.0750757123,-3670128.706338175,936,39999.987930306
937,99442643.2,,10115.4,861663.0750757123,-3670128.7063381756,861863.0750757124,-3670328.7063381756,937,39999.9917350144
938,101420246.83333333,,5266.833333333333,861663.0750757122,-3670328.706338175,861863.0750757122,-3670528.7063381746,938,40000.0073323318
939,95497132.7,,4141.2,861663.0750757123,-3670528.7063381746,861863.0750757123,-3670728.7063381756,939,39999.99004154
940,151870148.5,,38670.75,861663.0750757123,-3670728.706338175,861863.0750757124,-3670928.7063381756,940,39999.9985299445
941,210032096.5,,72285.5,861663.0750757123,-3670928.7063381756,861863.0750757124,-3671128.706338175,941,39999.9871703261
942,272519285.0,,42604.333333333336,861663.0750757124,-3671128.706338175,861863.0750757124,-3671328.7063381746,942,40000.005300522
943,272519292.0,,18922.0,861663.0750757123,-3671328.7063381746,861863.0750757124,-3671528.706338175,943,40000.0417772465
961,80766668.0,,17887.0,861863.0750757124,-3667328.7063381746,862063.0750757124,-3667528.706338175,961,40000.0110813526
962,194479352.0,,18686.0,861863.0750757124,-3667528.706338175,862063.0750757124,-3667728.7063381756,962,39999.9546689153
963,308192036.0,,19485.0,861863.0750757124,-3667728.7063381756,862063.0750757124,-3667928.706338175,963,40000.0441851101
965,157653271.0,,78869.5,861863.0750757124,-3668128.7063381746,862063.0750757124,-3668328.706338175,965,39999.9950605425
966,117344023.0,,119802.0,861863.0750757124,-3668328.706338175,862063.0750757124,-3668528.706338175,966,40000.0184939974
967,77040645.0,,109125.33333333333,861863.0750757124,-3668528.706338175,862063.0750757124,-3668728.7063381746,967,39999.9885022761
968,97198501.5,,124870.5,861863.0750757124,-3668728.7063381746,862063.0750757124,-3668928.7063381746,968,39999.9620066197
969,213260001.5,,109462.0,861863.0750757124,-3668928.7063381746,862063.0750757124,-3669128.706338175,969,40000.029199397795
970,213260001.5,,109462.0,861863.0750757124,-3669128.706338175,862063.0750757124,-3669328.706338175,970,40000.0355992438
971,94599570.0,,8728.75,861863.0750757124,-3669328.706338175,862063.0750757124,-3669528.706338175,971,39999.9811959408
972,94599573.66666667,,6877.666666666667,861863.0750757124,-3669528.706338175,862063.0750757124,-3669728.706338175,972,39999.9981656477
973,97013196.75,,9822.5,861863.0750757124,-3669728.706338175,862063.0750757124,-3669928.706338175,973,39999.944078056
974,99426819.0,,12227.0,861863.0750757124,-3669928.706338175,862063.0750757124,-3670128.706338175,974,40000.041472967
975,99452406.0,,21522.0,861863.0750757124,-3670128.706338175,862063.0750757124,-3670328.706338175,975,40000.0193834073
976,157141363.33333334,,34742.333333333336,861863.0750757124,-3670328.706338175,862063.0750757124,-3670528.7063381746,976,40000.0128286663
977,232288811.5,,54472.0,861863.0750757124,-3670528.7063381746,862063.0750757124,-3670728.706338175,977,39999.97338597
978,272519284.5,,95925.5,861863.0750757124,-3670728.706338175,862063.0750757124,-3670928.7063381756,978,40000.032343316605
979,272519284.5,,95925.5,861863.0750757124,-3670928.7063381756,862063.0750757124,-3671128.706338175,979,39999.9923069845
980,272519287.0,,48098.166666666664,861863.0750757124,-3671128.706338175,862063.0750757124,-3671328.7063381746,980,39999.9585009027
981,272519290.5,,23213.0,861863.0750757124,-3671328.7063381746,862063.0750757124,-3671528.706338175,981,40000.0202792348
1004,36724932.0,,77635.0,862063.0750757124,-3668328.706338175,862263.0750757124,-3668528.706338175,1004,40000.0179469618
1005,36734032.5,,64482.0,862063.0750757124,-3668528.706338175,862263.0750757124,-3668728.7063381746,1005,40000.0301097719
1006,87230832.66666667,,28847.666666666668,862063.0750757124,-3668728.7063381746,862263.0750757124,-3668928.7063381746,1006,40000.0056030216
1007,107825378.33333333,,16454.333333333332,862063.0750757124,-3668928.7063381746,862263.0750757124,-3669128.706338175,1007,39999.9631638058
1008,98526777.0,,15593.75,862063.0750757124,-3669128.706338175,862263.0750757124,-3669328.706338175,1008,40000.0070104425
1009,143833166.5,,40441.0,862063.0750757124,-3669328.706338175,862263.0750757124,-3669528.706338175,1009,40000.0197893415
1010,189139518.0,,68906.0,862063.0750757124,-3669528.706338175,862263.0750757124,-3669728.706338175,1010,39999.992289990696
1011,269488223.0,,16157.0,862063.0750757124,-3669728.706338175,862263.0750757124,-3669928.706338175,1011,40000.0035673441
1012,241144999.66666666,,7094.833333333333,862063.0750757124,-3669928.706338175,862263.0750757124,-3670128.706338175,1012,40000.0089671066
1013,211844646.5,,5517.666666666667,862063.0750757124,-3670128.706338175,862263.0750757124,-3670328.706338175,1013,39999.9544900783
1014,272519284.0,,76390.0,862063.0750757124,-3670328.706338175,862263.0750757124,-3670528.7063381746,1014,40000.0300455275
1015,272519283.5,,64798.0,862063.0750757124,-3670528.7063381746,862263.0750757124,-3670728.706338175,1015,40000.0019748912
1016,272519284.0,,81685.66666666667,862063.0750757124,-3670728.706338175,862263.0750757124,-3670928.706338176,1016,39999.935441738904
1017,272519288.0,,107582.0,862063.0750757124,-3670928.7063381756,862263.0750757124,-3671128.706338175,1017,39999.9933472335
1018,272519288.25,,65441.0,862063.0750757124,-3671128.706338175,862263.0750757124,-3671328.7063381746,1018,40000.0947059064
1019,272519287.5,,64246.0,862063.0750757124,-3671328.7063381746,862263.0750757124,-3671528.706338175,1019,39999.941658537995
1040,504467176.3333333,,7077.666666666667,862263.0750757124,-3667928.706338175,862463.0750757124,-3668128.7063381746,1040,39999.9356880375
1041,443798688.1666667,,10990.0,862263.0750757124,-3668128.7063381746,862463.0750757122,-3668328.706338175,1041,40000.0472569123
1042,71308105.33333333,,58093.333333333336,862263.0750757124,-3668328.706338175,862463.0750757124,-3668528.706338175,1042,39999.978909258396
1043,74604358.0,,40829.5,862263.0750757124,-3668528.706338175,862463.0750757123,-3668728.7063381746,1043,39999.9977337009
1044,112474682.33333333,,14935.0,862263.0750757124,-3668728.7063381746,862463.0750757124,-3668928.7063381746,1044,39999.9781080348
1045,105501455.5,,12766.0,862263.0750757124,-3668928.7063381746,862463.0750757123,-3669128.706338175,1045,40000.0494335544
1046,98527752.16666667,,16957.666666666668,862263.0750757124,-3669128.706338175,862463.0750757122,-3669328.706338175,1046,39999.9808013872
1047,143833166.5,,40441.0,862263.0750757124,-3669328.706338175,862463.0750757123,-3669528.706338175,1047,39999.997534978
1048,229313871.0,,103868.0,862263.0750757124,-3669528.706338175,862463.0750757123,-3669728.706338175,1048,39999.960892132
1049,269488218.25,,7858.75,862263.0750757124,-3669728.706338175,862463.0750757123,-3669928.706338175,1049,40000.0589252426
1050,269488214.0,,5891.888888888889,862263.0750757123,-3669928.706338175,862463.0750757122,-3670128.706338175,1050,39999.9714533847
1051,249954643.55555555,,3754.3333333333335,862263.0750757123,-3670128.706338175,862463.0750757122,-3670328.706338175,1051,39999.9934929214
1052,272519287.5,,51911.5,862263.0750757124,-3670328.706338175,862463.0750757123,-3670528.7063381746,1052,40000.0040741114
1053,272519286.25,,48379.25,862263.0750757124,-3670528.7063381746,862463.0750757123,-3670728.706338175,1053,40000.0087750751
1054,272519287.75,,67467.0,862263.0750757124,-3670728.706338175,862463.0750757123,-3670928.7063381756,1054,40000.0513380906
1055,272519287.5,,83908.5,862263.0750757124,-3670928.7063381756,862463.0750757123,-3671128.706338175,1055,39999.983774735
1056,272519287.75,,73623.75,862263.0750757124,-3671128.706338175,862463.0750757123,-3671328.7063381746,1056,39999.9289616986
1057,272519286.0,,100988.0,862263.0750757124,-3671328.7063381746,862463.0750757123,-3671528.706338175,1057,40000.0404236136
1077,504467171.0,,10271.0,862463.0750757123,-3667728.7063381756,862663.0750757124,-3667928.706338175,1077,39999.9374101429
1078,448679498.0,,9109.142857142857,862463.0750757122,-3667928.706338175,862663.0750757123,-3668128.7063381746,1078,40000.0494413753
1079,378713190.1666667,,17867.166666666668,862463.0750757122,-3668128.7063381746,862663.0750757124,-3668328.706338175,1079,39999.9927507054
1080,97051192.33333333,,46576.0,862463.0750757124,-3668328.706338175,862663.0750757124,-3668528.706338175,1080,40000.0009037008
1081,100537187.5,,29606.0,862463.0750757123,-3668528.706338175,862663.0750757124,-3668728.7063381746,1081,39999.9920282898
1082,147655521.66666666,,31990.333333333332,862463.0750757124,-3668728.7063381746,862663.0750757124,-3668928.7063381746,1082,40000.0098418673
1083,138358868.0,,37854.333333333336,862463.0750757124,-3668928.7063381746,862663.0750757124,-3669128.706338175,1083,39999.991014584
1084,140022232.14285713,,38021.28571428572,862463.0750757122,-3669128.706338175,862663.0750757123,-3669328.706338175,1084,39999.992404617406
1085,269488224.0,,138830.0,862463.0750757123,-3669328.706338175,862663.0750757124,-3669528.706338175,1085,40000.0037454622
1086,269488224.0,,138830.0,862463.0750757123,-3669528.706338175,862663.0750757124,-3669728.706338175,1086,40000.026857353
1087,226973396.25,,38356.25,862463.0750757123,-3669728.706338175,862663.0750757124,-3669928.706338175,1087,39999.9780427294
1088,237841030.0,,31294.285714285714,862463.0750757122,-3669928.706338175,862663.0750757123,-3670128.706338175,1088,40000.006146412
1089,269488209.0,,1959.0,862463.0750757123,-3670128.706338175,862663.0750757124,-3670328.706338175,1089,40000.0060492069
1090,272519292.5,,26210.0,862463.0750757123,-3670328.706338175,862663.0750757124,-3670528.7063381746,1090,39999.9786698565
1091,272519290.75,,29085.25,862463.0750757123,-3670528.7063381746,862663.0750757124,-3670728.706338175,1091,40000.004961176804
1092,272519288.6666667,,70022.66666666667,862463.0750757124,-3670728.706338175,862663.0750757124,-3670928.706338176,1092,39999.9658190463
1093,272519286.5,,80611.5,862463.0750757123,-3670928.7063381756,862663.0750757124,-3671128.706338175,1093,40000.0092034281
1094,272519286.0,,100988.0,862463.0750757123,-3671128.706338175,862663.0750757124,-3671328.7063381746,1094,40000.044830651495
1095,272519286.0,,100988.0,862463.0750757123,-3671328.7063381746,862663.0750757124,-3671528.706338175,1095,39999.950834087
1115,113953447.0,,28030.0,862663.0750757124,-3667728.7063381756,862863.0750757124,-3667928.706338175,1115,39999.9975252575
1116,179036026.66666666,,13508.333333333334,862663.0750757124,-3667928.706338175,862863.0750757124,-3668128.7063381746,1116,39999.9683236017
1117,113952054.66666667,,27183.666666666668,862663.0750757124,-3668128.7063381746,862863.0750757124,-3668328.706338175,1117,39999.9658127656
1118,113953817.0,,38386.0,862663.0750757124,-3668328.706338175,862863.0750757124,-3668528.706338175,1118,40000.0281276085
1119,89646440.0,,76210.0,862663.0750757124,-3668528.706338175,862863.0750757124,-3668728.7063381746,1119,39999.9877771223
1120,153831819.5,,75201.0,862663.0750757124,-3668728.7063381746,862863.0750757124,-3668928.7063381746,1120,40000.0383435434
1121,218017199.0,,74192.0,862663.0750757124,-3668928.7063381746,862863.0750757124,-3669128.706338175,1121,40000.002076717
1122,156863273.2,,46580.4,862663.0750757124,-3669128.7063381756,862863.0750757124,-3669328.7063381756,1122,39999.993403058
1123,141727213.5,,47126.0,862663.0750757124,-3669328.706338175,862863.0750757124,-3669528.706338175,1123,40000.0002637727
1124,120081545.5,,23122.5,862663.0750757123,-3669528.706338175,862863.0750757123,-3669728.706338175,1124,39999.99008894461
1125,156703628.8,,45003.0,862663.0750757124,-3669728.7063381756,862863.0750757124,-3669928.7063381756,1125,40000.001934332
1126,218017200.0,,54938.0,862663.0750757124,-3669928.706338175,862863.0750757124,-3670128.706338175,1126,39999.9809238007
1127,218017200.0,,54938.0,862663.0750757124,-3670128.706338175,862863.0750757124,-3670328.706338175,1127,40000.0461381462
1128,272519294.0,,24987.0,862663.0750757124,-3670328.706338175,862863.0750757124,-3670528.7063381746,1128,39999.9966281636
1129,272519293.5,,36916.0,862663.0750757124,-3670528.7063381746,862863.0750757124,-3670728.706338175,1129,39999.9858912742
1130,272519289.5,,74916.5,862663.0750757124,-3670728.706338175,862863.0750757124,-3670928.7063381756,1130,40000.012068327
1131,272519286.0,,100988.0,862663.0750757124,-3670928.7063381756,862863.0750757124,-3671128.706338175,1131,40000.016552958
1154,113951626.14285715,,12625.714285714286,862863.0750757123,-3667928.706338175,863063.0750757123,-3668128.7063381746,1154,40000.00687488581
1155,138001848.55555555,,9356.444444444445,862863.0750757123,-3668128.7063381746,863063.0750757123,-3668328.706338175,1155,40000.0212777438
1156,147619856.75,,35142.75,862863.0750757124,-3668328.706338175,863063.0750757124,-3668528.706338175,1156,40000.0344911908
1157,45799427.0,,69247.0,862863.0750757124,-3668528.706338175,863063.0750757124,-3668728.7063381746,1157,39999.9506332933
1158,89646440.0,,76210.0,862863.0750757124,-3668728.7063381746,863063.0750757124,-3668928.7063381746,1158,39999.9967027959
1159,95660606.66666667,,33468.333333333336,862863.0750757124,-3668928.7063381746,863063.0750757124,-3669128.706338175,1159,39999.9717912752
1160,98787009.0,,7473.75,862863.0750757123,-3669128.706338175,863063.0750757123,-3669328.706338175,1160,40000.0377607233
1161,113136458.81818181,,7401.636363636364,862863.0750757122,-3669328.706338175,863063.0750757122,-3669528.706338175,1161,39999.990851662704
1162,110838331.23076923,,6996.846153846154,862863.0750757122,-3669528.706338175,863063.0750757122,-3669728.706338175,1162,40000.0143365781
1163,152538140.0,,17955.285714285714,862863.0750757123,-3669728.706338175,863063.0750757123,-3669928.706338175,1163,39999.955686728405
1164,246889711.0,,19058.0,862863.0750757124,-3669928.706338175,863063.0750757124,-3670128.706338175,1164,40000.0753232703
1165,244274565.0,,5536.2,862863.0750757124,-3670128.7063381756,863063.0750757124,-3670328.7063381756,1165,39999.901678766204
1166,174327131.33333334,,10776.333333333334,862863.0750757124,-3670328.706338175,863063.0750757124,-3670528.7063381746,1166,40000.0216421946
1167,225908846.2,,10013.4,862863.0750757124,-3670528.7063381746,863063.0750757124,-3670728.7063381756,1167,40000.021330025804
1168,309259000.8,,7614.2,862863.0750757124,-3670728.7063381756,863063.0750757124,-3670928.7063381756,1168,39999.9993312879
1169,345390796.0,,6818.333333333333,862863.0750757124,-3670928.706338176,863063.0750757124,-3671128.706338175,1169,39999.9826202357
1191,113984184.0,,39476.0,863063.0750757124,-3667728.7063381756,863263.0750757123,-3667928.706338175,1191,39999.9882757607
1192,113952863.6,,15616.2,863063.0750757124,-3667928.7063381756,863263.0750757123,-3668128.7063381746,1192,40000.0078478271
1193,118991101.66666667,,11745.0,863063.0750757124,-3668128.7063381746,863263.0750757122,-3668328.706338175,1193,39999.9731672585
1194,73046008.0,,50956.5,863063.0750757124,-3668328.706338175,863263.0750757123,-3668528.706338175,1194,39999.971633453795
1195,78579488.0,,59038.0,863063.0750757124,-3668528.706338175,863263.0750757124,-3668728.7063381746,1195,40000.049830521
1196,95660262.33333333,,32568.666666666668,863063.0750757124,-3668728.7063381746,863263.0750757124,-3668928.7063381746,1196,39999.9658873979
1197,98667762.85714285,,12547.42857142857,863063.0750757123,-3668928.7063381746,863263.0750757122,-3669128.706338175,1197,40000.022086206496
1198,98755318.8888889,,9152.555555555555,863063.0750757123,-3669128.706338175,863263.0750757122,-3669328.706338175,1198,39999.970099631995
1199,113079931.54545455,,6513.454545454545,863063.0750757122,-3669328.706338175,863263.0750757122,-3669528.706338175,1199,39999.9996439701
1200,157005172.42857143,,13495.142857142857,863063.0750757123,-3669528.706338175,863263.0750757122,-3669728.706338175,1200,39999.994517460094
1201,248381613.75,,10631.75,863063.0750757124,-3669728.706338175,863263.0750757123,-3669928.706338175,1201,40000.0774068316
1202,259692951.5,,5894.75,863063.0750757123,-3669928.706338175,863263.0750757122,-3670128.706338175,1202,39999.9535690425
1203,256514431.5,,26327.333333333332,863063.0750757124,-3670128.706338175,863263.0750757122,-3670328.706338175,1203,40000.03586938169
1204,149893664.0,,28212.333333333332,863063.0750757124,-3670328.706338175,863263.0750757124,-3670528.7063381746,1204,39999.9430587198
1205,131472125.8,,15928.6,863063.0750757124,-3670528.7063381746,863263.0750757123,-3670728.7063381756,1205,40000.0089591488
1206,299085154.0,,8355.0,863063.0750757123,-3670728.706338175,863263.0750757122,-3670928.706338175,1206,40000.0141231204
1207,345390802.625,,6016.25,863063.0750757123,-3670928.706338175,863263.0750757122,-3671128.706338175,1207,40000.0292107613
1230,113984197.0,,23538.5,863263.0750757123,-3667928.706338175,863463.0750757124,-3668128.7063381746,1230,40000.0260904079
1231,116497147.66666667,,8607.916666666666,863263.0750757122,-3668128.7063381746,863463.0750757122,-3668328.706338175,1231,40000.024150532096
1232,108812100.5,,16765.8,863263.0750757123,-3668328.7063381756,863463.0750757123,-3668528.7063381756,1232,40000.00051741309
1233,86692072.66666667,,34167.333333333336,863263.0750757124,-3668528.706338175,863463.0750757124,-3668728.7063381746,1233,39999.9710158589
1234,98665315.0,,20598.0,863263.0750757124,-3668728.7063381746,863463.0750757124,-3668928.7063381746,1234,40000.0332642498
1235,98666588.16666667,,16324.0,863263.0750757122,-3668928.7063381746,863463.0750757124,-3669128.706338175,1235,40000.0087423882
1236,98960602.5,,8589.5,863263.0750757122,-3669128.706338175,863463.0750757123,-3669328.706338175,1236,40000.0220393666
1237,119687121.0,,11891.666666666666,863263.0750757122,-3669328.706338175,863463.0750757124,-3669528.706338175,1237,39999.9309339533
1238,246607994.0,,29108.0,863263.0750757123,-3669528.706338175,863463.0750757124,-3669728.706338175,1238,40000.0524069877
1239,264461676.375,,8351.625,863263.0750757122,-3669728.706338175,863463.0750757123,-3669928.706338175,1239,39999.961622625204
1240,264461548.125,,4409.0,863263.0750757122,-3669928.706338175,863463.0750757123,-3670128.706338175,1240,39999.962582491695
1241,243798721.33333334,,46048.0,863263.0750757124,-3670128.706338175,863463.0750757124,-3670328.706338175,1241,40000.0450562085
1242,170191000.75,,39122.75,863263.0750757123,-3670328.706338175,863463.0750757124,-3670528.7063381746,1242,39999.9803468163
1243,109624598.0,,10642.2,863263.0750757123,-3670528.7063381746,863463.0750757124,-3670728.7063381756,1243,40000.0287578503
1244,234680998.125,,9548.375,863263.0750757122,-3670728.706338175,863463.0750757123,-3670928.706338175,1244,40000.01830721979
1245,251605287.6,,6185.6,863263.0750757123,-3670928.7063381756,863463.0750757124,-3671128.7063381756,1245,39999.9740851111
1269,113984198.25,,10216.75,863463.0750757124,-3668128.7063381746,863663.0750757124,-3668328.706338175,1269,40000.0106006664
1270,113984195.14285715,,6987.142857142857,863463.0750757123,-3668328.706338175,863663.0750757123,-3668528.706338175,1270,39999.991839595496
1271,113984194.5,,2745.0,863463.0750757124,-3668528.706338175,863663.0750757124,-3668728.7063381746,1271,40000.0117814863
1272,98663115.66666667,,11931.833333333334,863463.0750757124,-3668728.7063381746,863663.0750757124,-3668928.7063381746,1272,39999.987752821
1273,98728968.5,,12954.166666666666,863463.0750757124,-3668928.7063381746,863663.0750757124,-3669128.706338175,1273,39999.9848142652
1274,99057138.75,,15413.5,863463.0750757124,-3669128.706338175,863663.0750757124,-3669328.706338175,1274,39999.9871516381
1275,226975087.33333334,,13081.0,863463.0750757124,-3669328.706338175,863663.0750757124,-3669528.706338175,1275,40000.0654052144
1276,252555798.8,,22553.8,863463.0750757124,-3669528.7063381756,863663.0750757124,-3669728.7063381756,1276,39999.937021117
1277,256514232.0,,19428.0,863463.0750757124,-3669728.706338175,863663.0750757124,-3669928.706338175,1277,40000.0193380392
1278,269230144.5,,5553.0,863463.0750757124,-3669928.706338175,863663.0750757124,-3670128.706338175,1278,40000.0316366627
1279,231083004.0,,89759.0,863463.0750757124,-3670128.706338175,863663.0750757124,-3670328.706338175,1279,39999.9674255666
1280,231083003.5,,67470.0,863463.0750757124,-3670328.706338175,863663.0750757124,-3670528.7063381746,1280,40000.0553509686
1281,110601400.6,,8235.6,863463.0750757124,-3670528.7063381746,863663.0750757124,-3670728.7063381756,1281,39999.946863856
1282,115818345.9090909,,5671.727272727273,863463.0750757122,-3670728.706338175,863663.0750757122,-3670928.706338175,1282,40000.00072991241
1283,110927002.33333333,,4606.666666666667,863463.0750757124,-3670928.706338176,863663.0750757124,-3671128.706338175,1283,39999.979961503996
1308,113984193.0,,23484.0,863663.0750757124,-3668328.706338175,863863.0750757124,-3668528.706338175,1308,40000.0069018226
1310,98662482.0,,5648.5,863663.0750757124,-3668728.7063381746,863863.0750757124,-3668928.7063381746,1310,40000.0013970682
1311,98761255.75,,10995.25,863663.0750757124,-3668928.7063381746,863863.0750757124,-3669128.706338175,1311,39999.9995521044
1312,217156369.25,,16934.5,863663.0750757124,-3669128.706338175,863863.0750757124,-3669328.706338175,1312,39999.9695541195
1313,259702182.125,,17295.25,863663.0750757123,-3669328.706338175,863863.0750757123,-3669528.706338175,1313,40000.036835991
1314,256521006.0,,41014.333333333336,863663.0750757124,-3669528.706338175,863863.0750757124,-3669728.706338175,1314,40000.0276209438
1315,243803107.33333334,,45131.333333333336,863663.0750757124,-3669728.706338175,863863.0750757124,-3669928.706338175,1315,39999.9707025777
1316,83997120.0,,62927.0,863663.0750757124,-3669928.706338175,863863.0750757124,-3670128.706338175,1316,40000.0092209695
1317,157540062.0,,76343.0,863663.0750757124,-3670128.706338175,863863.0750757124,-3670328.706338175,1317,39999.9879597413
1318,231083004.5,,52043.0,863663.0750757124,-3670328.706338175,863863.0750757124,-3670528.7063381746,1318,39999.9896330388
1319,150979006.66666666,,7896.0,863663.0750757124,-3670528.7063381746,863863.0750757124,-3670728.706338175,1319,40000.0068128833
1320,110927000.0,,6470.0,863663.0750757124,-3670728.706338175,863863.0750757124,-3670928.7063381756,1320,39999.9902363439
1350,256524441.66666666,,23821.0,863863.0750757124,-3669128.706338175,864063.0750757124,-3669328.706338175,1350,40000.027791429304
1351,243804450.33333334,,35901.333333333336,863863.0750757124,-3669328.706338175,864063.0750757124,-3669528.706338175,1351,39999.949371149596
1352,250163976.5,,53813.0,863863.0750757124,-3669528.706338175,864063.0750757123,-3669728.706338175,1352,40000.0109576556
1353,231087127.0,,34453.0,863863.0750757124,-3669728.706338175,864063.0750757123,-3669928.706338175,1353,40000.0016354946
1354,83997120.0,,62927.0,863863.0750757124,-3669928.706338175,864063.0750757123,-3670128.706338175,1354,39999.9390532691
1355,83997125.5,,56333.0,863863.0750757124,-3670128.706338175,864063.0750757123,-3670328.706338175,1355,40000.0703577477
1356,83997131.0,,49739.0,863863.0750757124,-3670328.706338175,864063.0750757123,-3670528.7063381746,1356,40000.0053275956
1357,83997131.0,,49739.0,863863.0750757124,-3670528.7063381746,864063.0750757123,-3670728.706338175,1357,39999.995747259105
1387,269240819.0,,30955.0,864063.0750757123,-3668928.7063381746,864263.0750757124,-3669128.706338175,1387,40000.0084030088
1388,269243531.0,,23678.0,864063.0750757123,-3669128.706338175,864263.0750757124,-3669328.706338175,1388,39999.978795744
1389,256524137.5,,16488.166666666668,864063.0750757122,-3669328.706338175,864263.0750757124,-3669528.706338175,1389,40000.01948607171
1390,253980610.0,,29533.4,864063.0750757123,-3669528.7063381756,864263.0750757124,-3669728.7063381756,1390,40000.0004307157
1391,250165772.0,,28415.0,864063.0750757123,-3669728.706338175,864263.0750757124,-3669928.706338175,1391,39999.991302673996
1393,83997131.0,,49739.0,864063.0750757123,-3670128.706338175,864263.0750757124,-3670328.706338175,1393,39999.8969102381
1394,83997131.0,,49739.0,864063.0750757123,-3670328.706338175,864263.0750757124,-3670528.7063381746,1394,40000.0234339181
1395,83997131.0,,49739.0,864063.0750757123,-3670528.7063381746,864263.0750757124,-3670728.706338175,1395,40000.001967481
1426,269240819.0,,30955.0,864263.0750757124,-3669128.706338175,864463.0750757124,-3669328.706338175,1426,39999.9573140416
1427,269242619.0,,21834.25,864263.0750757124,-3669328.706338175,864463.0750757124,-3669528.706338175,1427,40000.0576235836
1428,269244418.0,,16448.5,864263.0750757124,-3669528.706338175,864463.0750757124,-3669728.706338175,1428,39999.9356796348
1429,269244417.0,,22377.0,864263.0750757124,-3669728.706338175,864463.0750757124,-3669928.706338175,1429,40000.0242519814
