Pavel M,Sep 2018,5,"Nice place to stay, but quite far away from the center","Park Inn is a first choice, if you are going to Tetra Pak or World Trade center. It's quite calm place. Staff is very pleasant and helpful. My room was clear, spacious, but for me it looks too ""industrial"" (like  hospital ward or VIP prison cell :), not cozy enough. But this is…","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Sep 18, 2018","Responded Sep 18, 2018","Dear Pavel M,  Thank you for sharing your review on TripAdvisor.  It is really nice to know that you had a good stay with us and that the team made your stay comfortable. We very much appreciate your recognition on the service as well as the overall hotel facilities and it was a pleasure to have you as our guest.  Thank you once again for taking the time to provide us with feedback of your recent stay and we sincerely do hope that we would have the opportunity of welcoming you back again as our guest.  Kind regards,  Emilia Hallström Sales and Marketing Department ",Date of stay: September 2018,"[All, languages]",421
Simme2018,Sep 2018,5,Simon,"Mycket bra helhetsupplevelse! Trevlig personal, bra restaurang (inkl. frukost), moderna, rena och välutrustade rum. Social och trevlig lobbybar med bl.a. biljard och sällskapsspel. Sköna sängar och kuddar. Hade det funnits möjlighet att köpa med sig kuddar hem så hade jag gjort…","Response from annablomqvist, Sales Department  at Radisson Blu Hotel LundResponded Sep 17, 2018","Responded Sep 17, 2018","Hej Simon. Tusen tack för att du tagit dig tiden att lämna feedback här på TripAdvisor om din vistelse på Park Inn by Radisson Lund, det uppskattar vi verkligen! Det glädjer oss mycket att du fick en bra upplevelse och var nöjd med servicen, maten och rummet. Då hoppas vi att du sov gott :) Vi önskar dig varmt välkomnen tillbaka till oss vid nästa besök i Lund!  Ha en fin dag,  Vänliga hälsningar Emilia Hallström / Sales Department ",Date of stay: September 2018,"[All, languages]",421
Jarek S,Sep 2018,5,Super !!!,"It was a business / hard work trip , 6 days 10-14hours of work, returning-to Hotel and to the quiet and clean room was as salvation . Hotel is located nearby highway, about 20 minutes of good walk from town center Lund. Bar and evening restaurant is very nice there but busy…","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Sep 14, 2018","Responded Sep 14, 2018","Dear Jarek,  I would like to take a chance to thank you for choosing our property and for your time taken to share your travel experience with other travelers on Tripadvisor. It is rewarding to read your lovely comments and to see your high out rating in regards to our comfortable room facilities, service and breakfast buffet. Meanwhile, I appreciate your feedback regarding that you had to wait too long in the restaurant. Rest assured, your constructive comments are much valued and are taken into consideration.  We thank you for this and we are looking forward to welcoming you as our guest again!  Kind regards, Emilia Hallström, Sales Department ",Date of stay: September 2018,"[All, languages]",421
Muath A,Sep 2018,1,Bad hotel ,"Very bad service from the receptionist. They gave you wrong information then other worst receptionist ever I have ever met, she said it is not there mistakes because her colleague is in internship and doesn’t know about their procedures!!!!! ","Response from annablomqvist, General Manager at Radisson Blu Hotel LundResponded Sep 9, 2018","Responded Sep 9, 2018","Dear Muath,  Thank you for taking the time to review your stay with us. We are so sad you are not happy with the service at our reception. We usually hear that we are well-known for our service minded staff. It seems like you've met our trainee Johanna, who just started with us. Johanna is a young girl, 16- years old, who goes to high school. She has the goal of getting a job at a hotel and is really eager to get out and practice and learn how it really works in a hotel reception. As you can understand, Johanna is a beginner, as we have all been, but I can assure you that she is doing her absolute best every day to meet our guests' demands for service. And we teach her as much as we can. I apologize if you think you received poor service from our trainee and I really hope there was nothing serious that happened to you. Hope that we will have the chance to make you feel welcome, please feel free to contact me if you visit us again.   Best regards,  Anna Blomqvist  General Manager Park Inn by Radisson Lund",Date of stay: September 2018,"[All, languages]",421
Rupert U,Sep 2018,5,Great hotel,"The hotel was easy to find and just on the edge of the beautiful little city. The staff were polite, friendly and helpful and the breakfast was great. We booked a family room and got two big adjoining rooms with lots of space. We borrowed the free bicycles and went in to the…","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Sep 9, 2018","Responded Sep 9, 2018","Dear Rupert. Thank you for choosing to stay with Park Inn by Radisson Lund and taking the time to share your experience on Tripadvisor. We strive to provide all of our guests with a memorable and comfortable stay whilst with us. Therefore it is a pleasure to read your review. We look forward to welcoming you back soon.   Sincerely yours, Emilia Hallström, Sales Department ",Date of stay: September 2018,"[All, languages]",421
PompeyDean,Aug 2018,5,Great friendly business hotel,Reception staff and bar staff always happy and welcoming. Rooms are clean and tidy and just what you need when on business. This is ideal location for Tetra Pak and a short walk into the town centre for many good restaurants. I did eat at the hotel on this occasion and evening…,"Response from annablomqvist, Sales and Marketing Department at Radisson Blu Hotel LundResponded Aug 27, 2018","Responded Aug 27, 2018","Dear PompeyDean,  Thank you for taking the time to share the encouraging feedback about your recent stay with other fellow travellers! Hearing good feedback from a satisfied and delighted guest is very rewarding. Thank you for your positive feedback on our colleagues. Glad that they make you feel well taken care of. I will be sure to let them know and thank them personally. We are also delighted to hear that you like the food in our restaurant. It is our pleasure to have you as a guest at Park Inn by Radisson Lund. We look forward to welcoming you back soon again! Warm regards, Emilia Hallström ",Date of stay: August 2018,"[All, languages]",421
rosemaja2018,Aug 2018,5,Ett föredömligt hotell,"Man känner sig välkommen. Service gällande frukost, städning mycket bra. Riklig frukost att välja på. Det negativa är att parkeringsavgiften blir dyr, då vistelsen blir flera dagar. I stort sett ett mycket trevligt hotell. ","Response from annablomqvist, Manager at Radisson Blu Hotel LundResponded Aug 23, 2018","Responded Aug 23, 2018","Kära Rosemaja,   Stort tack för att du bott hos oss på Park Inn by Radisson Lund och för din feedback. Det gläder oss att vi överträffade dina förväntningar på rummet, vår städning, service samt utbudet på mat i vår restaurang. Vi har satsat mycket på att utveckla våra menyer och standard.Vi ser fram emot att välkomna dig tillbaka till Park Inn by Radisson Lund. Hälsningar, Amanda Front Office Manager",Date of stay: August 2018,"[All, languages]",421
Martin A,Aug 2018,4,Fräscht ,Ett trevligt hotell i utkanten av Lund närmsta granne med Tetra Pak och motorvägen (inget störande ljud på rummet). Rent och snyggt på rummet. Stor frukostbuffé med råvaror av till största del lite högre kvalitet. ,"Response from annablomqvist, Manager at Radisson Blu Hotel LundResponded Aug 22, 2018","Responded Aug 22, 2018","Kära Martin,  Stort tack för att du bott hos oss på Park Inn by Radisson Lund och för din fina feedback. Vi hoppas snart få välkomna dig tillbaka igen. Varmt Välkommen! Hälsningar, Amanda Front Office Manager",Date of stay: August 2018,"[All, languages]",421
Antonio_best,Aug 2018,4,Just a bit out of the city centre but still a great deal,It's located around 25 minutes walking from the city centre but they provide bicycles for free (even tandem bike!) so it's really easy to get there. Rooms are clean and beds are comfy. Good breakfast. Extremely good price! Recommended.,"Response from annablomqvist, Manager at Radisson Blu Hotel LundResponded Aug 22, 2018","Responded Aug 22, 2018","Dear Antonio,  We are delighted to hear that you had such a good experience staying with us at Park Inn by Radisson Lund, and were pleased to hear that our staff, service and standards met your expectations. We look forward welcoming you back in the near future. With Kind regards, Amanda Front Office Manager ",Date of stay: August 2018,"[All, languages]",421
BabyLMachoM,Aug 2018,4,Bra hotell för genomresande eller någon enkelnatt,"Bodde på detta hotell innan vi skulle vidare mot Kastrup. Var smidigt beläget i utkanten, utan att för den delen ha långt in till stan. Man kunde låna cyklar gratis och det var smidiga cykelvägar för att komma in till stan. Rummet var bra, bodde i ett superiorrum. Eftersom jag…","Response from annablomqvist, Manager at Radisson Blu Hotel LundResponded Aug 23, 2018","Responded Aug 23, 2018","Kära BabyLMachoM,   Tack för dina fina kommentarer och för att du tagit dig tiden att ge oss ett omdöme! Härligt att du uppskattade våra rum, service och frukostbuffé! Varmt välkommen åter, Vänliga Hälsningar, Amanda Front Office Manager",Date of stay: August 2018,"[All, languages]",421
A TripAdvisor Member,Aug 2018,5,Fyra nätter.,"Bra hotell, lugnt läge och bra service. Enda nackdelen var sängarna, speciellt de stora oformliga kuddarna. En stor positiv överraskning var luftkonditioneringen som höll sval luft hela tiden trots +34 ute!","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Aug 13, 2018","Responded Aug 13, 2018","Kära gäst,  Stor tack för att du tagit dig tiden att ge oss härlig feedback. Vi blir så glada över att få ett toppbetyg. Det betyder mycket för oss att service märks och uppskattas. Hoppas att vi får möjlighet att välkomna er åter vid nästa besök i Lund. Ni är varmt välkomna!  Glada hälsningar, Emilia Hallström / Sales Department",Date of stay: August 2018,"[All, languages]",421
A TripAdvisor Member,Aug 2018,5,"Ett fräscht, modernt hotell.","Affärshotell med bra läge, nära till motorväg och allmänna kommunikationer. Sköna lugna rum, bra luftkonditionering och trevliga gemensamma utrymmen. Sköna sängar och god frukost. Något dyr parkering blir enda minuset. ","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Aug 13, 2018","Responded Aug 13, 2018","Bästa Andreas. Tusen tack för din fina recension av Park Inn by Radisson Lund. Det glädjer mig att du har haft en så trevlig upplevelse hos oss. Hoppas att vi snart får välkomna dig tillbaka. Allt gott,   Emilia Hallström Sales Department ",Date of stay: August 2018,"[All, languages]",421
A TripAdvisor Member,Aug 2018,5,Mycket bra hotell,"Fina rum, enkelt att hitta hotellet och att parkera. Bra att kunna få låna cyklar och lätt utforska stan! Extra roligt med en tandemcykel! Kan verkligen rekommendera detta hotell om ni ska till Lund!!","Response from annablomqvist, Sales and Marketing Department  at Radisson Blu Hotel LundResponded Aug 9, 2018","Responded Aug 9, 2018","Hej Maria. Tack för att du tagit dig tid att betygsätta vårt hotell och ge oss återkoppling! Det glädjer mig verkligen att läsa dina fina kommentarer. Vad roligt att ni uppskattade vår fria cykeluthyrning.   Vi ser fram emot att få välkomna er alla som våra gäster igen!   Önskar dig en trevlig dag.  Med vänlig hälsning,  Emilia Hallström / Sales and Marketing Department ",Date of stay: August 2018,"[All, languages]",421
Jan T,Aug 2018,4,"Dejligt hotel, lidt langt fra centrum",Det er et skønt hotel og hvis du har cykel med er det ikke noget problem at det ligger lidt uden for centrum. Værelset er dejligt stort og vi havde en flot udsigt ind over Lund og kunne endda også se domkirken. Venligt personale og en meget lækker morgenmad. Nu hedder det Park…,"Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Aug 2, 2018","Responded Aug 2, 2018","Hej Jan, Stort tack för ditt positiva omdöme! Vi uppskattar det jättemycket och blir glada att höra att ni hade det bra här hos oss! Ni är varmt välkomna åter. Bästa hälsningar/ Emilia Hallström, Sales Department ",Date of stay: July 2018,"[All, languages]",421
wrho,Jul 2018,5,Glimrende hotel med rigtig god udsigt,"Boede i bibliotekssuiten på øverste etage med en formidabel udsigt uden støj fra den nærliggende motorvej eller fabriksområdet. Havde opgraderet vores oprindelige bestilling for et meget rimeligt beløb, så hvis muligheden byder sig, så kan dette absolut anbefales. Vi brugte…","Response from annablomqvist, Sales Department at Radisson Blu Hotel LundResponded Jul 30, 2018","Responded Jul 30, 2018","Kära gäst. Tusen tack för att du tog dig tid att lämna din feedback. Det låter som att ni haft en trevlig vistelse på vårt fina hotell i Lund. Vi blir så glada över den höga poängen och ser fram emot att ha er hos oss snart igen.  Hjärtligt välkomna!  Med vänlig hälsning, Emilia Hallström / Sales and Marketing Department ",Date of stay: July 2018,"[All, languages]",421
Swedish84_34,Jul 2018,5,Ingen tvekan var vi ska bo vid nästa resa till Lund,"Hotellet ligger lite för sig själv, men inte långt från centrum eller större vägar för den som bara gör ett stopp på vägen. Det finns cyklar att låna och även paraplyer. Det finns bastu, gym och flera bekvämligheter här. Det finns ett parkeringshus bara tvärs över gatan om man…","Response from annablomqvist, Sales and Marketing Department at Radisson Blu Hotel LundResponded Jul 29, 2018","Responded Jul 29, 2018","Kära gäst,  Tusen tack för att du har tagit dig tiden att skriva en så utförlig och positiv recension av vårt fina hotell i Lund. Det betyder jättemycket för oss när gäster vill dela med sig hur bra de haft det hos oss. Vi blir så glada över toppbetyget!  Jag ska se till att dela dina fina ord med hela teamet.  Önskar dig en fortsatt bra dag och hoppas att vi får välkomna Er åter inom en snar framtid. Ni är varmt välkomna!   Vänliga hälsningar, Emilia Hallström  ",Date of stay: July 2018,"[All, languages]",421
