term,Category,Freq,Term,Total,loglift,logprob
10,Topic5,0.04857774163533752,downtown,2.1623930031966427,0.0781,-4.4834
48,Topic5,0.05088062154224771,recommended,2.265872159741052,0.0776,-4.4371
33,Topic5,0.050889624633475246,menu,2.273888690700809,0.0743,-4.437
2,Topic5,0.05518876557324606,atmosphere,2.484619973433752,0.0667,-4.3559
51,Topic5,0.049728936276656,short,2.270489352173122,0.0527,-4.46
42,Topic5,0.04920503527569601,product,2.253967777430385,0.0494,-4.4706
56,Topic5,0.047694350403012765,spanish,2.196076558131021,0.0442,-4.5018
55,Topic5,0.052726654372582234,son,2.4756327741524857,0.0247,-4.4015
15,Topic5,0.05199228968744455,extensive,2.4750877076591196,0.0109,-4.4155
23,Topic5,0.05066959302353381,having,2.4661003138704265,-0.0112,-4.4413
18,Topic5,0.05375092833563982,friendly,3.3725520094135564,-0.2652,-4.3822
57,Topic5,0.0506412764332245,thing,2.487770355305819,-0.0205,-4.4418
35,Topic5,0.05124021199520542,nice,2.733406130471179,-0.1029,-4.4301
30,Topic5,0.05194117318672459,local,3.0978266655296687,-0.2145,-4.4165
3,Topic5,0.05269488889218806,attentive,3.9055109308287976,-0.4318,-4.4021
14,Topic5,0.05362570502195125,excellent,8.283525146417219,-1.1661,-4.3846
17,Topic5,0.05249135037096211,food,13.757538602920226,-1.6948,-4.406
38,Topic5,0.05181347412088317,place,8.588470244119735,-1.2367,-4.419
29,Topic5,0.05126584022217133,list,3.365046432623532,-0.3103,-4.4296
26,Topic6,0.3248625678709422,italian,1.8504822107843029,2.1341,-2.5832
47,Topic6,0.32427320409989674,recommend,1.8641447363579684,2.1249,-2.585
37,Topic6,0.3255592197454754,pizza,1.8843285809130725,2.1181,-2.5811
0,Topic6,0.3243023815771038,39,4.552922462916962,1.232,-2.5849
13,Topic6,0.051424982692488734,entrance,1.2524556280043233,0.6811,-4.4265
44,Topic6,0.05140271276209305,quality,1.6860797843913504,0.3834,-4.4269
41,Topic6,0.05514955510060767,price,1.8403910047803553,0.3662,-4.3566
39,Topic6,0.05284158942796417,potatoes,1.8650627039526002,0.3101,-4.3993
31,Topic6,0.0506502047331948,located,1.815530425821261,0.2947,-4.4417
6,Topic6,0.0497522700675946,center,1.8091051802848792,0.2803,-4.4596
53,Topic6,0.04811760454215343,site,1.765990317472338,0.271,-4.493
11,Topic6,0.056941071379887576,elegant,2.1510306504714927,0.2422,-4.3246
32,Topic6,0.0534911085350689,lund,2.074036739755832,0.2161,-4.3871
36,Topic6,0.052988985750252016,opposite,2.1253751847128513,0.1822,-4.3965
19,Topic6,0.05332331134439159,gives,2.1565004235252085,0.174,-4.3902
58,Topic6,0.05310628017497866,touch,2.1631826083829697,0.1668,-4.3943
27,Topic6,0.05400127657847069,kitchen,2.2024419296180966,0.1655,-4.3776
56,Topic6,0.05370540395648256,spanish,2.196076558131021,0.1629,-4.3831
5,Topic6,0.05149071259211521,cathedral,2.1531896932951464,0.1406,-4.4252
48,Topic6,0.05381546512278912,recommended,2.265872159741052,0.1337,-4.381
16,Topic6,0.0556511887764124,fast,2.3873037787272358,0.115,-4.3475
10,Topic6,0.049675413351495945,downtown,2.1623930031966427,0.1004,-4.4611
22,Topic6,0.05614935866801976,great,2.4628782895719024,0.0928,-4.3386
28,Topic6,0.05772283298905277,like,2.548542365640943,0.0862,-4.311
24,Topic6,0.05072509297619011,highly,2.240828739276127,0.0857,-4.4402
51,Topic6,0.05040816033218937,short,2.270489352173122,0.0663,-4.4465
33,Topic6,0.05028828862351557,menu,2.273888690700809,0.0624,-4.4488
59,Topic6,0.050211520517891066,train,2.3066228526360653,0.0466,-4.4504
43,Topic6,0.04881369969513808,professional,2.2719096028980013,0.0335,-4.4786
20,Topic6,0.052908036742183646,going,2.481001209626047,0.026,-4.3981
23,Topic6,0.05214960006912352,having,2.4661003138704265,0.0176,-4.4125
25,Topic6,0.05135138421839185,husband,2.4709142030127014,0.0002,-4.4279
52,Topic6,0.051334708164181175,simple,2.4804644645634317,-0.004,-4.4282
18,Topic6,0.05427907143070259,friendly,3.3725520094135564,-0.2554,-4.3725
61,Topic6,0.05400082801370217,went,4.262321289066368,-0.4947,-4.3776
40,Topic6,0.05150306648158296,prepared,3.0434995608923723,-0.2053,-4.425
2,Topic6,0.050644853688085426,atmosphere,2.484619973433752,-0.0192,-4.4418
4,Topic6,0.051931889514557995,book,4.249274524367787,-0.5307,-4.4167
50,Topic6,0.05182130692412484,service,10.045669789760389,-1.3932,-4.4188
49,Topic6,0.050983849837663985,restaurant,6.533835238346751,-0.9794,-4.4351
13,Topic7,0.31715770091640233,entrance,1.2524556280043233,2.5222,-2.5854
41,Topic7,0.31750491307217904,price,1.8403910047803553,2.1385,-2.5843
7,Topic7,0.31805810673233587,decoration,2.4267803291309735,1.8636,-2.5825
35,Topic7,0.31303747033135604,nice,2.733406130471179,1.7287,-2.5984
26,Topic7,0.054901791013493434,italian,1.8504822107843029,0.378,-4.3392
44,Topic7,0.04960412709039614,quality,1.6860797843913504,0.3696,-4.4407
31,Topic7,0.051659542208173544,located,1.815530425821261,0.3362,-4.4001
53,Topic7,0.04951376848749454,site,1.765990317472338,0.3215,-4.4425
47,Topic7,0.05192407642994044,recommend,1.8641447363579684,0.3149,-4.395
32,Topic7,0.05612963192613747,lund,2.074036739755832,0.2861,-4.3171
6,Topic7,0.04701720123187365,center,1.8091051802848792,0.2456,-4.4943
37,Topic7,0.04859599606314042,pizza,1.8843285809130725,0.2379,-4.4612
39,Topic7,0.04584562753188184,potatoes,1.8650627039526002,0.1899,-4.5195
24,Topic7,0.05481994200477078,highly,2.240828739276127,0.1852,-4.3407
58,Topic7,0.0504673673379723,touch,2.1631826083829697,0.1377,-4.4234
36,Topic7,0.049452038649876774,opposite,2.1253751847128513,0.135,-4.4438
10,Topic7,0.05031055022662264,downtown,2.1623930031966427,0.1349,-4.4266
27,Topic7,0.05104524344354778,kitchen,2.2024419296180966,0.1311,-4.4121
5,Topic7,0.04954729811087697,cathedral,2.1531896932951464,0.1239,-4.4418
19,Topic7,0.04935210214678018,gives,2.1565004235252085,0.1184,-4.4458
33,Topic7,0.051138147612196753,menu,2.273888690700809,0.101,-4.4102
16,Topic7,0.05341735318976146,fast,2.3873037787272358,0.0959,-4.3666
55,Topic7,0.054754786657273485,son,2.4756327741524857,0.0843,-4.3419
42,Topic7,0.04977160706856079,product,2.253967777430385,0.0827,-4.4373
12,Topic7,0.04912285131225426,english,2.231750772965692,0.0795,-4.4504
56,Topic7,0.0482039981930822,spanish,2.196076558131021,0.0767,-4.4693
51,Topic7,0.0494933806487116,short,2.270489352173122,0.0698,-4.4429
60,Topic7,0.05422632184983775,variety,2.4923693173521166,0.0679,-4.3516
43,Topic7,0.049425302078870324,professional,2.2719096028980013,0.0678,-4.4443
25,Topic7,0.05330621873395716,husband,2.4709142030127014,0.0594,-4.3687
28,Topic7,0.05140547690036983,like,2.548542365640943,-0.0078,-4.405
23,Topic7,0.05013554807024997,having,2.4661003138704265,0.0,-4.43
9,Topic7,0.05476570763888469,dishes,4.917756053257494,-0.6018,-4.3417
4,Topic7,0.05249192956356157,book,4.249274524367787,-0.4981,-4.3841
49,Topic7,0.052554249138304296,restaurant,6.533835238346751,-0.9272,-4.3829
29,Topic7,0.05046311517766258,list,3.365046432623532,-0.3043,-4.4235
30,Topic7,0.050092406674682954,local,3.0978266655296687,-0.2289,-4.4309
8,Topic7,0.05121001283786141,dinner,6.914735332409867,-1.0098,-4.4088
46,Topic7,0.05008615426320669,quite,3.3706855617496676,-0.3134,-4.431
21,Topic7,0.05070961187338366,good,9.370332557104227,-1.3235,-4.4187
50,Topic7,0.050233408510174604,service,10.045669789760389,-1.4025,-4.4281
38,Topic7,0.04962203930970215,place,8.588470244119735,-1.258,-4.4403
44,Topic8,0.12344496353657998,quality,1.6860797843913504,2.4501,-2.3602
13,Topic8,0.018110311302479743,entrance,1.2524556280043233,0.8281,-4.2795
6,Topic8,0.02014260203905397,center,1.8091051802848792,0.5667,-4.1732
47,Topic8,0.02060629152333434,recommend,1.8641447363579684,0.5595,-4.1504
31,Topic8,0.019869832560587823,located,1.815530425821261,0.5495,-4.1868
53,Topic8,0.01875170103839553,site,1.765990317472338,0.5193,-4.2447
39,Topic8,0.019488533529403856,potatoes,1.8650627039526002,0.5032,-4.2062
37,Topic8,0.019023852292809503,pizza,1.8843285809130725,0.4688,-4.2303
