term,Category,Freq,Term,Total,loglift,logprob
199,Topic10,0.020785056346629426,walking,2.593952083395026,2.2753,-5.3329
72,Topic10,0.019938909762174203,freezing,2.4960761936162172,2.2722,-5.3745
15,Topic10,0.020230293883447277,bird,2.5339068001905267,2.2717,-5.36
20,Topic10,0.020071609207326986,branch,2.5170665361623774,2.2705,-5.3678
59,Topic10,0.020202596598712732,eye,2.5338611156044513,2.2703,-5.3613
96,Topic10,0.01982979431430089,lane,2.5015902719291914,2.2645,-5.38
113,Topic10,0.019724556289466684,national,2.492546539210932,2.2628,-5.3853
122,Topic10,0.020097638955378333,parish,2.5509556058629226,2.2584,-5.3665
112,Topic10,0.020201478278892165,motor,2.578186434784971,2.2529,-5.3614
65,Topic10,0.019948624207986283,fence,2.5506323981864565,2.2511,-5.374
198,Topic10,0.019721636893958113,view,2.536219393492051,2.2453,-5.3854
109,Topic10,0.019965088258786443,mode,2.576440999404142,2.2418,-5.3732
189,Topic10,0.019725270325278967,trail,2.5536888346607256,2.2386,-5.3852
31,Topic10,0.019923166176621033,chapel,2.5905775173102406,2.2343,-5.3753
177,Topic10,0.01985862650141477,stock,2.5820012863939588,2.2343,-5.3785
16,Topic10,0.020322041813835755,boat,3.105320572496923,2.0728,-5.3554
210,Topic10,0.020506791757208848,yard,3.373336199271497,1.9991,-5.3464
41,Topic10,0.020960711023338574,college,4.22964193918345,1.7948,-5.3245
5,Topic10,0.03359955999610976,architecture,483.15197934156345,-2.4716,-4.8526
82,Topic10,0.02135275361748434,headquarters,5.892073153022995,1.4818,-5.306
24,Topic10,0.028150656214496278,building,329.5445836999541,-2.2659,-5.0296
25,Topic10,0.02124384800152883,campus,5.956922080256186,1.4658,-5.3111
52,Topic10,0.021479620640749625,downtown,7.746114430950533,1.2142,-5.3
67,Topic10,0.0203087135113013,fish,3.2642643153533064,2.0223,-5.3561
93,Topic10,0.0258250186350408,landmark,200.53026891071383,-1.8554,-5.1158
34,Topic10,0.02477447590180507,city,102.34502003432131,-1.2243,-5.1573
29,Topic10,0.02315198511872166,cathedral,33.96021878564647,-0.1889,-5.2251
60,Topic10,0.024297472464630904,facade,97.25155991947119,-1.1927,-5.1768
36,Topic10,0.023670574748561924,classical,89.75145387912751,-1.1386,-5.2029
102,Topic10,0.02327220786546411,mansion,122.8643314342967,-1.4696,-5.2199
88,Topic10,0.022406255045588033,human,42.17722171760132,-0.4383,-5.2578
