left,top,right,bottom,id,ID_count,ID_unique,ID_empty,ID_filled,ID_min,ID_max,ID_min_length,ID_max_length,ID_mean_length,lan_long_count,lan_long_unique,lan_long_empty,lan_long_filled,lan_long_min,lan_long_max,lan_long_min_length,lan_long_max_length,lan_long_mean_length,pic_code_count,pic_code_unique,pic_code_empty,pic_code_filled,pic_code_min,pic_code_max,pic_code_min_length,pic_code_max_length,pic_code_mean_length,lan_count,lan_unique,lan_min,lan_max,lan_range,lan_sum,lan_mean,lan_median,lan_stddev,lan_minority,lan_majority,lan_q1,lan_q3,lan_iqr,long_count,long_unique,long_min,long_max,long_range,long_sum,long_mean,long_median,long_stddev,long_minority,long_majority,long_q1,long_q3,long_iqr
861063.0750757124042138,-3666928.7063381741754711,861263.0750757124042138,-3667128.7063381741754711,"807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3667128.7063381741754711,861263.0750757124042138,-3667328.7063381741754711,"808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3667328.7063381741754711,861263.0750757124042138,-3667528.7063381741754711,"809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3667528.7063381741754711,861263.0750757124042138,-3667728.7063381741754711,"810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3667728.7063381741754711,861263.0750757124042138,-3667928.7063381741754711,"811","1","1","0","1",Lund_02066,Lund_02066,"10","10",10.000000,"1","1","0","1","55.7235398,13.2142363","55.7235398,13.2142363","21","21",21.000000,"1","1","0","1",AF1QipMnoE_a07oGetEEfqbAgcS6iJcdPiRNizluy6ue,AF1QipMnoE_a07oGetEEfqbAgcS6iJcdPiRNizluy6ue,"44","44",44.000000,"1","1",55.723540,55.723540,0.000000,55.723540,55.723540,55.723540,0.000000,55.723540,55.723540,55.723540,55.723540,0.000000,"1","1",13.214236,13.214236,0.000000,13.214236,13.214236,13.214236,0.000000,13.214236,13.214236,13.214236,13.214236,0.000000
861063.0750757124042138,-3667928.7063381741754711,861263.0750757124042138,-3668128.7063381741754711,"812",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3668128.7063381741754711,861263.0750757124042138,-3668328.7063381741754711,"813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3668328.7063381741754711,861263.0750757124042138,-3668528.7063381741754711,"814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3668528.7063381741754711,861263.0750757124042138,-3668728.7063381741754711,"815","1","1","0","1",Lund_01912,Lund_01912,"10","10",10.000000,"1","1","0","1","55.7158708,13.2101407","55.7158708,13.2101407","21","21",21.000000,"1","1","0","1",AF1QipPaLTp8aZUrUiYoLzvHrk2OC7x4K8IPlHyf57qd,AF1QipPaLTp8aZUrUiYoLzvHrk2OC7x4K8IPlHyf57qd,"44","44",44.000000,"1","1",55.715871,55.715871,0.000000,55.715871,55.715871,55.715871,0.000000,55.715871,55.715871,55.715871,55.715871,0.000000,"1","1",13.210141,13.210141,0.000000,13.210141,13.210141,13.210141,0.000000,13.210141,13.210141,13.210141,13.210141,0.000000
861063.0750757124042138,-3668728.7063381741754711,861263.0750757124042138,-3668928.7063381741754711,"816",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3668928.7063381741754711,861263.0750757124042138,-3669128.7063381741754711,"817","3","3","0","3",Lund_00555,Lund_02832,"10","10",10.000000,"3","2","0","3","55.7115319,13.2094281","55.7121532,13.2086402","21","21",21.000000,"3","3","0","3",AF1QipOgENpjCAXQ2AlhUfQCO9DsK5Ds1C8xPPER5MHX,AF1QipPw50r4aHA5HTXSKhZFLEg4IevzAp620wb2U_kO,"44","44",44.000000,"3","2",55.711532,55.712153,0.000621,167.135217,55.711739,55.711532,0.000293,55.712153,55.711532,55.711532,55.711843,0.000311,"3","2",13.208640,13.209428,0.000788,39.627496,13.209165,13.209428,0.000371,13.208640,13.209428,13.209034,13.209428,0.000394
861063.0750757124042138,-3669128.7063381741754711,861263.0750757124042138,-3669328.7063381741754711,"818","2","2","0","2",Lund_00971,Lund_01727,"10","10",10.000000,"2","2","0","2","55.7103369,13.2082791","55.7108574,13.2073736","21","21",21.000000,"2","2","0","2",AF1QipME6PuyXIVpA3CHmJUU8BjLnPjWxQPrib-hRsEd,AF1QipOq2mkaADxPpb61IqpYbYilp6GxHMEnwBIZRFPX,"44","44",44.000000,"2","2",55.710337,55.710857,0.000521,111.421194,55.710597,55.710597,0.000260,55.710337,55.710337,55.710337,55.710857,0.000521,"2","2",13.207374,13.208279,0.000906,26.415653,13.207826,13.207826,0.000453,13.207374,13.207374,13.207374,13.208279,0.000906
861063.0750757124042138,-3669328.7063381741754711,861263.0750757124042138,-3669528.7063381741754711,"819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3669528.7063381741754711,861263.0750757124042138,-3669728.7063381741754711,"820","1","1","0","1",Lund_02962,Lund_02962,"10","10",10.000000,"1","1","0","1","55.7053062,13.2073822","55.7053062,13.2073822","21","21",21.000000,"1","1","0","1",AF1QipMtQRxR7RRqo_nFbQAIZBQc38QfzbDEoWPsA66T,AF1QipMtQRxR7RRqo_nFbQAIZBQc38QfzbDEoWPsA66T,"44","44",44.000000,"1","1",55.705306,55.705306,0.000000,55.705306,55.705306,55.705306,0.000000,55.705306,55.705306,55.705306,55.705306,0.000000,"1","1",13.207382,13.207382,0.000000,13.207382,13.207382,13.207382,0.000000,13.207382,13.207382,13.207382,13.207382,0.000000
861063.0750757124042138,-3669728.7063381741754711,861263.0750757124042138,-3669928.7063381741754711,"821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3669928.7063381741754711,861263.0750757124042138,-3670128.7063381741754711,"822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3670128.7063381741754711,861263.0750757124042138,-3670328.7063381741754711,"823","1","1","0","1",Lund_01410,Lund_01410,"10","10",10.000000,"1","1","0","1","55.7017414,13.2046826","55.7017414,13.2046826","21","21",21.000000,"1","1","0","1",AF1QipM4-1ryOVfb4CoVq_6pEEHDnmETWSh--XF-U1ad,AF1QipM4-1ryOVfb4CoVq_6pEEHDnmETWSh--XF-U1ad,"44","44",44.000000,"1","1",55.701741,55.701741,0.000000,55.701741,55.701741,55.701741,0.000000,55.701741,55.701741,55.701741,55.701741,0.000000,"1","1",13.204683,13.204683,0.000000,13.204683,13.204683,13.204683,0.000000,13.204683,13.204683,13.204683,13.204683,0.000000
861063.0750757124042138,-3670328.7063381741754711,861263.0750757124042138,-3670528.7063381741754711,"824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3670528.7063381741754711,861263.0750757124042138,-3670728.7063381741754711,"825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3670728.7063381741754711,861263.0750757124042138,-3670928.7063381741754711,"826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3670928.7063381741754711,861263.0750757124042138,-3671128.7063381741754711,"827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3671128.7063381741754711,861263.0750757124042138,-3671328.7063381741754711,"828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3671328.7063381741754711,861263.0750757124042138,-3671528.7063381741754711,"829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3671528.7063381741754711,861263.0750757124042138,-3671728.7063381741754711,"830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3671728.7063381741754711,861263.0750757124042138,-3671928.7063381741754711,"831",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3671928.7063381741754711,861263.0750757124042138,-3672128.7063381741754711,"832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3672128.7063381741754711,861263.0750757124042138,-3672328.7063381741754711,"833",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3672328.7063381741754711,861263.0750757124042138,-3672528.7063381741754711,"834",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3672528.7063381741754711,861263.0750757124042138,-3672728.7063381741754711,"835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861063.0750757124042138,-3672728.7063381741754711,861263.0750757124042138,-3672928.7063381741754711,"836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3665328.7063381741754711,861463.0750757124042138,-3665528.7063381741754711,"837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3665528.7063381741754711,861463.0750757124042138,-3665728.7063381741754711,"838",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3665728.7063381741754711,861463.0750757124042138,-3665928.7063381741754711,"839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3665928.7063381741754711,861463.0750757124042138,-3666128.7063381741754711,"840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3666128.7063381741754711,861463.0750757124042138,-3666328.7063381741754711,"841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3666328.7063381741754711,861463.0750757124042138,-3666528.7063381741754711,"842",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3666528.7063381741754711,861463.0750757124042138,-3666728.7063381741754711,"843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3666728.7063381741754711,861463.0750757124042138,-3666928.7063381741754711,"844",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3666928.7063381741754711,861463.0750757124042138,-3667128.7063381741754711,"845",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3667128.7063381741754711,861463.0750757124042138,-3667328.7063381741754711,"846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3667328.7063381741754711,861463.0750757124042138,-3667528.7063381741754711,"847",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3667528.7063381741754711,861463.0750757124042138,-3667728.7063381741754711,"848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3667728.7063381741754711,861463.0750757124042138,-3667928.7063381741754711,"849",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3667928.7063381741754711,861463.0750757124042138,-3668128.7063381741754711,"850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3668128.7063381741754711,861463.0750757124042138,-3668328.7063381741754711,"851",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3668328.7063381741754711,861463.0750757124042138,-3668528.7063381741754711,"852","7","7","0","7",Lund_00415,Lund_01951,"10","10",10.000000,"7","1","0","7","55.7176112,13.213892","55.7176112,13.213892","20","20",20.000000,"7","7","0","7",AF1QipN8a2l0I6W2U--SxVhO9xUtdm0caHvEMTFmJ5PV,AF1QipOe7YobkSae8FaVr6WEDTbQ8n-RRZq1c8wL5_Jt,"44","44",44.000000,"7","1",55.717611,55.717611,0.000000,390.023278,55.717611,55.717611,0.000000,55.717611,55.717611,55.717611,55.717611,0.000000,"7","1",13.213892,13.213892,0.000000,92.497244,13.213892,13.213892,0.000000,13.213892,13.213892,13.213892,13.213892,0.000000
861263.0750757124042138,-3668528.7063381741754711,861463.0750757124042138,-3668728.7063381741754711,"853","1","1","0","1",Lund_01631,Lund_01631,"10","10",10.000000,"1","1","0","1","55.7147081,13.2127023","55.7147081,13.2127023","21","21",21.000000,"1","1","0","1",AF1QipNOay2N2RHyzjMAwA2kMbRyTD7o1rHWNRmqs8vs,AF1QipNOay2N2RHyzjMAwA2kMbRyTD7o1rHWNRmqs8vs,"44","44",44.000000,"1","1",55.714708,55.714708,0.000000,55.714708,55.714708,55.714708,0.000000,55.714708,55.714708,55.714708,55.714708,0.000000,"1","1",13.212702,13.212702,0.000000,13.212702,13.212702,13.212702,0.000000,13.212702,13.212702,13.212702,13.212702,0.000000
861263.0750757124042138,-3668728.7063381741754711,861463.0750757124042138,-3668928.7063381741754711,"854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3668928.7063381741754711,861463.0750757124042138,-3669128.7063381741754711,"855","1","1","0","1",Lund_00757,Lund_00757,"10","10",10.000000,"1","1","0","1","55.7110381,13.2103091","55.7110381,13.2103091","21","21",21.000000,"1","1","0","1",AF1QipOOTjAwnM7KYfk2Ee2hsK2epuyocDsCW0Aj1MGD,AF1QipOOTjAwnM7KYfk2Ee2hsK2epuyocDsCW0Aj1MGD,"44","44",44.000000,"1","1",55.711038,55.711038,0.000000,55.711038,55.711038,55.711038,0.000000,55.711038,55.711038,55.711038,55.711038,0.000000,"1","1",13.210309,13.210309,0.000000,13.210309,13.210309,13.210309,0.000000,13.210309,13.210309,13.210309,13.210309,0.000000
861263.0750757124042138,-3669128.7063381741754711,861463.0750757124042138,-3669328.7063381741754711,"856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3669328.7063381741754711,861463.0750757124042138,-3669528.7063381741754711,"857",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3669528.7063381741754711,861463.0750757124042138,-3669728.7063381741754711,"858",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3669728.7063381741754711,861463.0750757124042138,-3669928.7063381741754711,"859",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3669928.7063381741754711,861463.0750757124042138,-3670128.7063381741754711,"860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3670128.7063381741754711,861463.0750757124042138,-3670328.7063381741754711,"861",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3670328.7063381741754711,861463.0750757124042138,-3670528.7063381741754711,"862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3670528.7063381741754711,861463.0750757124042138,-3670728.7063381741754711,"863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3670728.7063381741754711,861463.0750757124042138,-3670928.7063381741754711,"864","1","1","0","1",Lund_00527,Lund_00527,"10","10",10.000000,"1","1","0","1","55.6947567,13.205625","55.6947567,13.205625","20","20",20.000000,"1","1","0","1",AF1QipPSM_8vDxy-_GagfWp07bjcmw37aiPW0eedQAV5,AF1QipPSM_8vDxy-_GagfWp07bjcmw37aiPW0eedQAV5,"44","44",44.000000,"1","1",55.694757,55.694757,0.000000,55.694757,55.694757,55.694757,0.000000,55.694757,55.694757,55.694757,55.694757,0.000000,"1","1",13.205625,13.205625,0.000000,13.205625,13.205625,13.205625,0.000000,13.205625,13.205625,13.205625,13.205625,0.000000
861263.0750757124042138,-3670928.7063381741754711,861463.0750757124042138,-3671128.7063381741754711,"865",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3671128.7063381741754711,861463.0750757124042138,-3671328.7063381741754711,"866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3671328.7063381741754711,861463.0750757124042138,-3671528.7063381741754711,"867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3671528.7063381741754711,861463.0750757124042138,-3671728.7063381741754711,"868",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3671728.7063381741754711,861463.0750757124042138,-3671928.7063381741754711,"869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3671928.7063381741754711,861463.0750757124042138,-3672128.7063381741754711,"870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3672128.7063381741754711,861463.0750757124042138,-3672328.7063381741754711,"871",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3672328.7063381741754711,861463.0750757124042138,-3672528.7063381741754711,"872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3672528.7063381741754711,861463.0750757124042138,-3672728.7063381741754711,"873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861263.0750757124042138,-3672728.7063381741754711,861463.0750757124042138,-3672928.7063381741754711,"874",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3665328.7063381741754711,861663.0750757124042138,-3665528.7063381741754711,"875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3665528.7063381741754711,861663.0750757124042138,-3665728.7063381741754711,"876",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3665728.7063381741754711,861663.0750757124042138,-3665928.7063381741754711,"877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3665928.7063381741754711,861663.0750757124042138,-3666128.7063381741754711,"878",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3666128.7063381741754711,861663.0750757124042138,-3666328.7063381741754711,"879",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3666328.7063381741754711,861663.0750757124042138,-3666528.7063381741754711,"880",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3666528.7063381741754711,861663.0750757124042138,-3666728.7063381741754711,"881",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3666728.7063381741754711,861663.0750757124042138,-3666928.7063381741754711,"882",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3666928.7063381741754711,861663.0750757124042138,-3667128.7063381741754711,"883",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3667128.7063381741754711,861663.0750757124042138,-3667328.7063381741754711,"884","1","1","0","1",Lund_02790,Lund_02790,"10","10",10.000000,"1","1","0","1","55.7267997,13.2216166","55.7267997,13.2216166","21","21",21.000000,"1","1","0","1",AF1QipNswk5k423LONneVD0SQ7kkvGGwPDn1n00C78zG,AF1QipNswk5k423LONneVD0SQ7kkvGGwPDn1n00C78zG,"44","44",44.000000,"1","1",55.726800,55.726800,0.000000,55.726800,55.726800,55.726800,0.000000,55.726800,55.726800,55.726800,55.726800,0.000000,"1","1",13.221617,13.221617,0.000000,13.221617,13.221617,13.221617,0.000000,13.221617,13.221617,13.221617,13.221617,0.000000
861463.0750757124042138,-3667328.7063381741754711,861663.0750757124042138,-3667528.7063381741754711,"885",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3667528.7063381741754711,861663.0750757124042138,-3667728.7063381741754711,"886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3667728.7063381741754711,861663.0750757124042138,-3667928.7063381741754711,"887",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3667928.7063381741754711,861663.0750757124042138,-3668128.7063381741754711,"888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3668128.7063381741754711,861663.0750757124042138,-3668328.7063381741754711,"889",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3668328.7063381741754711,861663.0750757124042138,-3668528.7063381741754711,"890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3668528.7063381741754711,861663.0750757124042138,-3668728.7063381741754711,"891","7","7","0","7",Lund_01100,Lund_02334,"10","10",10.000000,"7","1","0","7","55.7143434,13.2152341","55.7143434,13.2152341","21","21",21.000000,"7","7","0","7",AF1QipOFSWpSQw99Zt1pOjJAxGbDi8hCSkJCYPKs7XWu,AF1QipPhQKEvSlKL5WLXs9vS-ZgxBhGAiII7UphIr5ew,"44","44",44.000000,"7","1",55.714343,55.714343,0.000000,390.000404,55.714343,55.714343,0.000000,55.714343,55.714343,55.714343,55.714343,0.000000,"7","1",13.215234,13.215234,0.000000,92.506639,13.215234,13.215234,0.000000,13.215234,13.215234,13.215234,13.215234,0.000000
861463.0750757124042138,-3668728.7063381741754711,861663.0750757124042138,-3668928.7063381741754711,"892",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3668928.7063381741754711,861663.0750757124042138,-3669128.7063381741754711,"893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3669128.7063381741754711,861663.0750757124042138,-3669328.7063381741754711,"894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3669328.7063381741754711,861663.0750757124042138,-3669528.7063381741754711,"895",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3669528.7063381741754711,861663.0750757124042138,-3669728.7063381741754711,"896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3669728.7063381741754711,861663.0750757124042138,-3669928.7063381741754711,"897",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3669928.7063381741754711,861663.0750757124042138,-3670128.7063381741754711,"898","4","4","0","4",Lund_01452,Lund_02130,"10","10",10.000000,"4","1","0","4","55.7017852,13.210495","55.7017852,13.210495","20","20",20.000000,"4","4","0","4",AF1QipMN-HpMQYb848fvpZ83m1Tyr9C-2nGUUAAlvJMc,AF1QipNQ8BF5-jxPcwLK3-ZFhsFSsrQC_wiQobAPHYwa,"44","44",44.000000,"4","1",55.701785,55.701785,0.000000,222.807141,55.701785,55.701785,0.000000,55.701785,55.701785,55.701785,55.701785,0.000000,"4","1",13.210495,13.210495,0.000000,52.841980,13.210495,13.210495,0.000000,13.210495,13.210495,13.210495,13.210495,0.000000
861463.0750757124042138,-3670128.7063381741754711,861663.0750757124042138,-3670328.7063381741754711,"899","1","1","0","1",Lund_02506,Lund_02506,"10","10",10.000000,"1","1","0","1","55.7005824,13.2122397","55.7005824,13.2122397","21","21",21.000000,"1","1","0","1",AF1QipOHGRBV6CQCULsW-SNlR7ICMDUHxSaIQIhF4iSZ,AF1QipOHGRBV6CQCULsW-SNlR7ICMDUHxSaIQIhF4iSZ,"44","44",44.000000,"1","1",55.700582,55.700582,0.000000,55.700582,55.700582,55.700582,0.000000,55.700582,55.700582,55.700582,55.700582,0.000000,"1","1",13.212240,13.212240,0.000000,13.212240,13.212240,13.212240,0.000000,13.212240,13.212240,13.212240,13.212240,0.000000
861463.0750757124042138,-3670328.7063381741754711,861663.0750757124042138,-3670528.7063381741754711,"900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3670528.7063381741754711,861663.0750757124042138,-3670728.7063381741754711,"901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3670728.7063381741754711,861663.0750757124042138,-3670928.7063381741754711,"902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3670928.7063381741754711,861663.0750757124042138,-3671128.7063381741754711,"903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3671128.7063381741754711,861663.0750757124042138,-3671328.7063381741754711,"904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861463.0750757124042138,-3671328.7063381741754711,861663.0750757124042138,-3671528.7063381741754711,"905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
