field_1,ID,lan_long,pic_code,lan,long,a,b,c,d,e,f,g,h,i,j,k
"208",Lund_00209,"55.7046601,13.1910073",AF1QipMqQc6nRzAii1N6Hh7FhAEo-pqNSDL4BDsfjgTN,55.704660100000005,13.191007300000001,Lund_00209,Vehicle,Boat,Waterway,Watercraft,Port,Harbor,Ship,Marina,Tall ship,Channel
"209",Lund_00210,"55.7046601,13.1910073",AF1QipO7A29OIChRnvF9xOB3fITgzFIg9tEfHELowGn7,55.704660100000005,13.191007300000001,Lund_00210,Town,City,Human settlement,Sky,Urban area,Evening,Neighbourhood,Downtown,Landmark,Morning
"210",Lund_00211,"55.7046601,13.1910073",AF1QipNL0h4xjUGQlbucskCZPoCjiTRy0PyVYydUMfoD,55.704660100000005,13.191007300000001,Lund_00211,Street,Sky,Town,Neighbourhood,Road,Cobblestone,Alley,Lane,Urban area,Building
"211",Lund_00212,"55.7046601,13.1910073",AF1QipOg6kLYCxqpP9xEsAI_dWRka2QZsDleY7JRE4F8,55.704660100000005,13.191007300000001,Lund_00212,Town,Tree,Neighbourhood,Sky,Architecture,House,Building,Street,Urban area,City
"212",Lund_00213,"55.7046601,13.1910073",AF1QipOHHEVYsxLPUB2y8lAa8glD-Ukb_kG5oz-ddMe1,55.704660100000005,13.191007300000001,Lund_00213,Tree,Architecture,Landmark,Urban area,Town,Building,Wall,City,Public space,Street
"213",Lund_00214,"55.7046601,13.1910073",AF1QipMZ_W1GADkjz7LwAjYmUTODH1NORtZsa3h8wuPS,55.704660100000005,13.191007300000001,Lund_00214,Tree,Spring,Sky,Blossom,Flower,Daytime,Plant,Woody plant,Grass,Branch
"214",Lund_00215,"55.7046601,13.1910073",AF1QipNrriD5BUonNWI9cwa8TZxKtx7N7ZfXXSchAMNO,55.704660100000005,13.191007300000001,Lund_00215,Aerial photography,Urban area,Residential area,Metropolitan area,Daytime,Bird's-eye view,Sky,City,Suburb,Roof
"215",Lund_00216,"55.7046601,13.1910073",AF1QipMr2_oU2mkgcav5-DTQ3JEPJfbaUe7PzssLB6o4,55.704660100000005,13.191007300000001,Lund_00216,Town,Sky,Property,House,Residential area,Home,Building,Street,Neighbourhood,Cloud
"216",Lund_00217,"55.7046601,13.1910073",AF1QipNYJyF0BVEBfCFlkJmYgAx470U845fAWiYd1aoD,55.704660100000005,13.191007300000001,Lund_00217,Roof,Residential area,Town,Sky,Urban area,Neighbourhood,Human settlement,Suburb,City,Building
"217",Lund_00218,"55.7046601,13.1910073",AF1QipPFrdoyf_lll6pKMuQcAIKRNdzqrP2a2h6sTuAm,55.704660100000005,13.191007300000001,Lund_00218,Night,Light,Lighting,Architecture,Building,Facade,House,City,Hotel,
"221",Lund_00222,"55.7042907,13.1896824",AF1QipMIDwGDri2PPdEUmxKaUAFS-CVOSHViBUwEHFz5,55.704290700000001,13.189682399999999,,,,,,,,,,,
"224",Lund_00225,"55.7036757,13.1883242",AF1QipMXFOdYAQLOa3ce4s8JHQzonT-6BX22kV1hgSze,55.703675699999998,13.188324200000000,Lund_00225,Building,Property,Landmark,Architecture,Château,Estate,Town,Stately home,Mansion,Manor house
"231",Lund_00232,"55.7046601,13.1910073",AF1QipMO-uV5XOgpaThciAMs70HGyGjY6KRfCHvVPJ9-,55.704660100000005,13.191007300000001,Lund_00232,Lighting,Night,Building,Architecture,Tree,Metropolitan area,City,Light fixture,Metropolis,Restaurant
"241",Lund_00242,"55.7042743,13.1895656",AF1QipOyWSDdKIcR5u06o6bD09BBYilUadakMBm92h2y,55.704274300000002,13.189565599999998,,,,,,,,,,,
"244",Lund_00245,"55.7036757,13.1883242",AF1QipOVet7d0DQ4Oq9X7csxujql00WLszRYjDKELNc3,55.703675699999998,13.188324200000000,Lund_00245,Building,Château,Landmark,Medieval architecture,Stately home,Estate,Architecture,Manor house,Castle,Mansion
"248",Lund_00249,"55.7036757,13.1883242",AF1QipMolNejTE1p7oOUxGz8ThEoG94eSseZFrRTZ0KX,55.703675699999998,13.188324200000000,Lund_00249,Building,Landmark,Château,Property,Estate,Architecture,Stately home,Mansion,Manor house,Historic house
"252",Lund_00253,"55.7038523,13.1890138",AF1QipPH54wireBTOvKuRli4AAw8WZV9ikLYW7RbP8D9,55.703852299999994,13.189013800000001,Lund_00253,Château,Estate,Building,Property,Landmark,Stately home,Palace,Manor house,Architecture,Castle
"255",Lund_00256,"55.7038523,13.1890138",AF1QipORljfVT25iJbc2Kv2Rs0FnAB2I3OpFlg0d7v1n,55.703852299999994,13.189013800000001,Lund_00256,Building,Property,Estate,Mansion,Architecture,Château,Stately home,House,Home,Historic house
"257",Lund_00258,"55.7036757,13.1883242",AF1QipPndLS3GRd4gHnV80bakgGcnEv0Z9AnFec_ByXs,55.703675699999998,13.188324200000000,Lund_00258,Building,Landmark,Architecture,Château,Stately home,Estate,Mansion,Manor house,Historic house,Palace
"261",Lund_00262,"55.704217,13.1896581",AF1QipPygNnufdLBp6CIC87eDiX5K0jH4kwCoVqkcZLP,55.704217000000007,13.189658100000001,,,,,,,,,,,
"264",Lund_00265,"55.7063669,13.190585",AF1QipM_CF4-6QVrmEUmfH9ZotBdyFvlaBiLel6gxN8,55.706366899999999,13.190585000000000,Lund_00265,Building,Mansion,Landmark,Property,Estate,Architecture,Classical architecture,Palace,Official residence,Stately home
"277",Lund_00278,"55.7038523,13.1890138",AF1QipN2sgJhjZ1FVX-LZL9pAxCKRNa6zbvNVEY0BiFq,55.703852299999994,13.189013800000001,Lund_00278,Building,Estate,Property,Mansion,Château,Palace,Stately home,Architecture,Manor house,House
"281",Lund_00282,"55.7043147,13.1897044",AF1QipMOYDy1QN9P48Eu9BNTZDcFTOO8xfhUJ2X7AhVd,55.704314699999998,13.189704400000000,,,,,,,,,,,
"282",Lund_00283,"55.7037735,13.193264",AF1QipPp44TJQjSeLyX7MxNE_DOXLPSt2Fm6jNWl0Phu,55.703773499999997,13.193264000000001,,,,,,,,,,,
"301",Lund_00302,"55.7042371,13.1896137",AF1QipM9BaZvWS9qsXcPcqzALmaQweSsnj851hp6GD8s,55.704237100000007,13.189613699999999,,,,,,,,,,,
"302",Lund_00303,"55.703722,13.1932981",AF1QipPpGWXzbWwh1_WFPxoWkWLQ7WafmTSbV2cgSNDP,55.703721999999999,13.193298100000000,,,,,,,,,,,
"307",Lund_00308,"55.7036757,13.1883242",AF1QipMFoOExvH_E06ANTYxfiy0o8P6939aj_B1AHN00,55.703675699999998,13.188324200000000,Lund_00308,Building,Estate,Château,Property,Mansion,Palace,Stately home,Manor house,Architecture,House
"319",Lund_00320,"55.7038368,13.1932971",AF1QipMLHWFbAiBtXaOGIPnzQKaP3n8pV9aS6IQVO_DH,55.703836800000005,13.193297099999999,Lund_00320,Landmark,Spire,Building,Architecture,City,Sky,Medieval architecture,Town,Steeple,Tower
"321",Lund_00322,"55.7042122,13.1895392",AF1QipOKrHbGaER2Iny2Z9VM_8MpATFhMF4oYjQ0myd1,55.704212200000001,13.189539199999999,,,,,,,,,,,
"322",Lund_00323,"55.7040828,13.1885028",AF1QipNQMcUi2kPoxyB3WZzZuViQ80GA8HN6v4rQm5e_,55.704082799999995,13.188502800000002,,,,,,,,,,,
"328",Lund_00329,"55.7036757,13.1883242",AF1QipPfRjUyrEbnpFGfUwJ9PNr4VJ-bswoCCkZ0s5Gu,55.703675699999998,13.188324200000000,Lund_00329,Building,Estate,Property,Château,Stately home,Architecture,Palace,Mansion,Tree,Manor house
"342",Lund_00343,"55.7038778,13.1922319",AF1QipNothOe7_jE6ffx6KFWLu3UEmUZP-4cq7-a_kyh,55.703877799999994,13.192231900000001,,,,,,,,,,,
"343",Lund_00344,"55.7036757,13.1883242",AF1QipMsTVDD7NfEVEyEVzeVwkASE0RNTsidsXiZRsO7,55.703675699999998,13.188324200000000,Lund_00344,Building,Estate,Property,Mansion,Stately home,Château,Manor house,Palace,Architecture,Historic house
"354",Lund_00355,"55.7038523,13.1890138",AF1QipOHO37dfgxUHoHUKJNkA4R_Qlv8lFLr6qrQr7tr,55.703852299999994,13.189013800000001,Lund_00355,Building,Estate,Property,Mansion,Château,Stately home,Manor house,Palace,Architecture,Historic house
"359",Lund_00360,"55.7063669,13.190585",AF1QipMo641mq_0dPZzvECzdUOHOi7yKGsQqJZvCS7U,55.706366899999999,13.190585000000000,Lund_00360,Building,Estate,Property,Mansion,Stately home,Château,Architecture,Manor house,Historic house,Medieval architecture
"374",Lund_00375,"55.7036757,13.1883242",AF1QipOhxi5rzsd19YBX2ioGw_0HySon3ZGKmGwrCjss,55.703675699999998,13.188324200000000,Lund_00375,Building,Landmark,Medieval architecture,Architecture,Water castle,Town,Château,Waterway,Stately home,Sky
"401",Lund_00402,"55.7043283,13.1896095",AF1QipM0gCZaCJSDlrh2tgmMR-8XvGi7KnVOvmfRm3_0,55.704328299999993,13.189609500000000,,,,,,,,,,,
"402",Lund_00403,"55.703719,13.1937894",AF1QipNy059iMHypcCl9YfQG7G68V9f8SyrmHd6VzZvi,55.703718999999992,13.193789400000000,,,,,,,,,,,
"422",Lund_00423,"55.703612,13.1931628",AF1QipMmN5-AVUhlh98HErvjR-Kmgmlpdp6bKWkSrRjF,55.703612000000000,13.193162800000000,,,,,,,,,,,
"424",Lund_00425,"55.7038523,13.1890138",AF1QipMZbEHBsOmS9sTBi8shl8LD-5qRPzoje0rZELs8,55.703852299999994,13.189013800000001,Lund_00425,Landmark,City,Building,Plaza,Town,Architecture,Human settlement,Public space,Town square,Facade
"425",Lund_00426,"55.7036757,13.1883242",AF1QipPNVNYH1BtH4TX-uRmAnQH9Szfe1X5lbD0FlySW,55.703675699999998,13.188324200000000,Lund_00426,Building,Landmark,College,Public space,Grass,City,Architecture,Campus,Human settlement,Estate
"474",Lund_00475,"55.7038523,13.1890138",AF1QipMc4dRhjurQgMfnyyHberevqAmLyj6e7zOh24YY,55.703852299999994,13.189013800000001,Lund_00475,Building,Property,Estate,Château,Landmark,Architecture,Mansion,Manor house,Sky,Stately home
"480",Lund_00481,"55.7063669,13.190585",AF1QipMkRVHo4SEd8LslcYpZNZeGbzZlI_5oXTuaqsg,55.706366899999999,13.190585000000000,Lund_00481,Landmark,Building,Classical architecture,Architecture,Property,House,Estate,Mansion,Courthouse,Historic house
"483",Lund_00484,"55.7038368,13.1932971",AF1QipMkr1DcdUwU304o_OxrWecj_cXobTD3supWfCGt,55.703836800000005,13.193297099999999,Lund_00484,Landmark,Building,Architecture,City,Tower,Town,Metropolitan area,Urban area,Facade,Sky
"497",Lund_00498,"55.7036757,13.1883242",AF1QipMbMT5F90B-I9C_aVKxQefec3EBjQpL1_wLiunw,55.703675699999998,13.188324200000000,Lund_00498,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture
"498",Lund_00499,"55.7036757,13.1883242",AF1QipMMtZ3MLGvm8mHEg9KdOx4TIcF14FXRSG1LKVk9,55.703675699999998,13.188324200000000,Lund_00499,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture
"499",Lund_00500,"55.7036757,13.1883242",AF1QipMXxe2dPaXnSeCmsc9B73QPqkSmaWAPpfr_13d9,55.703675699999998,13.188324200000000,Lund_00500,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture
"500",Lund_00501,"55.7036757,13.1883242",AF1QipOBQMGVv0E-bXwSdp0qnO6srhhwyjTo3acDDVsw,55.703675699999998,13.188324200000000,Lund_00501,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture
"509",Lund_00510,"55.7017511,13.1941009",AF1QipOMqQ3khaPbeXcVpIC8_gPaIfBEmD7rq26Ff3Lf,55.701751100000003,13.194100899999999,,,,,,,,,,,
"528",Lund_00529,"55.7042667,13.1896606",AF1QipNrxZ83Veoi_AffyHF7BGQ5CMIvjnug6wI6c8jV,55.704266700000005,13.189660600000000,,,,,,,,,,,
"535",Lund_00536,"55.7038523,13.1890138",AF1QipM4-mZzdrUUG79Q4pPHmBaFDHCbaf4mc65cVThz,55.703852299999994,13.189013800000001,Lund_00536,Building,Château,Stately home,Landmark,Architecture,Property,Estate,Mansion,Palace,Medieval architecture
"544",Lund_00545,"55.7036757,13.1883242",AF1QipPaqAumI7YMPfgknJHiKSd5LBnIUKX3nHVGGad7,55.703675699999998,13.188324200000000,Lund_00545,Building,Château,Estate,Palace,Public space,Vehicle,Bicycle,Campus,Architecture,Mansion
"548",Lund_00549,"55.7043411,13.1897139",AF1QipPmMk6F_iMzL5skaKJfl2LKC33o2fYy46hp6PnQ,55.704341099999994,13.189713899999999,,,,,,,,,,,
"549",Lund_00550,"55.7035993,13.1938164",AF1QipPITT4DZKe8AXZTMJ-0qVuFeNm5OcL6X6KKeIfp,55.703599300000000,13.193816399999999,,,,,,,,,,,
"552",Lund_00553,"55.7030731,13.1923768",AF1QipPW_rY5Xguu0bU5t6M-wtNwActQNOopgKAhnRaK,55.703073100000005,13.192376800000002,Lund_00553,Building,Architecture,Classical architecture,Palace,City,Facade,Official residence,Town square,Presidential palace,House
"553",Lund_00554,"55.7038523,13.1890138",AF1QipMFtbG_iCeKXOKnsfRwQIbLowK-phDTCWo5dsJ7,55.703852299999994,13.189013800000001,Lund_00554,Building,Property,Architecture,Mansion,Stately home,Estate,Palace,Facade,City,Historic house
"556",Lund_00557,"55.7038523,13.1890138",AF1QipO_pTmhsbDmH7yjTzUNLhWF3wYcOYbGz7uCFyZd,55.703852299999994,13.189013800000001,Lund_00557,Building,Property,Estate,Mansion,Stately home,Architecture,Historic house,Palace,College,House
"568",Lund_00569,"55.7042641,13.189613",AF1QipNn3Kqv1HPLgH9fN4b7l8_OiBXS2aDPQ8-iqy_-,55.704264100000003,13.189613000000000,,,,,,,,,,,
"580",Lund_00581,"55.7063669,13.190585",AF1QipNBhklkfvjb_2hZttQhNit-MttE-XM5kb9zgjA,55.706366899999999,13.190585000000000,Lund_00581,Building,Property,Architecture,Château,Stately home,Castle,Medieval architecture,Estate,Tree,Historic house
"585",Lund_00586,"55.7036757,13.1883242",AF1QipMZ-a9Lul8ixjgiLpWgVc0IVM0gl7GyewVWRjRf,55.703675699999998,13.188324200000000,Lund_00586,Landmark,Building,Sky,Architecture,Winter,Town,Water,Waterway,City,Tree
"600",Lund_00601,"55.7038368,13.1932971",AF1QipOjxBPzIYCo7IhYB00EROMdeeG7xLOLrEs2NWHx,55.703836800000005,13.193297099999999,Lund_00601,Building,Landmark,Medieval architecture,Architecture,Place of worship,Church,Facade,Cathedral,Classical architecture,City
"619",Lund_00620,"55.7027211,13.1930256",AF1QipN5XsohyKpsmN7WU87HApD_KoOjZxUK2bNl27MM,55.702721099999998,13.193025599999999,Lund_00620,Town,Building,Property,Public space,Human settlement,House,City,Town square,Architecture,Estate
"620",Lund_00621,"55.7046601,13.1910073",AF1QipMaKMP8VZCwsKHmXbD3X_gwjRFVYhGi2V3m5sgC,55.704660100000005,13.191007300000001,Lund_00621,Aerial photography,Metropolitan area,Residential area,Bird's-eye view,Suburb,Urban area,Urban design,Junction,Neighbourhood,Human settlement
"629",Lund_00630,"55.698492,13.195358",AF1QipOs4XczLWzlYhKE41dzzRv9BeGo9vgqnNyzAXuI,55.698492000000002,13.195357999999999,,,,,,,,,,,
"632",Lund_00633,"55.7063669,13.190585",AF1QipP6efuqXytFxwPwIdjQHQWaTNG3-zUKsBozFKk,55.706366899999999,13.190585000000000,Lund_00633,Building,Architecture,Property,Landmark,Neighbourhood,Town,City,Human settlement,Medieval architecture,Facade
"638",Lund_00639,"55.7028102,13.192444",AF1QipO1eZbYGLqHmgbfpvL8D-lX0E9XWLSHOqchfl4c,55.702810200000009,13.192444000000000,Lund_00639,Landmark,Building,Architecture,Classical architecture,City,Facade,Stately home,Sky,Metropolis,Tower
"664",Lund_00665,"55.701895,13.189741",AF1QipP1FA7viTnfJP5ken-sBR8RP8ekaWpwsYYUHK1p,55.701894999999993,13.189741000000000,Lund_00665,Building,Architecture,Property,Landmark,Town,Classical architecture,House,Facade,Palace,Seat of local government
"676",Lund_00677,"55.7036757,13.1883242",AF1QipNZLaRIrxZQnxMD7wvg2VxnlBU6x5V_MWR2qaQN,55.703675699999998,13.188324200000000,Lund_00677,Building,Landmark,Architecture,Sky,Human settlement,Town,City,Public space,Town square,Plaza
"679",Lund_00680,"55.7051331,13.1915304",AF1QipPfQ5oEuNG0d1nhOdLgSkHI0G_5XkkUw2JHbKEU,55.705133099999998,13.191530400000000,Lund_00680,Building,Architecture,Landmark,Property,Town,Facade,House,City,Medieval architecture,Urban area
"685",Lund_00686,"55.7036757,13.1883242",AF1QipMH2Sr3XEZWL5RJPKRRsTVUtpzgQnF1kf3beK3B,55.703675699999998,13.188324200000000,Lund_00686,Building,Town,Château,Architecture,Sky,House,Castle,Estate,City,Neighbourhood
"708",Lund_00709,"55.7043036,13.1896403",AF1QipPkEPicEhCKKtiMLBFz57_4RHfrg7yrVRkN_Y8D,55.704303599999996,13.189640300000002,,,,,,,,,,,
"711",Lund_00712,"55.7018321,13.1939633",AF1QipPVD9lVvvBpzsMUNulbfH1J53dTV83DKFCTqnfv,55.701832099999997,13.193963300000000,Lund_00712,Town,City,Human settlement,Public space,Town square,Building,Architecture,Plaza,Tourism,Mixed-use
"727",Lund_00728,"55.7038523,13.1890138",AF1QipPrZ5UMbHuR5pJo7NzeLgODw5h4-Nnc0z0EeMM,55.703852299999994,13.189013800000001,Lund_00728,Building,Architecture,Landmark,Town,Property,Facade,House,City,Mansion,Stately home
"730",Lund_00731,"55.7038523,13.1890138",AF1QipO-PAEtSQML1AH24m0J5b0bYIrBsmUPyWcziXc,55.703852299999994,13.189013800000001,Lund_00731,Building,Architecture,Landmark,Town,Property,Facade,House,City,Mansion,Stately home
"749",Lund_00750,"55.703731,13.193336",AF1QipMbxM_mizirM0WlRX6YeLfho7mFyV7f_GV1vgi3,55.703731000000005,13.193335999999999,,,,,,,,,,,
"761",Lund_00762,"55.7038523,13.1890138",AF1QipP2EYmHaVb3WMZ77klJ5b56Fh1KvQ58fa__bNZ5,55.703852299999994,13.189013800000001,Lund_00762,Building,Property,Landmark,Architecture,Estate,Town,Stately home,Mansion,House,City
"771",Lund_00772,"55.7046601,13.1910073",AF1QipNBtY-mx4R6ylQ9NCmaqVZJ5sf8G_krJg_x9HuG,55.704660100000005,13.191007300000001,Lund_00772,Aerial photography,Residential area,Urban area,Suburb,Bird's-eye view,Metropolitan area,Neighbourhood,City,Human settlement,Urban design
"784",Lund_00785,"55.7036757,13.1883242",AF1QipOst10cliBgsMPg-iRVVLoCbbsoNRNipimZqvsW,55.703675699999998,13.188324200000000,Lund_00785,Landmark,Sky,Building,Estate,Architecture,Grass,Property,Stately home,Town,City
"796",Lund_00797,"55.7027212,13.1930256",AF1QipNRBw9qyeabUKx4-qFBMKz2OaALdfMcfSg4Zghh,55.702721200000006,13.193025599999999,Lund_00797,City,Town,Human settlement,Town square,Public space,Plaza,Landmark,Architecture,Building,Urban area
"799",Lund_00800,"55.7038368,13.1932971",AF1QipMMLWCabPgyu7ZQ_LYgNpWHtJ0UtETuJrOY4Fd3,55.703836800000005,13.193297099999999,Lund_00800,Building,Landmark,Medieval architecture,Architecture,Classical architecture,Place of worship,Church,Facade,Cathedral,Sky
"816",Lund_00817,"55.7036757,13.1883242",AF1QipNsT0UiqtxUinP3U8TpzTVU4MsHpZTNmAurf1Au,55.703675699999998,13.188324200000000,Lund_00817,Building,Property,Mansion,Estate,Stately home,Medieval architecture,Château,Architecture,Manor house,House
"819",Lund_00820,"55.7027486,13.1932879",AF1QipONClZnhPL2Pd6L4ytUfnvMwosintUXliMoNZg5,55.702748600000007,13.193287900000001,Lund_00820,Cobblestone,Town,Public space,Sky,Human settlement,Flooring,City,Town square,Tourism,Street
"854",Lund_00855,"55.7027211,13.1930256",AF1QipOlLGsYiR8ht_xlQx1WjTUsacv5UrTjgf8lbJC1,55.702721099999998,13.193025599999999,Lund_00855,Building,Architecture,Palace,City,Plaza,Official residence,Town square,Estate,Facade,Mansion
"856",Lund_00857,"55.7038523,13.1890138",AF1QipNPp5tddyT3cV9jEiDXn50PcYih1q_QYZBM6Gjq,55.703852299999994,13.189013800000001,Lund_00857,Building,Property,Architecture,Town,Landmark,Mansion,Facade,House,Real estate,Apartment
"861",Lund_00862,"55.7024348,13.1934629",AF1QipP9r8Jy7Vjtytboc8gTUapXrfdLRzj-Kdsf_mRm,55.702434799999999,13.193462900000002,Lund_00862,Town,Town square,Public space,City,Human settlement,Building,Architecture,Plaza,Sky,Tree
"885",Lund_00886,"55.7036757,13.1883242",AF1QipN93i5e4IrZTI-JtgsIBa5wl-_css5CHpxHloeC,55.703675699999998,13.188324200000000,Lund_00886,Building,Property,Architecture,Landmark,Stately home,Mansion,Estate,Historic house,Château,Facade
"911",Lund_00912,"55.7027211,13.1930256",AF1QipPBZwncGKvD8a_oLuRQ5Z11uF04pITail3aE6r2,55.702721099999998,13.193025599999999,Lund_00912,Medieval architecture,Building,Architecture,Landmark,Church,Facade,Spire,Place of worship,Cathedral,Historic site
"925",Lund_00926,"55.7016449,13.1940633",AF1QipOifUQKbfIt-hEBGsKX0esPe4AGa93m654aWAC-,55.701644900000005,13.194063300000000,,,,,,,,,,,
"940",Lund_00941,"55.7038523,13.1890138",AF1QipOm3-x885Um9Lwcopu48f5EvxSRuDX5brC1LR5f,55.703852299999994,13.189013800000001,Lund_00941,Building,Property,Estate,Palace,Public space,Plaza,Stately home,Human settlement,City,Mansion
"950",Lund_00951,"55.7017432,13.1949967",AF1QipMjSPQlhfK6ShmEzFzWobh7CreeFWdhvKL9kNCv,55.701743200000003,13.194996700000001,,,,,,,,,,,
"968",Lund_00969,"55.7036757,13.1883242",AF1QipNQhAQQIfDpbQx0RCNvXdDkGuulKjaOWckFXEHT,55.703675699999998,13.188324200000000,Lund_00969,Sky,Cloud,Building,Landmark,Architecture,Town,Human settlement,Estate,Château,House
"978",Lund_00979,"55.7038368,13.1932971",AF1QipNh2UmaV7RjSkF-x3ibAugH40nNKbPKNG9EkwK4,55.703836800000005,13.193297099999999,Lund_00979,Landmark,Medieval architecture,Architecture,Building,Church,Place of worship,Steeple,Cathedral,Facade,Classical architecture
"985",Lund_00986,"55.7027211,13.1930256",AF1QipP0wStoPHEPgO4zV50QIxMNtTRb_tGREalhzaWE,55.702721099999998,13.193025599999999,Lund_00986,Building,Landmark,Architecture,Town,Medieval architecture,Cathedral,City,Church,Spire,Facade
"1004",Lund_01005,"55.70631,13.191152",AF1QipO9oYsK2kA86nwnoC_3tlMWoY8ws9QWefiCz_oI,55.706309999999995,13.191151999999999,Lund_01005,Building,Town,City,Human settlement,Landmark,Architecture,Public space,Plaza,Town square,Mixed-use
"1006",Lund_01007,"55.7027211,13.1930256",AF1QipPXQw9vJWJrBlNH44mSojJWPNh8bgQKIn3i17Ly,55.702721099999998,13.193025599999999,Lund_01007,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Cathedral,Facade,Steeple,Spire
"1016",Lund_01017,"55.7030731,13.1923768",AF1QipNt9pILpEKJV_3y4y430FliCECURbetxq5SVYnV,55.703073100000005,13.192376800000002,Lund_01017,Medieval architecture,Classical architecture,Landmark,Architecture,Building,Place of worship,Cathedral,Gothic architecture,Sky,Facade
"1042",Lund_01043,"55.7051331,13.1915304",AF1QipOz69B5T5CchrhEwIMDLltg2s6k2mnHW8Ot7g1f,55.705133099999998,13.191530400000000,Lund_01043,Architecture,Landmark,Building,City,Town,Human settlement,Sky,Urban area,Facade,Palace
"1044",Lund_01045,"55.7030731,13.1923768",AF1QipMT1xQLk7gN_IUpcDQTu76Mu0rULbBP87Csfo63,55.703073100000005,13.192376800000002,Lund_01045,Medieval architecture,Classical architecture,Landmark,Architecture,Building,Place of worship,Cathedral,Gothic architecture,Sky,Facade
"1081",Lund_01082,"55.7046601,13.1910073",AF1QipOokyUMFKFLoQLopweQqufOWSSROFDRJuaSxb0M,55.704660100000005,13.191007300000001,Lund_01082,Aerial photography,Urban area,Metropolitan area,Residential area,Bird's-eye view,Suburb,City,Urban design,Neighbourhood,Human settlement
"1089",Lund_01090,"55.7037735,13.193264",AF1QipOxEnMwphmpfZSpK4wXDuHf58E6vwt0cy1DYGqu,55.703773499999997,13.193264000000001,,,,,,,,,,,
"1104",Lund_01105,"55.7046601,13.1910073",AF1QipPzpGQ2xifI7ZjlkIeq81OQ7h_a4cnYzs06ZOA0,55.704660100000005,13.191007300000001,Lund_01105,Aerial photography,Bird's-eye view,Metropolitan area,Urban area,Residential area,Suburb,City,Cityscape,Metropolis,Human settlement
"1115",Lund_01116,"55.7038368,13.1932971",AF1QipNRoNPlDHvWH8sTualyg9fn3CtmgBrzR6dkKxvJ,55.703836800000005,13.193297099999999,Lund_01116,Landmark,Architecture,Medieval architecture,Building,Classical architecture,Gothic architecture,Facade,Place of worship,Church,Cathedral
"1120",Lund_01121,"55.7027211,13.1930256",AF1QipMAk5_b5ZZoHltk4krFBcQjevsLkAup1ydLDegD,55.702721099999998,13.193025599999999,Lund_01121,Town,Neighbourhood,Building,Property,Architecture,Human settlement,City,Street,House,Mixed-use
"1123",Lund_01124,"55.7036439,13.1939421",AF1QipMpDV3I8fyoeCiVgXxio9B5aCBNwPzXuug8HaVi,55.703643900000003,13.193942100000001,Lund_01124,Building,Town,Landmark,Architecture,Sky,Church,Wall,Urban area,Tree,City
"1127",Lund_01128,"55.7063669,13.190585",AF1QipMMuhBJBcIkTgv72K9qBKeOCjmJAfGX7d2avoo,55.706366899999999,13.190585000000000,Lund_01128,Building,Town,Architecture,Public space,City,Human settlement,House,Plaza,Facade,Downtown
"1135",Lund_01136,"55.7032041,13.1902897",AF1QipP8R5j_UpC8bJ9tLUgrxfc4O89ze8u1KkUCQXRh,55.703204099999994,13.190289699999999,Lund_01136,Classical architecture,Architecture,Building,Landmark,Facade,City,Courthouse,Seat of local government,Palace,Tourist attraction
"1136",Lund_01137,"55.703198,13.193064",AF1QipO6yYcX1EoROowXrgNpxm8uSoeIW80MgJJ1ndmU,55.703198000000000,13.193064000000001,Lund_01137,Town,Public space,Town square,City,Human settlement,Plaza,Sky,Building,Architecture,Spring
"1143",Lund_01144,"55.7028102,13.192444",AF1QipPpYHm32181DghsKqd6QxlQTjJhuZiA0DCsFOd2,55.702810200000009,13.192444000000000,Lund_01144,Body of water,Waterway,Canal,River,Town,Property,Residential area,Human settlement,Bank,Neighbourhood
"1150",Lund_01151,"55.7027212,13.1930256",AF1QipO093z3vKVmfFpLmnmMEYiiGV7kfxHaiNOFpT1S,55.702721200000006,13.193025599999999,Lund_01151,Town,Property,Building,Public space,City,Human settlement,Neighbourhood,Architecture,Mixed-use,House
"1178",Lund_01179,"55.7038523,13.1890138",AF1QipNmlycjrKqcEKaL1TPskC0W5ZkHieK60TH9QPw6,55.703852299999994,13.189013800000001,Lund_01179,Building,Château,Estate,Stately home,Architecture,Mansion,Palace,Manor house,Historic house,Medieval architecture
"1188",Lund_01189,"55.706197,13.192944",AF1QipOSsoxyq6Hr8yt3O8urIYUQqJWVqmrZdzCTCYH7,55.706196999999996,13.192944000000001,,,,,,,,,,,
"1195",Lund_01196,"55.7018321,13.1939633",AF1QipM6wdbc_kzZUOYAK78uHkR6pB0PWWwn2_1rJC50,55.701832099999997,13.193963300000000,Lund_01196,Town,Building,Property,Architecture,Mixed-use,Human settlement,House,Neighbourhood,City,Real estate
"1215",Lund_01216,"55.7020802,13.1960077",AF1QipNyeRgdspDu9PmJ9gNn2mjwsKbABYLxOrettL3M,55.702080200000005,13.196007699999999,,,,,,,,,,,
