ID,lan_long,pic_code,lan,long
Lund_02077,"55.7047847,13.1938413",AF1QipNTKDscFob155KXJpck6y8YOOmX_AyCna9jGOY,55.704784699999998,13.193841300000001
Lund_01313,"55.7047847,13.1938413",AF1QipN_ExTBDM4ltmryXzUlCUyzIBrTrjU-N58Ky7Ua,55.704784699999998,13.193841300000001
Lund_01311,"55.7047847,13.1938413",AF1QipOdYneo4fNg2lVaa8mu-dBa0-j-UiiU3I1-sooG,55.704784699999998,13.193841300000001
Lund_01309,"55.7041445,13.1932547",AF1QipPUu-599iI83krpDg_ZXlM-1g0Bmi8bEseP4FVQ,55.704144499999998,13.193254700000001
Lund_01308,"55.7047847,13.1938413",AF1QipMrNkXCUbw_i5pUDJ1SXO3j04zttcWONI4cacCw,55.704784699999998,13.193841300000001
Lund_01307,"55.7047847,13.1938413",AF1QipNkhi0lwwZNl1VN4SvTzx7rXZXlEfx32uLQej-Y,55.704784699999998,13.193841300000001
Lund_01305,"55.7050151,13.1932497",AF1QipP87lZZIUOuIfbLSBYDsgbhXmURyyjVCXB9Naj9,55.705015099999997,13.193249700000001
Lund_01304,"55.7047847,13.1938413",AF1QipOlSJ7TT8U80oa73OsyV-89UVhDbpRUgeBCDBpU,55.704784699999998,13.193841300000001
Lund_01303,"55.7047847,13.1938413",AF1QipNhOoWCxKMNtnBM2cTMDthW7doN0yc0qHriS56r,55.704784699999998,13.193841300000001
Lund_01302,"55.7047847,13.1938413",AF1QipMdGnnfnCOzIcilGRech8m3Xi15hheITApbv_SC,55.704784699999998,13.193841300000001
Lund_01301,"55.7047847,13.1938413",AF1QipNddF_7R8FA4R48zUMdK1j8oL3PrQX_aYF2yhh3,55.704784699999998,13.193841300000001
Lund_01300,"55.7047847,13.1938413",AF1QipN2WVtHA4N2v6ETHytlReb0fpWNfjmwKqlB8quz,55.704784699999998,13.193841300000001
Lund_01297,"55.7047847,13.1938413",AF1QipN_mKXaorrhl94IGpWx7kEV7YFwF4dsvX_I-8Vh,55.704784699999998,13.193841300000001
Lund_01293,"55.7047847,13.1938413",AF1QipP5q1gQCjD5fJ81wYicauzsK6LYy2b8w6Iod0yJ,55.704784699999998,13.193841300000001
Lund_01291,"55.7041445,13.1932547",AF1QipNOP7zf25o9WFSspIRqGiZPmYuRpjhKUhRs81qZ,55.704144499999998,13.193254700000001
Lund_01289,"55.7050151,13.1932497",AF1QipMk54O81wxj1kemgIK9tigz2hVJtcMK3eYtUHb0,55.705015099999997,13.193249700000001
Lund_01288,"55.7041445,13.1932547",AF1QipOByk2zMExN3yGuyLqJGfYFh0nQkrdHhHdAxAGk,55.704144499999998,13.193254700000001
Lund_01284,"55.7047847,13.1938413",AF1QipPbk_ksk2KWDhzwFHLBv671gggU_sX_L9Y8Zii4,55.704784699999998,13.193841300000001
Lund_01283,"55.7047847,13.1938413",AF1QipM3fpqxs3eS_XdIxn_aNHLLDn-LZNxg52IufTum,55.704784699999998,13.193841300000001
Lund_01282,"55.7047847,13.1938413",AF1QipO-WWWsNoJw1Df7KNE-bFiLFo8mmQoM23FvayXn,55.704784699999998,13.193841300000001
Lund_01280,"55.7041445,13.1932547",AF1QipMRUZflw00pArbo0PVahXHAe0mx0AcfwvXd_tYb,55.704144499999998,13.193254700000001
Lund_01279,"55.7047847,13.1938413",AF1QipORsbPPHwtTn6spflvhN_lBJOZbzUBJodxldVSJ,55.704784699999998,13.193841300000001
Lund_01277,"55.7047847,13.1938413",AF1QipPw47xD31u655t3_2hocZ_vUAOIR6onNRCb9ebC,55.704784699999998,13.193841300000001
Lund_01276,"55.7039352,13.1928309",AF1QipMOkTf0OYzMDY4JoCipdKVquGEI90VhvfK2s5XF,55.703935199999997,13.192830900000001
Lund_01275,"55.7047847,13.1938413",AF1QipO7Ynt5PgY1GqwCQT_iB4V6bEi_dagqyJFTIsuH,55.704784699999998,13.193841300000001
Lund_01274,"55.7047847,13.1938413",AF1QipPVO77_g1Bhn3zW3nWzjAz3Jg325F2nrVhMlHEa,55.704784699999998,13.193841300000001
Lund_01273,"55.7047847,13.1938413",AF1QipNNVzYTJ5cvh8eno5cLWaRh4i65t1tkmt9Wn0lA,55.704784699999998,13.193841300000001
Lund_01271,"55.7047847,13.1938413",AF1QipMD9T51DAk5n-Mq7pofTyjPxVVMFleaiC-Z_2WO,55.704784699999998,13.193841300000001
Lund_01269,"55.7047847,13.1938413",AF1QipPyTtDcdNdUDmZkino0CCECk2DSIBQgi1mshSO_,55.704784699999998,13.193841300000001
Lund_01268,"55.7047847,13.1938413",AF1QipPHR-4J-IKjP_h_9qjZn3YmmlLHgTkW1I57U82R,55.704784699999998,13.193841300000001
Lund_01267,"55.7047847,13.1938413",AF1QipOypTRnv_uvB1QT5KYY-Q8pmZRjpuaVDEsWGRkq,55.704784699999998,13.193841300000001
Lund_01266,"55.7047847,13.1938413",AF1QipMyHOKYF-LidfN3mk4ZAa-wIRG4lQMNXkYHVuUI,55.704784699999998,13.193841300000001
Lund_01265,"55.7047847,13.1938413",AF1QipP9Wdyy7dzX33rjUhrKk2lIz7V1ePstlsH8Yff1,55.704784699999998,13.193841300000001
Lund_01264,"55.7041446,13.1932552",AF1QipO5nOaQQk8hfqnllZhzsYjHkckAr5wVyEd4ARaI,55.704144599999999,13.193255199999999
Lund_01263,"55.7041445,13.1932547",AF1QipNoRurVYpUcVWNXJFDvrxMFO1-FPpAEVRKMnc7e,55.704144499999998,13.193254700000001
Lund_01261,"55.7047847,13.1938413",AF1QipPebTN9gWrEv6yN0RqgAjTLqn8vK5POrLxkxHXd,55.704784699999998,13.193841300000001
Lund_01260,"55.7041445,13.1932547",AF1QipP5iyf6oanvpuI5Z6eWBgS-43y0i0KZdmQj76IK,55.704144499999998,13.193254700000001
Lund_01259,"55.7047847,13.1938413",AF1QipNInCMH9pMX1d12OBARjCSNV_zXgMEsc46BuSB3,55.704784699999998,13.193841300000001
Lund_01258,"55.7047847,13.1938413",AF1QipOPlA-h9ZT717sLdJ9q22EuvEWVzcZLTOFzYhPl,55.704784699999998,13.193841300000001
Lund_01257,"55.7041445,13.1932547",AF1QipPNaTsa36hpw53Wg3FOr6eV0tkyx_vk7Dr8v4QC,55.704144499999998,13.193254700000001
Lund_01255,"55.7047847,13.1938413",AF1QipP_eMNBe7UgjPbkXgto8vIzGMOTF6UEZyL5rGyr,55.704784699999998,13.193841300000001
Lund_01254,"55.7047847,13.1938413",AF1QipN4COdy5bMDyMc6EheeEBTfxH5rwxKpGVcb7WOx,55.704784699999998,13.193841300000001
Lund_01250,"55.7041445,13.1932547",AF1QipOx3LA-pfUvg-QFE7_XcfDde4EocjvSh4H9mUi3,55.704144499999998,13.193254700000001
Lund_01248,"55.7047847,13.1938413",AF1QipNf0qT00CIo1yTacL8lNyztraSM2zM-GWEHHwb5,55.704784699999998,13.193841300000001
Lund_01246,"55.7041445,13.1932547",AF1QipPxZ1ijXMuPRvT9pyRqQLQUP-zFQI6GONSStTWv,55.704144499999998,13.193254700000001
Lund_01245,"55.7047847,13.1938413",AF1QipOTb1nBmh_NxEXfMngxH9LLfemcsSh2loU1YDZP,55.704784699999998,13.193841300000001
Lund_01244,"55.7047847,13.1938413",AF1QipP0kW58uqe9VEiaQwXe8VzVKoULu4jjSjPS3Xxj,55.704784699999998,13.193841300000001
Lund_01242,"55.7047847,13.1938413",AF1QipMymzlqL2NeR0aPQ52zfNtnDtRfT2KpaaNc3do5,55.704784699999998,13.193841300000001
Lund_01241,"55.7041445,13.1932547",AF1QipOEkxbNY4iVhMF0xLHCmjX8dJcTp-CjVhZpL620,55.704144499999998,13.193254700000001
Lund_01240,"55.7041445,13.1932547",AF1QipPwvS9CXzxNjd7qZGxmQ8In7LosPHwclJi3j4EY,55.704144499999998,13.193254700000001
Lund_01239,"55.7041445,13.1932547",AF1QipMUwAFZ8ryifozwiAVh2eC8ziYYKzDTNw7vhtFi,55.704144499999998,13.193254700000001
Lund_01238,"55.7041445,13.1932547",AF1QipMeWECytsfg3V91USwcfmeAur6UZVtPNhGBwg2_,55.704144499999998,13.193254700000001
Lund_01235,"55.7047847,13.1938413",AF1QipNRCL-5urvFXKJdrsvrDTjSwalqy5UGm98sNhzZ,55.704784699999998,13.193841300000001
Lund_01234,"55.7041445,13.1932547",AF1QipNTY2Ql31Q1MJHGNKaZaq3KfckUUVsjtZXV2uGc,55.704144499999998,13.193254700000001
Lund_01232,"55.7047847,13.1938413",AF1QipOFR8XGy5Jd6CkQBdFA50YV8hMxQ1VBPkl45l72,55.704784699999998,13.193841300000001
Lund_01231,"55.7041446,13.1932552",AF1QipPb_IZOtfp6eb9E3T0ApIKGtxEult1gyNzi7pMj,55.704144599999999,13.193255199999999
Lund_01230,"55.7047847,13.1938413",AF1QipN3s3KH9Pke_GMPzepMIewAoIuEUA9NdLR6jAtY,55.704784699999998,13.193841300000001
Lund_01227,"55.7041445,13.1932547",AF1QipPN6sU-79HyKIJnGcyodWqvFN-_S92w6u8JMWfb,55.704144499999998,13.193254700000001
Lund_01226,"55.7041445,13.1932547",AF1QipPppMnk164uNG7AIDvcFKO5yp9oLydfOldW-hND,55.704144499999998,13.193254700000001
Lund_01225,"55.7041445,13.1932547",AF1QipOR8HErmNKo-AJv11WFCPcroqAp3G-pQc0mPa6e,55.704144499999998,13.193254700000001
Lund_01223,"55.7047847,13.1938413",AF1QipNEsHcUj7dsO9l-IUJKyW792mZV0RyqNLCE75pr,55.704784699999998,13.193841300000001
Lund_01220,"55.7047847,13.1938413",AF1QipNFPmOzXAVzBHkLkDsodSm9gEghigunXlRTaWgY,55.704784699999998,13.193841300000001
Lund_01215,"55.7052796,13.1940377",AF1QipOfzkQ4B5HHRI-Ufo2GhMYNm1aUehefnEdvOWET,55.705279599999997,13.194037700000001
Lund_01214,"55.7047847,13.1938413",AF1QipOTGQ3saR7zYRLQtY2uwYwTdU-UX_uYvkH9ZbuD,55.704784699999998,13.193841300000001
Lund_01213,"55.7041445,13.1932547",AF1QipMSlu_hzJ2zwjom1cQ__qUFUEFdJqaOL-Ve4Usm,55.704144499999998,13.193254700000001
Lund_01446,"55.7047847,13.1938413",AF1QipMkwwAY6cj8kg0RKvZ0rvzuog-F_0P9uTmsaJQx,55.704784699999998,13.193841300000001
Lund_01444,"55.7047847,13.1938413",AF1QipNnt821W4U00cYlERIqbjODyn-YQ1hYiTJz9289,55.704784699999998,13.193841300000001
Lund_01443,"55.7047847,13.1938413",AF1QipO31T6CibVjHtX25gpxVTPwcyLnAxaExeCj82u8,55.704784699999998,13.193841300000001
Lund_01441,"55.7047847,13.1938413",AF1QipNSiQGbpvWaaGBs_sN0ZptYHDlC4oz1sXqKS0nO,55.704784699999998,13.193841300000001
Lund_01438,"55.7047847,13.1938413",AF1QipNLDtlcveTk-0VoMMpb3mT9Dg6wFmc28vvAG-9t,55.704784699999998,13.193841300000001
Lund_01437,"55.7047847,13.1938413",AF1QipPFQBFrBP_xSxXM1OK_xXpIcLz5H8mg2rvZAISf,55.704784699999998,13.193841300000001
Lund_01435,"55.7047847,13.1938413",AF1QipNoUHOEBFkgdAO2ShRXdgqXt7fZIKIqRghme-R9,55.704784699999998,13.193841300000001
Lund_01433,"55.7047847,13.1938413",AF1QipPwkZQ9TFOY2caAHhSDSAZNVZGX2lwX78mX_1jS,55.704784699999998,13.193841300000001
Lund_01430,"55.7047847,13.1938413",AF1QipNiSYSZCfd3MIZ2NcJKoCFlD5NseFqED48UmG9O,55.704784699999998,13.193841300000001
Lund_01422,"55.7041445,13.1932547",AF1QipPj2Lywjo4eofJQIa5WIt0zJdOufe8aNLGtLZ4n,55.704144499999998,13.193254700000001
Lund_01421,"55.7047847,13.1938413",AF1QipMpxQFXkzFmmA3xnEzN2uS82azfu8xCjMEkNYFr,55.704784699999998,13.193841300000001
