left,top,right,bottom,id,field_1_co,field_1_un,field_1_mi,field_1_ma,field_1_ra,field_1_su,field_1_me,field_1__1,field_1_st,field_1__2,field_1__3,field_1_q1,field_1_q3,field_1_iq,name_count,name_uniqu,name_empty,name_fille,name_min,name_max,name_min_l,name_max_l,name_mean_,url_count,url_unique,url_empty,url_filled,url_min,url_max,url_min_le,url_max_le,url_mean_l,review cou,review c_1,review c_2,review c_3,review c_4,review c_5,review c_6,review c_7,review c_8,review c_9,review c10,review c11,review c12,review c13,aggregatin,aggregat_1,aggregat_2,aggregat_3,aggregat_4,aggregat_5,aggregat_6,aggregat_7,aggregat_8,aggregat_9,aggregat10,aggregat11,aggregat12,aggregat13,price rang,price ra_1,price ra_2,price ra_3,price ra_4,price ra_5,price ra_6,price ra_7,price ra_8,address_co,address_un,address_em,address_fi,address_mi,address_ma,address__1,address__2,address_me,postcode_c,postcode_u,postcode_e,postcode_f,postcode_m,postcode_1,postcode_2,postcode_3,postcode_4,category_c,category_u,category_e,category_f,category_m,category_1,category_2,category_3,category_4,lan_count,lan_unique,lan_min,lan_max,lan_range,lan_sum,lan_mean,lan_median,lan_stddev,lan_minori,lan_majori,lan_q1,lan_q3,lan_iqr,long_count,long_uniqu,long_min,long_max,long_range,long_sum,long_mean,long_media,long_stdde,long_minor,long_major,long_q1,long_q3,long_iqr
860263.0750757124042138,-3670528.7063381741754711,860463.0750757124042138,-3670728.7063381741754711,"673","1","1",82.000000,82.000000,0.000000,82.000000,82.000000,82.000000,0.000000,82.000000,82.000000,82.000000,82.000000,0.000000,"1","1","0","1",Restaurang Sandra,Restaurang Sandra,"17","17",17.000000,"1","1","0","1",/Restaurant_Review-g189838-d1043211-Reviews-Restaurang_Sandra-Lund_Skane_County.html,/Restaurant_Review-g189838-d1043211-Reviews-Restaurang_Sandra-Lund_Skane_County.html,"84","84",84.000000,"1","1",65.000000,65.000000,0.000000,65.000000,65.000000,65.000000,0.000000,65.000000,65.000000,65.000000,65.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Stora Sodergatan 42,Stora Sodergatan 42,"19","19",19.000000,"1","1","0","1",222 23,222 23,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.698170,55.698170,0.000000,55.698170,55.698170,55.698170,0.000000,55.698170,55.698170,55.698170,55.698170,0.000000,"1","1",13.189993,13.189993,0.000000,13.189993,13.189993,13.189993,0.000000,13.189993,13.189993,13.189993,13.189993,0.000000
860263.0750757124042138,-3670728.7063381741754711,860463.0750757124042138,-3670928.7063381741754711,"674","1","1",167.000000,167.000000,0.000000,167.000000,167.000000,167.000000,0.000000,167.000000,167.000000,167.000000,167.000000,0.000000,"1","1","0","1",Punjabi Restaurant,Punjabi Restaurant,"18","18",18.000000,"1","1","0","1",/Restaurant_Review-g189838-d3838344-Reviews-Punjabi_Restaurant-Lund_Skane_County.html,/Restaurant_Review-g189838-d3838344-Reviews-Punjabi_Restaurant-Lund_Skane_County.html,"85","85",85.000000,"1","1",89.000000,89.000000,0.000000,89.000000,89.000000,89.000000,0.000000,89.000000,89.000000,89.000000,89.000000,0.000000,"1","1",3.500000,3.500000,0.000000,3.500000,3.500000,3.500000,0.000000,3.500000,3.500000,3.500000,3.500000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",59 Stora Soedergatan,59 Stora Soedergatan,"20","20",20.000000,"1","1","0","1",222 23,222 23,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.697447,55.697447,0.000000,55.697447,55.697447,55.697447,0.000000,55.697447,55.697447,55.697447,55.697447,0.000000,"1","1",13.189955,13.189955,0.000000,13.189955,13.189955,13.189955,0.000000,13.189955,13.189955,13.189955,13.189955,0.000000
860463.0750757124042138,-3669328.7063381741754711,860663.0750757124042138,-3669528.7063381741754711,"705","2","2",136.000000,142.000000,6.000000,278.000000,139.000000,139.000000,3.000000,136.000000,136.000000,136.000000,142.000000,6.000000,"2","2","0","2",Cafe UB,Restauran Sol,"7","13",10.000000,"2","2","0","2",/Restaurant_Review-g189838-d12154549-Reviews-Cafe_UB-Lund_Skane_County.html,/Restaurant_Review-g189838-d15326079-Reviews-Restauran_Sol-Lund_Skane_County.html,"75","81",78.000000,"2","2",1.000000,4.000000,3.000000,5.000000,2.500000,2.500000,1.500000,1.000000,1.000000,1.000000,4.000000,3.000000,"2","2",3.500000,4.000000,0.500000,7.500000,3.750000,3.750000,0.250000,3.500000,3.500000,3.500000,4.000000,0.500000,"2","1","2","0",,,"0","0",0.000000,"2","2","0","2",Helgonabacken 1,Helgonabacken 12,"15","16",15.500000,"2","2","1","1",223 62,223 62,"0","6",3.000000,"2","1","0","2",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"2","2",55.708528,55.708937,0.000409,111.417464,55.708732,55.708732,0.000204,55.708528,55.708528,55.708528,55.708937,0.000409,"2","2",13.197164,13.198708,0.001544,26.395873,13.197936,13.197936,0.000772,13.197164,13.197164,13.197164,13.198708,0.001544
860463.0750757124042138,-3669528.7063381741754711,860663.0750757124042138,-3669728.7063381741754711,"706","1","1",71.000000,71.000000,0.000000,71.000000,71.000000,71.000000,0.000000,71.000000,71.000000,71.000000,71.000000,0.000000,"1","1","0","1",Restaurant Pa Skissernas,Restaurant Pa Skissernas,"24","24",24.000000,"1","1","0","1",/Restaurant_Review-g189838-d12097252-Reviews-Restaurant_Pa_Skissernas-Lund_Skane_County.html,/Restaurant_Review-g189838-d12097252-Reviews-Restaurant_Pa_Skissernas-Lund_Skane_County.html,"92","92",92.000000,"1","1",86.000000,86.000000,0.000000,86.000000,86.000000,86.000000,0.000000,86.000000,86.000000,86.000000,86.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Finngatan 2 Skissernas Museum,Finngatan 2 Skissernas Museum,"29","29",29.000000,"1","1","0","1",223 62,223 62,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.707971,55.707971,0.000000,55.707971,55.707971,55.707971,0.000000,55.707971,55.707971,55.707971,55.707971,0.000000,"1","1",13.198095,13.198095,0.000000,13.198095,13.198095,13.198095,0.000000,13.198095,13.198095,13.198095,13.198095,0.000000
860463.0750757124042138,-3669728.7063381741754711,860663.0750757124042138,-3669928.7063381741754711,"707","3","3",15.000000,132.000000,117.000000,182.000000,60.666667,35.000000,51.096858,15.000000,15.000000,25.000000,83.500000,58.500000,"3","3","0","3",Kalmar Nation,Tegners Matsalar,"10","16",13.000000,"3","3","0","3",/Restaurant_Review-g189838-d14088700-Reviews-Lundalunch-Lund_Skane_County.html,/Restaurant_Review-g189838-d7726502-Reviews-Tegners_Matsalar-Lund_Skane_County.html,"78","83",80.333333,"3","3",1.000000,13.000000,12.000000,16.000000,5.333333,2.000000,5.436502,1.000000,1.000000,1.500000,7.500000,6.000000,"3","3",3.000000,5.000000,2.000000,11.500000,3.833333,3.500000,0.849837,3.000000,3.000000,3.250000,4.250000,1.000000,"3","2","2","1",$$ - $$$,$$ - $$$,"0","8",2.666667,"3","3","0","3",12 Biskopsgatan,Sandgatan 10,"11","15",12.666667,"3","2","0","3",223 50,223 62,"6","6",6.000000,"3","1","0","3",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"3","3",55.705531,55.706484,0.000953,167.118500,55.706167,55.706484,0.000449,55.705531,55.705531,55.706008,55.706484,0.000477,"3","3",13.195634,13.198410,0.002776,39.590227,13.196742,13.196184,0.001200,13.195634,13.195634,13.195909,13.197297,0.001388
860463.0750757124042138,-3669928.7063381741754711,860663.0750757124042138,-3670128.7063381741754711,"708","3","3",95.000000,170.000000,75.000000,396.000000,132.000000,131.000000,30.626786,95.000000,95.000000,113.000000,150.500000,37.500000,"3","3","0","3",India Dack,TeKulturen,"10","21",13.666667,"3","3","0","3",/Restaurant_Review-g189838-d1042647-Reviews-Restaurang_Rauhrackel-Lund_Skane_County.html,/Restaurant_Review-g189838-d5956557-Reviews-TeKulturen-Lund_Skane_County.html,"77","88",80.666667,"3","3",4.000000,114.000000,110.000000,125.000000,41.666667,7.000000,51.162052,4.000000,4.000000,5.500000,60.500000,55.000000,"3","2",4.000000,4.500000,0.500000,12.500000,4.166667,4.000000,0.235702,4.500000,4.000000,4.000000,4.250000,0.250000,"3","2","0","3",$,$$ - $$$,"1","8",3.333333,"3","3","0","3",3 Stora Algatan,Stora Algatan 5,"15","52",27.333333,"3","2","0","3",223 50,227 36,"6","6",6.000000,"3","1","0","3",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"3","3",55.703990,55.704580,0.000590,167.112596,55.704199,55.704027,0.000270,55.703990,55.703990,55.704008,55.704303,0.000295,"3","3",13.196470,13.197907,0.001437,39.592033,13.197344,13.197656,0.000627,13.196470,13.196470,13.197063,13.197782,0.000719
860463.0750757124042138,-3670128.7063381741754711,860663.0750757124042138,-3670328.7063381741754711,"709","23","23",7.000000,173.000000,166.000000,2110.000000,91.739130,98.000000,46.665523,7.000000,7.000000,61.000000,123.500000,62.500000,"23","23","0","23",1959 Gelateria,Wasabi,"6","27",13.913043,"23","23","0","23",/Restaurant_Review-g189838-d10812066-Reviews-Viet_Cuisine-Lund_Skane_County.html,/Restaurant_Review-g189838-d9776275-Reviews-Alfredo_s_Pasta-Lund_Skane_County.html,"72","93",81.086957,"23","19",1.000000,352.000000,351.000000,1182.000000,51.391304,16.000000,78.501032,3.000000,1.000000,10.500000,56.500000,46.000000,"23","5",3.000000,5.000000,2.000000,89.000000,3.869565,4.000000,0.555944,5.000000,4.000000,3.500000,4.000000,0.500000,"23","3","5","18",$,$$ - $$$,"0","8",5.043478,"23","18","0","23",1 Maartenstorget,Vastra Martensgatan 7,"13","38",20.652174,"23","6","2","21",211 18,"22351","0","6",5.434783,"23","1","0","23",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"23","21",55.701311,55.702508,0.001197,1281.143707,55.701900,55.701833,0.000320,55.701311,55.701571,55.701669,55.702126,0.000457,"23","21",13.194632,13.196878,0.002246,303.499844,13.195645,13.195395,0.000859,13.194632,13.194769,13.194780,13.196467,0.001687
860463.0750757124042138,-3670328.7063381741754711,860663.0750757124042138,-3670528.7063381741754711,"710","3","3",11.000000,119.000000,108.000000,183.000000,61.000000,53.000000,44.452222,11.000000,11.000000,32.000000,86.000000,54.000000,"3","3","0","3",Khatoon,Mesob Eritreansk Och Ethiopisk Restaurang,"7","41",26.333333,"3","3","0","3",/Restaurant_Review-g189838-d12216809-Reviews-Martens_Restaurang_och_Pizzeria-Lund_Skane_County.html,/Restaurant_Review-g189838-d13198099-Reviews-Khatoon-Lund_Skane_County.html,"75","109",94.333333,"3","2",6.000000,9.000000,3.000000,21.000000,7.000000,6.000000,1.414214,9.000000,6.000000,6.000000,7.500000,1.500000,"3","3",3.000000,4.000000,1.000000,10.500000,3.500000,3.500000,0.408248,3.000000,3.000000,3.250000,3.750000,0.500000,"3","2","1","2",$$ - $$$,$$ - $$$,"0","8",5.333333,"3","3","0","3",Bankgatan 14A,Lilla Tvargatan 19,"11","18",14.000000,"3","2","1","2","22352","22352","0","5",3.333333,"3","1","0","3",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"3","3",55.700088,55.701145,0.001057,167.101874,55.700625,55.700641,0.000432,55.700088,55.700088,55.700364,55.700893,0.000528,"3","3",13.194341,13.195387,0.001045,39.584879,13.194960,13.195150,0.000448,13.194341,13.194341,13.194746,13.195269,0.000523
860463.0750757124042138,-3670928.7063381741754711,860663.0750757124042138,-3671128.7063381741754711,"713","1","1",175.000000,175.000000,0.000000,175.000000,175.000000,175.000000,0.000000,175.000000,175.000000,175.000000,175.000000,0.000000,"1","1","0","1",Restaurang Viva,Restaurang Viva,"15","15",15.000000,"1","1","0","1",/Restaurant_Review-g189838-d3499373-Reviews-Restaurang_Viva-Lund_Skane_County.html,/Restaurant_Review-g189838-d3499373-Reviews-Restaurang_Viva-Lund_Skane_County.html,"82","82",82.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",10E Karhoegstorg,10E Karhoegstorg,"16","16",16.000000,"1","1","0","1",223 58,223 58,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.694461,55.694461,0.000000,55.694461,55.694461,55.694461,0.000000,55.694461,55.694461,55.694461,55.694461,0.000000,"1","1",13.192502,13.192502,0.000000,13.192502,13.192502,13.192502,0.000000,13.192502,13.192502,13.192502,13.192502,0.000000
860663.0750757124042138,-3668528.7063381741754711,860863.0750757124042138,-3668728.7063381741754711,"739","1","1",20.000000,20.000000,0.000000,20.000000,20.000000,20.000000,0.000000,20.000000,20.000000,20.000000,20.000000,0.000000,"1","1","0","1",Bellini Pizzeria,Bellini Pizzeria,"16","16",16.000000,"1","1","0","1",/Restaurant_Review-g189838-d1186605-Reviews-Bellini_Pizzeria-Lund_Skane_County.html,/Restaurant_Review-g189838-d1186605-Reviews-Bellini_Pizzeria-Lund_Skane_County.html,"83","83",83.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Getingevagen,Getingevagen,"12","12",12.000000,"1","1","0","1",222 41,222 41,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.715998,55.715998,0.000000,55.715998,55.715998,55.715998,0.000000,55.715998,55.715998,55.715998,55.715998,0.000000,"1","1",13.204532,13.204532,0.000000,13.204532,13.204532,13.204532,0.000000,13.204532,13.204532,13.204532,13.204532,0.000000
860663.0750757124042138,-3670128.7063381741754711,860863.0750757124042138,-3670328.7063381741754711,"747","8","8",45.000000,158.000000,113.000000,816.000000,102.000000,97.500000,35.344731,45.000000,45.000000,78.000000,131.000000,53.000000,"8","8","0","8",Buljong,"Zen Sushi &amp; Tea","7","32",15.875000,"8","8","0","8",/Restaurant_Review-g189838-d12728746-Reviews-La_Parada_Peruvian_Tasty-Lund_Skane_County.html,/Restaurant_Review-g189838-d8844771-Reviews-Hjulet_Mat_Vin-Lund_Skane_County.html,"74","92",80.750000,"8","8",4.000000,85.000000,81.000000,365.000000,45.625000,44.000000,29.201616,4.000000,4.000000,18.500000,75.500000,57.000000,"8","4",2.500000,4.500000,2.000000,30.000000,3.750000,4.000000,0.612372,2.500000,4.000000,3.500000,4.000000,0.500000,"8","3","1","7",$,$$ - $$$,"0","8",6.125000,"8","8","0","8",2B Oestra Maartensgatan,"St Michel vin och tapas, O. Martensgatan 13 223 61 LUND","16","55",25.625000,"8","2","1","7",223 61,223 61,"0","6",5.250000,"8","1","0","8",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"8","8",55.701328,55.701508,0.000180,445.611128,55.701391,55.701371,0.000057,55.701328,55.701328,55.701353,55.701422,0.000068,"8","8",13.197120,13.199964,0.002844,105.585605,13.198201,13.197976,0.000865,13.197120,13.197120,13.197599,13.198686,0.001086
860663.0750757124042138,-3670328.7063381741754711,860863.0750757124042138,-3670528.7063381741754711,"748","1","1",85.000000,85.000000,0.000000,85.000000,85.000000,85.000000,0.000000,85.000000,85.000000,85.000000,85.000000,0.000000,"1","1","0","1",Dos Hermanos,Dos Hermanos,"12","12",12.000000,"1","1","0","1",/Restaurant_Review-g189838-d10770543-Reviews-Dos_Hermanos-Lund_Skane_County.html,/Restaurant_Review-g189838-d10770543-Reviews-Dos_Hermanos-Lund_Skane_County.html,"80","80",80.000000,"1","1",53.000000,53.000000,0.000000,53.000000,53.000000,53.000000,0.000000,53.000000,53.000000,53.000000,53.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Ostra Vallgatan 3,Ostra Vallgatan 3,"17","17",17.000000,"1","1","0","1",223 61,223 61,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.699618,55.699618,0.000000,55.699618,55.699618,55.699618,0.000000,55.699618,55.699618,55.699618,55.699618,0.000000,"1","1",13.199408,13.199408,0.000000,13.199408,13.199408,13.199408,0.000000,13.199408,13.199408,13.199408,13.199408,0.000000
860863.0750757124042138,-3668328.7063381741754711,861063.0750757124042138,-3668528.7063381741754711,"776","1","1",126.000000,126.000000,0.000000,126.000000,126.000000,126.000000,0.000000,126.000000,126.000000,126.000000,126.000000,0.000000,"1","1","0","1",Sibylla Getingevagen,Sibylla Getingevagen,"20","20",20.000000,"1","1","0","1",/Restaurant_Review-g189838-d13132622-Reviews-Sibylla_Getingevagen-Lund_Skane_County.html,/Restaurant_Review-g189838-d13132622-Reviews-Sibylla_Getingevagen-Lund_Skane_County.html,"88","88",88.000000,"1","1",2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,0.000000,2.000000,2.000000,2.000000,2.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Getingevagen 9,Getingevagen 9,"14","14",14.000000,"1","1","0","1",222 41,222 41,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.717131,55.717131,0.000000,55.717131,55.717131,55.717131,0.000000,55.717131,55.717131,55.717131,55.717131,0.000000,"1","1",13.206390,13.206390,0.000000,13.206390,13.206390,13.206390,0.000000,13.206390,13.206390,13.206390,13.206390,0.000000
860863.0750757124042138,-3669128.7063381741754711,861063.0750757124042138,-3669328.7063381741754711,"780","1","1",140.000000,140.000000,0.000000,140.000000,140.000000,140.000000,0.000000,140.000000,140.000000,140.000000,140.000000,0.000000,"1","1","0","1",Hilbert Cafe,Hilbert Cafe,"12","12",12.000000,"1","1","0","1",/Restaurant_Review-g189838-d5972283-Reviews-Hilbert_Cafe-Lund_Skane_County.html,/Restaurant_Review-g189838-d5972283-Reviews-Hilbert_Cafe-Lund_Skane_County.html,"79","79",79.000000,"1","1",1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,"1","1",5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,0.000000,5.000000,5.000000,5.000000,5.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",18 Soelvegatan,18 Soelvegatan,"14","14",14.000000,"1","1","0","1",223 62,223 62,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.710768,55.710768,0.000000,55.710768,55.710768,55.710768,0.000000,55.710768,55.710768,55.710768,55.710768,0.000000,"1","1",13.206701,13.206701,0.000000,13.206701,13.206701,13.206701,0.000000,13.206701,13.206701,13.206701,13.206701,0.000000
860863.0750757124042138,-3669728.7063381741754711,861063.0750757124042138,-3669928.7063381741754711,"783","1","1",160.000000,160.000000,0.000000,160.000000,160.000000,160.000000,0.000000,160.000000,160.000000,160.000000,160.000000,0.000000,"1","1","0","1",Cafe Botan,Cafe Botan,"10","10",10.000000,"1","1","0","1",/Restaurant_Review-g189838-d10463802-Reviews-Cafe_Botan-Lund_Skane_County.html,/Restaurant_Review-g189838-d10463802-Reviews-Cafe_Botan-Lund_Skane_County.html,"78","78",78.000000,"1","1",10.000000,10.000000,0.000000,10.000000,10.000000,10.000000,0.000000,10.000000,10.000000,10.000000,10.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",20 Oestra Vallgatan,20 Oestra Vallgatan,"19","19",19.000000,"1","1","0","1",223 61,223 61,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.704922,55.704922,0.000000,55.704922,55.704922,55.704922,0.000000,55.704922,55.704922,55.704922,55.704922,0.000000,"1","1",13.203576,13.203576,0.000000,13.203576,13.203576,13.203576,0.000000,13.203576,13.203576,13.203576,13.203576,0.000000
860863.0750757124042138,-3670128.7063381741754711,861063.0750757124042138,-3670328.7063381741754711,"785","1","1",88.000000,88.000000,0.000000,88.000000,88.000000,88.000000,0.000000,88.000000,88.000000,88.000000,88.000000,0.000000,"1","1","0","1",Ha Long Viet-Thai Restaurang,Ha Long Viet-Thai Restaurang,"28","28",28.000000,"1","1","0","1",/Restaurant_Review-g189838-d5936436-Reviews-Ha_Long_Viet_Thai_Restaurang-Lund_Skane_County.html,/Restaurant_Review-g189838-d5936436-Reviews-Ha_Long_Viet_Thai_Restaurang-Lund_Skane_County.html,"95","95",95.000000,"1","1",42.000000,42.000000,0.000000,42.000000,42.000000,42.000000,0.000000,42.000000,42.000000,42.000000,42.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","0","1",$$ - $$$,$$ - $$$,"8","8",8.000000,"1","1","0","1",Ostra Martensgatan 19,Ostra Martensgatan 19,"21","21",21.000000,"1","1","0","1",222 61,222 61,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.701427,55.701427,0.000000,55.701427,55.701427,55.701427,0.000000,55.701427,55.701427,55.701427,55.701427,0.000000,"1","1",13.200352,13.200352,0.000000,13.200352,13.200352,13.200352,0.000000,13.200352,13.200352,13.200352,13.200352,0.000000
860863.0750757124042138,-3670728.7063381741754711,861063.0750757124042138,-3670928.7063381741754711,"788","1","1",66.000000,66.000000,0.000000,66.000000,66.000000,66.000000,0.000000,66.000000,66.000000,66.000000,66.000000,0.000000,"1","1","0","1",Matrummet,Matrummet,"9","9",9.000000,"1","1","0","1",/Restaurant_Review-g189838-d3942974-Reviews-Matrummet-Lund_Skane_County.html,/Restaurant_Review-g189838-d3942974-Reviews-Matrummet-Lund_Skane_County.html,"76","76",76.000000,"1","1",106.000000,106.000000,0.000000,106.000000,106.000000,106.000000,0.000000,106.000000,106.000000,106.000000,106.000000,0.000000,"1","1",4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,0.000000,4.500000,4.500000,4.500000,4.500000,0.000000,"1","1","0","1",$$$$,$$$$,"4","4",4.000000,"1","1","0","1",Kastanjegatan 18,Kastanjegatan 18,"16","16",16.000000,"1","1","0","1",223 59,223 59,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.696128,55.696128,0.000000,55.696128,55.696128,55.696128,0.000000,55.696128,55.696128,55.696128,55.696128,0.000000,"1","1",13.198775,13.198775,0.000000,13.198775,13.198775,13.198775,0.000000,13.198775,13.198775,13.198775,13.198775,0.000000
861063.0750757124042138,-3667728.7063381741754711,861263.0750757124042138,-3667928.7063381741754711,"811","1","1",165.000000,165.000000,0.000000,165.000000,165.000000,165.000000,0.000000,165.000000,165.000000,165.000000,165.000000,0.000000,"1","1","0","1","Delphi Pizzeria &amp; Restaurang","Delphi Pizzeria &amp; Restaurang","32","32",32.000000,"1","1","0","1",/Restaurant_Review-g189838-d8371879-Reviews-Delphi_Pizzeria_Restaurang-Lund_Skane_County.html,/Restaurant_Review-g189838-d8371879-Reviews-Delphi_Pizzeria_Restaurang-Lund_Skane_County.html,"93","93",93.000000,"1","1",12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,0.000000,12.000000,12.000000,12.000000,12.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","0","1",$,$,"1","1",1.000000,"1","1","0","1",55A Magistratsvaegen,55A Magistratsvaegen,"20","20",20.000000,"1","1","0","1",226 44,226 44,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.722269,55.722269,0.000000,55.722269,55.722269,55.722269,0.000000,55.722269,55.722269,55.722269,55.722269,0.000000,"1","1",13.212648,13.212648,0.000000,13.212648,13.212648,13.212648,0.000000,13.212648,13.212648,13.212648,13.212648,0.000000
861063.0750757124042138,-3668928.7063381741754711,861263.0750757124042138,-3669128.7063381741754711,"817","1","1",49.000000,49.000000,0.000000,49.000000,49.000000,49.000000,0.000000,49.000000,49.000000,49.000000,49.000000,0.000000,"1","1","0","1","Moroten &amp; Piskan","Moroten &amp; Piskan","20","20",20.000000,"1","1","0","1",/Restaurant_Review-g189838-d5949018-Reviews-Moroten_Piskan-Lund_Skane_County.html,/Restaurant_Review-g189838-d5949018-Reviews-Moroten_Piskan-Lund_Skane_County.html,"81","81",81.000000,"1","1",3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,0.000000,3.000000,3.000000,3.000000,3.000000,0.000000,"1","1",2.500000,2.500000,0.000000,2.500000,2.500000,2.500000,0.000000,2.500000,2.500000,2.500000,2.500000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Karhuset Soelvegatan 22,Karhuset Soelvegatan 22,"23","23",23.000000,"1","1","0","1",223 62,223 62,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.712362,55.712362,0.000000,55.712362,55.712362,55.712362,0.000000,55.712362,55.712362,55.712362,55.712362,0.000000,"1","1",13.209317,13.209317,0.000000,13.209317,13.209317,13.209317,0.000000,13.209317,13.209317,13.209317,13.209317,0.000000
861063.0750757124042138,-3670328.7063381741754711,861263.0750757124042138,-3670528.7063381741754711,"824","1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","0","1",Pizzeria Ulrikedal,Pizzeria Ulrikedal,"18","18",18.000000,"1","1","0","1",/Restaurant_Review-g189838-d5977019-Reviews-Pizzeria_Ulrikedal-Lund_Skane_County.html,/Restaurant_Review-g189838-d5977019-Reviews-Pizzeria_Ulrikedal-Lund_Skane_County.html,"85","85",85.000000,"1","1",6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,0.000000,6.000000,6.000000,6.000000,6.000000,0.000000,"1","1",4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,0.000000,4.000000,4.000000,4.000000,4.000000,0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","0","1",Ulrikedalsv. 4-6,Ulrikedalsv. 4-6,"16","16",16.000000,"1","1","0","1",224 58,224 58,"6","6",6.000000,"1","1","0","1",FoodEstablishment,FoodEstablishment,"17","17",17.000000,"1","1",55.698000,55.698000,0.000000,55.698000,55.698000,55.698000,0.000000,55.698000,55.698000,55.698000,55.698000,0.000000,"1","1",13.205057,13.205057,0.000000,13.205057,13.205057,13.205057,0.000000,13.205057,13.205057,13.205057,13.205057,0.000000
