left,top,right,bottom,id,full_id_count,full_id_unique,full_id_empty,full_id_filled,full_id_min,full_id_max,full_id_min_length,full_id_max_length,full_id_mean_length,osm_id_count,osm_id_unique,osm_id_empty,osm_id_filled,osm_id_min,osm_id_max,osm_id_min_length,osm_id_max_length,osm_id_mean_length,osm_type_count,osm_type_unique,osm_type_empty,osm_type_filled,osm_type_min,osm_type_max,osm_type_min_length,osm_type_max_length,osm_type_mean_length,landuse_count,landuse_unique,landuse_empty,landuse_filled,landuse_min,landuse_max,landuse_min_length,landuse_max_length,landuse_mean_length,name_count,name_unique,name_empty,name_filled,name_min,name_max,name_min_length,name_max_length,name_mean_length,place_count,place_unique,place_empty,place_filled,place_min,place_max,place_min_length,place_max_length,place_mean_length,place_se_count,place_se_unique,place_se_empty,place_se_filled,place_se_min,place_se_max,place_se_min_length,place_se_max_length,place_se_mean_length,type_count,type_unique,type_empty,type_filled,type_min,type_max,type_min_length,type_max_length,type_mean_length,admin_leve_count,admin_leve_unique,admin_leve_empty,admin_leve_filled,admin_leve_min,admin_leve_max,admin_leve_min_length,admin_leve_max_length,admin_leve_mean_length,boundary_count,boundary_unique,boundary_empty,boundary_filled,boundary_min,boundary_max,boundary_min_length,boundary_max_length,boundary_mean_length,wikidata_count,wikidata_unique,wikidata_empty,wikidata_filled,wikidata_min,wikidata_max,wikidata_min_length,wikidata_max_length,wikidata_mean_length,wikipedia_count,wikipedia_unique,wikipedia_empty,wikipedia_filled,wikipedia_min,wikipedia_max,wikipedia_min_length,wikipedia_max_length,wikipedia_mean_length,official_n_count,official_n_unique,official_n_empty,official_n_filled,official_n_min,official_n_max,official_n_min_length,official_n_max_length,official_n_mean_length,operator_count,operator_unique,operator_empty,operator_filled,operator_min,operator_max,operator_min_length,operator_max_length,operator_mean_length,alt_name_count,alt_name_unique,alt_name_empty,alt_name_filled,alt_name_min,alt_name_max,alt_name_min_length,alt_name_max_length,alt_name_mean_length,wood_count,wood_unique,wood_empty,wood_filled,wood_min,wood_max,wood_min_length,wood_max_length,wood_mean_length,designatio_count,designatio_unique,designatio_empty,designatio_filled,designatio_min,designatio_max,designatio_min_length,designatio_max_length,designatio_mean_length,constructi_count,constructi_unique,constructi_empty,constructi_filled,constructi_min,constructi_max,constructi_min_length,constructi_max_length,constructi_mean_length,leaf_cycle_count,leaf_cycle_unique,leaf_cycle_empty,leaf_cycle_filled,leaf_cycle_min,leaf_cycle_max,leaf_cycle_min_length,leaf_cycle_max_length,leaf_cycle_mean_length,leaf_type_count,leaf_type_unique,leaf_type_empty,leaf_type_filled,leaf_type_min,leaf_type_max,leaf_type_min_length,leaf_type_max_length,leaf_type_mean_length,leisure_count,leisure_unique,leisure_empty,leisure_filled,leisure_min,leisure_max,leisure_min_length,leisure_max_length,leisure_mean_length,info_count,info_unique,info_empty,info_filled,info_min,info_max,info_min_length,info_max_length,info_mean_length,info1_count,info1_unique,info1_empty,info1_filled,info1_min,info1_max,info1_min_length,info1_max_length,info1_mean_length,block area_count,block area_unique,block area_min,block area_max,block area_range,block area_sum,block area_mean,block area_median,block area_stddev,block area_minority,block area_majority,block area_q1,block area_q3,block area_iqr,block name_count,block name_unique,block name_empty,block name_filled,block name_min,block name_max,block name_min_length,block name_max_length,block name_mean_length
860463.0750757124042138,-3670728.7063381741754711,860663.0750757124042138,-3670928.7063381741754711,"712","11","11","0","11",w121722539,w93687088,"9","10",9.636364,"11","11","0","11","121722539","93687088","8","9",8.636364,"11","1","0","11",way,way,"3","3",3.000000,"11","2","1","10",residential,residential,"0","11",10.000000,"11","11","0","11",Apeln,Tullbommen,"4","19",10.545455,"11","1","0","11",city_block,city_block,"10","10",10.000000,"11","1","0","11",kvarter,kvarter,"7","7",7.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","2","10","1",deciduous,deciduous,"0","9",0.818182,"11","2","10","1",broadleaved,broadleaved,"0","11",1.000000,"11","2","10","1",park,park,"0","4",0.363636,"11","1","11","0",,,"0","0",0.000000,"11","1","11","0",,,"0","0",0.000000,"11","11",3919.000000,23865.000000,19946.000000,139683.000000,12698.454545,11129.000000,6675.549625,3919.000000,3919.000000,7115.000000,18037.000000,10922.000000,"11","11","0","11",Apeln,Tullbommen,"4","19",10.545455
860463.0750757124042138,-3670928.7063381741754711,860663.0750757124042138,-3671128.7063381741754711,"713","5","5","0","5",w121722539,w93687088,"9","10",9.400000,"5","5","0","5","121722539","93687088","8","9",8.400000,"5","1","0","5",way,way,"3","3",3.000000,"5","3","1","4",commercial,residential,"0","11",8.600000,"5","5","0","5",Harlösabanan,Tullbommen,"10","12",10.800000,"5","1","0","5",city_block,city_block,"10","10",10.000000,"5","1","0","5",kvarter,kvarter,"7","7",7.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","2","4","1",deciduous,deciduous,"0","9",1.800000,"5","2","4","1",broadleaved,broadleaved,"0","11",2.200000,"5","2","4","1",park,park,"0","4",0.800000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","5",3919.000000,23865.000000,19946.000000,81402.000000,16280.400000,19329.000000,7661.463923,3919.000000,3919.000000,11129.000000,23160.000000,12031.000000,"5","5","0","5",Harlösabanan,Tullbommen,"10","12",10.800000
860463.0750757124042138,-3671128.7063381741754711,860663.0750757124042138,-3671328.7063381741754711,"714","3","3","0","3",w140857353,w79684904,"9","10",9.666667,"3","3","0","3","140857353","79684904","8","9",8.666667,"3","1","0","3",way,way,"3","3",3.000000,"3","1","0","3",residential,residential,"11","11",11.000000,"3","3","0","3",Havrestycket,Sandryggen,"7","12",9.666667,"3","1","0","3",city_block,city_block,"10","10",10.000000,"3","1","0","3",kvarter,kvarter,"7","7",7.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","3",19329.000000,53862.000000,34533.000000,94485.000000,31495.000000,21294.000000,15836.188999,19329.000000,19329.000000,20311.500000,37578.000000,17266.500000,"3","3","0","3",Havrestycket,Sandryggen,"7","12",9.666667
860463.0750757124042138,-3671328.7063381741754711,860663.0750757124042138,-3671528.7063381741754711,"715","3","3","0","3",w140857353,w79684904,"9","10",9.333333,"3","3","0","3","140857353","79684904","8","9",8.333333,"3","1","0","3",way,way,"3","3",3.000000,"3","2","0","3",industrial,residential,"10","11",10.666667,"3","3","0","3",Havrestycket,Råbyholm,"7","12",9.000000,"3","1","0","3",city_block,city_block,"10","10",10.000000,"3","1","0","3",kvarter,kvarter,"7","7",7.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","1","3","0",,,"0","0",0.000000,"3","3",21294.000000,314750.000000,293456.000000,389906.000000,129968.666667,53862.000000,131334.876092,21294.000000,21294.000000,37578.000000,184306.000000,146728.000000,"3","3","0","3",Havrestycket,Råbyholm,"7","12",9.000000
860463.0750757124042138,-3671528.7063381741754711,860663.0750757124042138,-3671728.7063381741754711,"716","1","1","0","1",w49098630,w49098630,"9","9",9.000000,"1","1","0","1","49098630","49098630","8","8",8.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",industrial,industrial,"10","10",10.000000,"1","1","0","1",Råbyholm,Råbyholm,"8","8",8.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",314750.000000,314750.000000,0.000000,314750.000000,314750.000000,314750.000000,0.000000,314750.000000,314750.000000,314750.000000,314750.000000,0.000000,"1","1","0","1",Råbyholm,Råbyholm,"8","8",8.000000
860463.0750757124042138,-3671728.7063381741754711,860663.0750757124042138,-3671928.7063381741754711,"717","1","1","0","1",w49098630,w49098630,"9","9",9.000000,"1","1","0","1","49098630","49098630","8","8",8.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",industrial,industrial,"10","10",10.000000,"1","1","0","1",Råbyholm,Råbyholm,"8","8",8.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",314750.000000,314750.000000,0.000000,314750.000000,314750.000000,314750.000000,0.000000,314750.000000,314750.000000,314750.000000,314750.000000,0.000000,"1","1","0","1",Råbyholm,Råbyholm,"8","8",8.000000
860463.0750757124042138,-3671928.7063381741754711,860663.0750757124042138,-3672128.7063381741754711,"718","5","5","0","5",w114192492,w49098630,"9","10",9.800000,"5","5","0","5","114192492","49098630","8","9",8.800000,"5","1","0","5",way,way,"3","3",3.000000,"5","2","0","5",industrial,residential,"10","11",10.800000,"5","5","0","5",Balder,Ymer,"4","8",5.400000,"5","1","0","5",city_block,city_block,"10","10",10.000000,"5","1","0","5",kvarter,kvarter,"7","7",7.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","5",9046.000000,314750.000000,305704.000000,365753.000000,73150.600000,14413.000000,120818.839491,9046.000000,9046.000000,12264.000000,15280.000000,3016.000000,"5","5","0","5",Balder,Ymer,"4","8",5.400000
860463.0750757124042138,-3672128.7063381741754711,860663.0750757124042138,-3672328.7063381741754711,"719","6","6","0","6",w114192487,w57357048,"9","10",9.666667,"6","6","0","6","114192487","57357048","8","9",8.666667,"6","1","0","6",way,way,"3","3",3.000000,"6","2","0","6",industrial,residential,"10","11",10.666667,"6","6","0","6",Balder,Ymer,"4","8",5.333333,"6","1","0","6",city_block,city_block,"10","10",10.000000,"6","1","0","6",kvarter,kvarter,"7","7",7.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","6",9046.000000,314750.000000,305704.000000,388705.000000,64784.166667,13772.000000,111915.504113,9046.000000,9046.000000,11574.000000,25791.000000,14217.000000,"6","6","0","6",Balder,Ymer,"4","8",5.333333
860463.0750757124042138,-3672328.7063381741754711,860663.0750757124042138,-3672528.7063381741754711,"720","1","1","0","1",w57357048,w57357048,"9","9",9.000000,"1","1","0","1","57357048","57357048","8","8",8.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",industrial,industrial,"10","10",10.000000,"1","1","0","1",Loke,Loke,"4","4",4.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",25791.000000,25791.000000,0.000000,25791.000000,25791.000000,25791.000000,0.000000,25791.000000,25791.000000,25791.000000,25791.000000,0.000000,"1","1","0","1",Loke,Loke,"4","4",4.000000
860463.0750757124042138,-3672528.7063381741754711,860663.0750757124042138,-3672728.7063381741754711,"721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860463.0750757124042138,-3672728.7063381741754711,860663.0750757124042138,-3672928.7063381741754711,"722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3665328.7063381741754711,860863.0750757124042138,-3665528.7063381741754711,"723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3665528.7063381741754711,860863.0750757124042138,-3665728.7063381741754711,"724",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3665728.7063381741754711,860863.0750757124042138,-3665928.7063381741754711,"725",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3665928.7063381741754711,860863.0750757124042138,-3666128.7063381741754711,"726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3666128.7063381741754711,860863.0750757124042138,-3666328.7063381741754711,"727",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3666328.7063381741754711,860863.0750757124042138,-3666528.7063381741754711,"728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3666528.7063381741754711,860863.0750757124042138,-3666728.7063381741754711,"729",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3666728.7063381741754711,860863.0750757124042138,-3666928.7063381741754711,"730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860663.0750757124042138,-3666928.7063381741754711,860863.0750757124042138,-3667128.7063381741754711,"731","1","1","0","1",w308192034,w308192034,"10","10",10.000000,"1","1","0","1","308192034","308192034","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",residential,residential,"11","11",11.000000,"1","1","0","1",Juryn,Juryn,"5","5",5.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",53791.000000,53791.000000,0.000000,53791.000000,53791.000000,53791.000000,0.000000,53791.000000,53791.000000,53791.000000,53791.000000,0.000000,"1","1","0","1",Juryn,Juryn,"5","5",5.000000
860663.0750757124042138,-3667128.7063381741754711,860863.0750757124042138,-3667328.7063381741754711,"732","1","1","0","1",w308192034,w308192034,"10","10",10.000000,"1","1","0","1","308192034","308192034","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",residential,residential,"11","11",11.000000,"1","1","0","1",Juryn,Juryn,"5","5",5.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",53791.000000,53791.000000,0.000000,53791.000000,53791.000000,53791.000000,0.000000,53791.000000,53791.000000,53791.000000,53791.000000,0.000000,"1","1","0","1",Juryn,Juryn,"5","5",5.000000
860663.0750757124042138,-3667328.7063381741754711,860863.0750757124042138,-3667528.7063381741754711,"733","5","5","0","5",w308192049,w308192067,"10","10",10.000000,"5","5","0","5","308192049","308192067","9","9",9.000000,"5","1","0","5",way,way,"3","3",3.000000,"5","1","0","5",residential,residential,"11","11",11.000000,"5","5","0","5",Privilegiet,Vittnet,"7","15",10.800000,"5","1","0","5",city_block,city_block,"10","10",10.000000,"5","1","0","5",kvarter,kvarter,"7","7",7.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","1","5","0",,,"0","0",0.000000,"5","5",6471.000000,18153.000000,11682.000000,48791.000000,9758.200000,7616.000000,4314.071274,6471.000000,6471.000000,7094.000000,9457.000000,2363.000000,"5","5","0","5",Privilegiet,Vittnet,"7","15",10.800000
860663.0750757124042138,-3667528.7063381741754711,860863.0750757124042138,-3667728.7063381741754711,"734","6","6","0","6",w308192014,w308192067,"10","10",10.000000,"6","6","0","6","308192014","308192067","9","9",9.000000,"6","1","0","6",way,way,"3","3",3.000000,"6","1","0","6",residential,residential,"11","11",11.000000,"6","6","0","6",Advokaten,Vittnet,"7","15",11.166667,"6","1","0","6",city_block,city_block,"10","10",10.000000,"6","1","0","6",kvarter,kvarter,"7","7",7.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","1","6","0",,,"0","0",0.000000,"6","6",5782.000000,18153.000000,12371.000000,53220.000000,8870.000000,7355.000000,4250.014863,5782.000000,5782.000000,6077.000000,8498.000000,2421.000000,"6","6","0","6",Advokaten,Vittnet,"7","15",11.166667
860663.0750757124042138,-3667728.7063381741754711,860863.0750757124042138,-3667928.7063381741754711,"735","1","1","0","1",w308192020,w308192020,"10","10",10.000000,"1","1","0","1","308192020","308192020","9","9",9.000000,"1","1","0","1",way,way,"3","3",3.000000,"1","1","0","1",residential,residential,"11","11",11.000000,"1","1","0","1",Bullerbyn,Bullerbyn,"9","9",9.000000,"1","1","0","1",city_block,city_block,"10","10",10.000000,"1","1","0","1",kvarter,kvarter,"7","7",7.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1","1","0",,,"0","0",0.000000,"1","1",5671.000000,5671.000000,0.000000,5671.000000,5671.000000,5671.000000,0.000000,5671.000000,5671.000000,5671.000000,5671.000000,0.000000,"1","1","0","1",Bullerbyn,Bullerbyn,"9","9",9.000000
