term,Category,Freq,Term,Total,loglift,logprob
19,Topic4,0.12401611709217951,museum,1.6024147975660354,-0.4516,-4.5651
25,Topic4,0.11970205487555241,romanesque,1.8234077990166282,-0.6162,-4.6005
13,Topic4,0.12847710957076738,freely,2.325855436437358,-0.7888,-4.5297
14,Topic4,0.11380337629873474,garden,2.1128203206411804,-0.8141,-4.651
4,Topic4,0.12462990040092259,botanical,2.3366197448834156,-0.8239,-4.5601
22,Topic4,0.12427873346370845,plays,2.343399507389808,-0.8296,-4.5629
8,Topic4,0.12206564880749783,clock,2.320690196420526,-0.8378,-4.5809
21,Topic4,0.12270727093849583,outside,2.423921001146726,-0.8761,-4.5757
6,Topic4,0.12271899438339347,center,2.4486853957035777,-0.8862,-4.5756
16,Topic4,0.12098796592541332,impressive,2.421723121878771,-0.8893,-4.5898
10,Topic4,0.12230772386646532,dom,2.4717359581762945,-0.8989,-4.5789
29,Topic4,0.12050092966941081,university,2.469258277109843,-0.9128,-4.5938
2,Topic4,0.11284968292480146,accessible,2.3812877533385,-0.9421,-4.6594
32,Topic4,0.12732942551426973,worth,2.7017331138564984,-0.9476,-4.5387
12,Topic4,0.1310325351383201,free,2.8098270959896663,-0.9582,-4.51
0,Topic4,0.11998028732570809,00,3.1170628224236117,-1.1501,-4.5981
1,Topic4,0.11755031322544217,15,3.102951169472009,-1.166,-4.6186
17,Topic4,0.11975908050309411,inside,3.2015308741200057,-1.1786,-4.6
9,Topic4,0.12026118687610257,day,3.6334343346628497,-1.301,-4.5958
7,Topic4,0.12428076433068017,church,3.8920747852083584,-1.3369,-4.5629
30,Topic4,0.12661797756538257,visit,4.4540795531451085,-1.4531,-4.5443
20,Topic4,0.12988284297851288,nice,4.671919204615842,-1.4754,-4.5188
5,Topic4,0.12618483196236954,building,4.94649631332196,-1.5614,-4.5477
32,Topic5,1.1628034334865427,worth,2.7017331138564984,1.7945,-1.7965
19,Topic5,0.625900352917893,museum,1.6024147975660354,1.6975,-2.4159
14,Topic5,0.6225714111626276,garden,2.1128203206411804,1.4157,-2.4213
30,Topic5,1.1498347868944048,visit,4.4540795531451085,1.2834,-1.8078
9,Topic5,0.6319803238934542,day,3.6334343346628497,0.8885,-2.4063
25,Topic5,0.10009420484533738,romanesque,1.8234077990166282,-0.2648,-4.249
6,Topic5,0.11820011416831555,center,2.4486853957035777,-0.3933,-4.0827
24,Topic5,0.09747812132388357,relax,2.1224166169711602,-0.4431,-4.2755
8,Topic5,0.10617955669411308,clock,2.320690196420526,-0.4469,-4.19
15,Topic5,0.10200603237894085,gardens,2.241329801449021,-0.4522,-4.2301
26,Topic5,0.09924387465976527,student,2.265569253671721,-0.4904,-4.2575
16,Topic5,0.10538641324749734,impressive,2.421723121878771,-0.497,-4.1975
4,Topic5,0.1016789903985736,botanical,2.3366197448834156,-0.497,-4.2333
11,Topic5,0.09738994517439346,especially,2.241259621565261,-0.4985,-4.2764
27,Topic5,0.09589317774140198,summer,2.229252308669015,-0.5086,-4.2919
21,Topic5,0.10203882984876805,outside,2.423921001146726,-0.5302,-4.2298
10,Topic5,0.10372636833032481,dom,2.4717359581762945,-0.5333,-4.2134
22,Topic5,0.09745701134810397,plays,2.343399507389808,-0.5424,-4.2757
2,Topic5,0.09824009497068921,accessible,2.3812877533385,-0.5504,-4.2677
13,Topic5,0.09545591233555198,freely,2.325855436437358,-0.5556,-4.2965
29,Topic5,0.09568100274351822,university,2.469258277109843,-0.6131,-4.2941
12,Topic5,0.09839880894767812,free,2.8098270959896663,-0.7143,-4.2661
1,Topic5,0.10174660693215963,15,3.102951169472009,-0.78,-4.2326
23,Topic5,0.09453717968950202,quiet,2.950529097314523,-0.8032,-4.3061
0,Topic5,0.09959556284909175,00,3.1170628224236117,-0.8059,-4.254
17,Topic5,0.10178022428193753,inside,3.2015308741200057,-0.811,-4.2323
31,Topic5,0.0957450430989534,walk,3.0315662951653515,-0.8175,-4.2934
28,Topic5,0.08876128821554116,town,3.1124444754732057,-0.9196,-4.3692
7,Topic5,0.10825618542863154,church,3.8920747852083584,-0.9446,-4.1706
5,Topic5,0.12639149659159649,building,4.94649631332196,-1.0295,-4.0157
18,Topic5,0.10107417080933907,lund,7.037957658045489,-1.6056,-4.2393
25,Topic6,1.0923471609188729,romanesque,1.8234077990166282,2.279,-1.7053
30,Topic6,1.0830237374211162,visit,4.4540795531451085,1.3773,-1.7138
12,Topic6,0.5959553393785713,free,2.8098270959896663,1.2407,-2.3112
3,Topic6,0.5868037057289911,beautiful,4.754746295150678,0.6992,-2.3267
19,Topic6,0.09329846379900618,museum,1.6024147975660354,-0.0521,-4.1655
11,Topic6,0.10194660145260417,especially,2.241259621565261,-0.299,-4.0769
15,Topic6,0.09693444584991347,gardens,2.241329801449021,-0.3494,-4.1273
14,Topic6,0.09109470311126133,garden,2.1128203206411804,-0.3525,-4.1895
24,Topic6,0.09038702547168358,relax,2.1224166169711602,-0.3648,-4.1972
26,Topic6,0.0919222403344043,student,2.265569253671721,-0.4133,-4.1804
27,Topic6,0.0901666759856999,summer,2.229252308669015,-0.4164,-4.1997
8,Topic6,0.09324290609912558,clock,2.320690196420526,-0.423,-4.1661
22,Topic6,0.09345967491880369,plays,2.343399507389808,-0.4305,-4.1638
21,Topic6,0.09607666490744332,outside,2.423921001146726,-0.4366,-4.1362
16,Topic6,0.09493916611431943,impressive,2.421723121878771,-0.4476,-4.1481
13,Topic6,0.09055574010171352,freely,2.325855436437358,-0.4545,-4.1954
6,Topic6,0.09232251916699898,center,2.4486853957035777,-0.4866,-4.1761
29,Topic6,0.09276778801093725,university,2.469258277109843,-0.4902,-4.1713
10,Topic6,0.09137823724439159,dom,2.4717359581762945,-0.5063,-4.1863
4,Topic6,0.085668495960678,botanical,2.3366197448834156,-0.5146,-4.2509
2,Topic6,0.0865376518343269,accessible,2.3812877533385,-0.5234,-4.2408
32,Topic6,0.09004470336603573,worth,2.7017331138564984,-0.61,-4.201
